开始时间,结束时间,高度差,体积变化量(L),稳定时间(s),付出ID,付出量(L),付出量Vt(L),修正体积变化(L),修正付出量(L),体积变化权值,稳定时间权值,综合权值
2020-07-12 10:11:12,2020-07-12 10:12:52,2.1,32.7,10,96128,32.95,0,32.95,0,1,0.5,1.5
2020-07-12 10:03:22,2020-07-12 10:11:02,11,173.6,10,96126,173.55,0,173.191,0,1,0.5,1.5
2020-07-12 10:01:42,2020-07-12 10:02:42,0.2,4.1,40,96122,3.3,0,3.66,0,0.5,0.5,1
2020-07-12 09:52:02,2020-07-12 09:53:22,0.4,6.2,500,96117,6.28,0,6.28,0,0.5,1,1.5
2020-07-12 09:40:32,2020-07-12 09:47:32,11.5,182.7,270,96115,184.36,0,183.994,0,1,0.5,1.5
2020-07-12 09:36:12,2020-07-12 09:40:02,3.5,55.4,30,96110,55.9,0,56.268,0,1,0.5,1.5
2020-07-12 09:32:52,2020-07-12 09:33:52,0.4,6.2,140,96106,3.3,0,2.931,0,0.5,0.5,1
2020-07-12 09:27:32,2020-07-12 09:32:32,8.1,130,20,96105,129.43,0,129.43,0,1,0.5,1.5
2020-07-12 09:20:12,2020-07-12 09:23:32,3.6,57.7,240,96100,55.78,0,56.155,0,1,0.5,1.5
2020-07-12 09:08:32,2020-07-12 09:16:32,10.7,170.6,220,96096,171.2,0,171.2,0,1,0.5,1.5
2020-07-12 09:03:22,2020-07-12 09:04:22,0.1,2.1,250,96090,3.11,0,3.11,0,0.5,0.5,1
2020-07-12 08:51:02,2020-07-12 08:55:42,8.9,143.3,460,96087,142.05,0,141.663,0,1,1,2
2020-07-12 08:46:22,2020-07-12 08:49:22,5.7,90.9,100,96082,88.18,0,87.79,0,1,0.5,1.5
2020-07-12 08:40:22,2020-07-12 08:44:12,5,80.5,130,96080,80.4,0,80.4,0,1,0.5,1.5
2020-07-12 08:29:32,2020-07-12 08:38:42,11.5,184.1,100,96076,186.13,0,186.13,0,1,0.5,1.5
2020-07-12 08:27:32,2020-07-12 08:29:12,1.8,29,20,96073,30.04,0,30.04,0,1,0.5,1.5
2020-07-12 08:20:22,2020-07-12 08:25:42,6.5,104.1,110,96071,102.26,0,102.26,0,1,0.5,1.5
2020-07-12 08:03:32,2020-07-12 08:07:02,4.4,71.1,800,96063,67.55,0,67.55,0,1,1,2
2020-07-12 07:58:02,2020-07-12 08:00:22,2,33.4,190,96061,32.95,0,32.95,0,1,0.5,1.5
2020-07-12 07:52:02,2020-07-12 07:57:22,6.7,108.3,40,96059,111.57,0,111.57,0,1,0.5,1.5
2020-07-12 07:39:02,2020-07-12 07:48:32,13.1,212.7,210,96054,212.3,0,211.041,0,1,0.5,1.5
2020-07-12 07:35:42,2020-07-12 07:37:52,3.1,50.2,70,96049,46.87,0,47.291,0,1,0.5,1.5
2020-07-12 07:25:32,2020-07-12 07:29:42,6.2,101,360,96046,100.08,0,99.655,0,1,1,2
2020-07-12 07:22:12,2020-07-12 07:23:32,1,16.8,120,96044,17.41,0,17.41,0,0.75,0.5,1.25
2020-07-12 07:17:12,2020-07-12 07:19:22,2.1,33.7,170,96041,32.88,0,32.311,0,1,0.5,1.5
2020-07-12 07:14:42,2020-07-12 07:16:32,1,16.7,40,96040,16.48,0,16.48,0,0.75,0.5,1.25
2020-07-12 07:05:12,2020-07-12 07:08:02,4.5,73.2,400,96037,75.11,0,76.113,0,1,1,2
2020-07-12 07:02:42,2020-07-12 07:04:12,0.9,14.6,60,96034,16.48,0,16.049,0,0.75,0.5,1.25
2020-07-12 06:46:42,2020-07-12 06:49:12,2,33.5,810,96027,32.95,0,32.95,0,1,1,2
2020-07-12 06:44:02,2020-07-12 06:46:22,2,31.4,20,96025,32.95,0,32.95,0,1,0.5,1.5
2020-07-12 06:25:12,2020-07-12 06:27:12,1.6,27.3,1010,96024,27.73,0,27.73,0,1,1,2
2020-07-12 06:19:02,2020-07-12 06:20:32,1.1,16.8,280,96022,16.48,0,16.48,0,0.75,0.5,1.25
2020-07-12 06:14:02,2020-07-12 06:14:42,0.6,10.6,260,96021,8.93,0,8.93,0,0.5,0.5,1
2020-07-12 06:10:02,2020-07-12 06:12:32,2.4,39.9,90,96020,37.9,0,37.9,0,1,0.5,1.5
2020-07-12 06:01:42,2020-07-12 06:04:42,3.1,50.5,320,96019,49.43,0,52.497,0,1,1,2
2020-07-12 02:14:42,2020-07-12 02:17:52,2.7,44.2,13430,96016,44.76,0,47.545,0,1,1,2
2020-07-11 23:57:22,2020-07-12 00:00:42,2.8,46.3,8040,96014,45.56,0,46.443,0,1,1,2
2020-07-11 23:19:02,2020-07-11 23:21:42,2.1,33.6,2140,96009,32.95,0,33.54,0,1,1,2
2020-07-11 23:12:12,2020-07-11 23:15:12,3.2,52.6,230,96008,49.43,0,48.837,0,1,0.5,1.5
2020-07-11 23:05:42,2020-07-11 23:08:32,3,48.1,220,96005,49.43,0,50.471,0,1,0.5,1.5
2020-07-11 22:34:22,2020-07-11 22:36:32,3.6,58.5,1750,96000,59.01,0,59.458,0,1,1,2
2020-07-11 22:25:32,2020-07-11 22:26:42,0.9,14.7,460,95999,16.92,0,16.471,0,0.75,1,1.75
2020-07-11 22:17:12,2020-07-11 22:19:32,2,31.4,360,95998,32.95,0,33.4,0,1,1,2
2020-07-11 22:04:22,2020-07-11 22:07:22,2.8,46.5,590,95995,48.16,0,48.16,0,1,1,2
2020-07-11 21:54:52,2020-07-11 21:59:02,4,65.6,320,95992,66,0,66.454,0,1,1,2
2020-07-11 21:48:22,2020-07-11 21:50:42,2.2,35.9,250,95989,32.95,0,32.95,0,1,0.5,1.5
2020-07-11 21:41:42,2020-07-11 21:44:02,2.2,35.9,260,95987,32.95,0,32.95,0,1,0.5,1.5
2020-07-11 21:34:52,2020-07-11 21:37:22,2.1,33.7,260,95984,32.95,0,32.95,0,1,0.5,1.5
2020-07-11 21:32:32,2020-07-11 21:34:22,1.6,25.2,30,95982,24.72,0,24.72,0,1,0.5,1.5
2020-07-11 21:28:32,2020-07-11 21:31:12,2,33.7,80,95981,32.95,0,32.95,0,1,0.5,1.5
2020-07-11 21:26:02,2020-07-11 21:27:52,1.4,23.1,40,95980,23.41,0,23.41,0,1,0.5,1.5
2020-07-11 21:20:52,2020-07-11 21:24:12,3.1,50.6,110,95977,48.57,0,48.57,0,1,0.5,1.5
2020-07-11 21:15:12,2020-07-11 21:18:42,5.6,91,130,95973,91.08,0,91.08,0,1,0.5,1.5
2020-07-11 21:10:32,2020-07-11 21:14:12,4.1,67.7,60,95971,68.09,0,68.09,0,1,0.5,1.5
2020-07-11 21:03:52,2020-07-11 21:07:42,3.7,61.4,170,95967,61.99,0,61.99,0,1,0.5,1.5
2020-07-11 20:59:12,2020-07-11 21:01:52,2,31.7,120,95965,32.95,0,32.95,0,1,0.5,1.5
2020-07-11 20:46:52,2020-07-11 20:50:42,6.4,105.9,510,95959,102.78,0,102.78,0,1,1,2
2020-07-11 20:39:22,2020-07-11 20:42:02,3.7,61.4,290,95956,64.06,0,65.016,0,1,0.5,1.5
2020-07-11 20:33:52,2020-07-11 20:35:12,1.3,21.1,250,95954,23.21,0,22.731,0,1,0.5,1.5
2020-07-11 20:30:22,2020-07-11 20:33:02,5.2,84.7,50,95952,83.37,0,82.888,0,1,0.5,1.5
2020-07-11 20:24:22,2020-07-11 20:28:02,3.2,52.9,140,95950,52.88,0,52.88,0,1,0.5,1.5
2020-07-11 20:21:02,2020-07-11 20:23:02,3.1,50.8,80,95949,50.7,0,50.7,0,1,0.5,1.5
2020-07-11 20:10:12,2020-07-11 20:16:52,8.9,146.9,250,95946,151.59,0,151.59,0,1,0.5,1.5
2020-07-11 20:07:02,2020-07-11 20:08:32,0.5,8.5,100,95942,5.49,0,5.49,0,0.5,0.5,1
2020-07-11 20:04:42,2020-07-11 20:06:52,3.1,50.9,10,95940,51.88,0,52.373,0,1,0.5,1.5
2020-07-11 19:59:12,2020-07-11 20:02:02,3,48.7,160,95938,50.23,0,49.735,0,1,0.5,1.5
2020-07-11 19:56:12,2020-07-11 19:57:22,0.7,10.6,110,95935,10.93,0,10.93,0,0.75,0.5,1.25
2020-07-11 19:53:52,2020-07-11 19:56:02,1.9,31.8,10,95934,31.52,0,32.016,0,1,0.5,1.5
2020-07-11 19:51:22,2020-07-11 19:53:22,2.4,38.1,30,95932,39.76,0,41.419,0,1,0.5,1.5
2020-07-11 19:44:42,2020-07-11 19:48:02,3.4,57.1,200,95929,55.92,0,55.92,0,1,0.5,1.5
2020-07-11 19:37:02,2020-07-11 19:39:12,1.9,31.8,330,95926,32.95,0,32.616,0,1,1,2
2020-07-11 19:29:42,2020-07-11 19:36:02,9.7,159.2,60,95923,162.71,0,163.554,0,1,0.5,1.5
2020-07-11 19:21:52,2020-07-11 19:24:32,2.5,40.4,310,95920,42.32,0,42.659,0,1,1,2
2020-07-11 19:18:52,2020-07-11 19:19:42,0.1,2.2,130,95918,2.97,0,2.462,0,0.5,0.5,1
2020-07-11 19:17:22,2020-07-11 19:18:32,0.5,8.5,20,95916,8.24,0,8.749,0,0.5,0.5,1
2020-07-11 19:12:12,2020-07-11 19:13:52,2.1,34,210,95913,34.28,0,33.94,0,1,0.5,1.5
2020-07-11 19:06:42,2020-07-11 19:11:02,5.1,84.6,70,95911,82.38,0,82.38,0,1,0.5,1.5
2020-07-11 18:51:42,2020-07-11 19:00:22,15,246.6,380,95905,248.72,0,248.72,0,1,1,2
2020-07-11 18:48:12,2020-07-11 18:51:02,4,66.1,40,95899,68.72,0,68.72,0,1,0.5,1.5
2020-07-11 18:41:22,2020-07-11 18:46:12,7.2,119.2,120,95898,116.05,0,116.05,0,1,0.5,1.5
2020-07-11 18:31:12,2020-07-11 18:33:02,2.3,38.3,500,95893,36.44,0,36.793,0,1,1,2
2020-07-11 18:26:12,2020-07-11 18:27:02,0.3,4.3,250,95889,3.3,0,3.3,0,0.5,0.5,1
2020-07-11 18:15:12,2020-07-11 18:16:52,1.9,31.9,560,95884,32.95,0,32.95,0,1,1,2
2020-07-11 18:10:52,2020-07-11 18:13:22,4,66,110,95883,65.9,0,65.9,0,1,0.5,1.5
2020-07-11 18:06:32,2020-07-11 18:10:22,5.2,85.2,30,95880,86.24,0,86.598,0,1,0.5,1.5
2020-07-11 17:58:42,2020-07-11 18:05:02,7.5,123.5,90,95877,125.5,0,125.5,0,1,0.5,1.5
2020-07-11 17:56:12,2020-07-11 17:57:52,1,17.1,50,95872,16.48,0,16.119,0,0.75,0.5,1.25
2020-07-11 17:46:12,2020-07-11 17:50:22,5.3,87.3,350,95869,86.19,0,86.19,0,1,1,2
2020-07-11 17:40:02,2020-07-11 17:44:02,9.1,149,130,95866,147.69,0,148.057,0,1,0.5,1.5
2020-07-11 17:38:12,2020-07-11 17:39:52,0.7,12.8,10,95864,12,0,12,0,0.75,0.5,1.25
2020-07-11 17:33:42,2020-07-11 17:35:02,1.2,19.1,190,95863,18.77,0,18.77,0,0.75,0.5,1.25
2020-07-11 17:24:52,2020-07-11 17:27:12,2,34.1,390,95859,32.95,0,33.318,0,1,1,2
2020-07-11 17:15:52,2020-07-11 17:17:42,2.1,34.1,430,95855,36.11,0,35.741,0,1,1,2
2020-07-11 17:10:02,2020-07-11 17:14:52,8,132,60,95853,134.96,0,134.588,0,1,0.5,1.5
2020-07-11 17:04:42,2020-07-11 17:07:42,4.4,72.4,140,95850,72.76,0,73.134,0,1,0.5,1.5
2020-07-11 16:56:22,2020-07-11 17:02:42,10.7,176,120,95846,175.53,0,175.53,0,1,0.5,1.5
2020-07-11 16:53:42,2020-07-11 16:54:42,0.5,8.5,100,95842,9.51,0,9.51,0,0.5,0.5,1
2020-07-11 16:48:52,2020-07-11 16:51:02,3.5,57.3,160,95840,56.51,0,56.51,0,1,0.5,1.5
2020-07-11 16:44:52,2020-07-11 16:47:02,3.1,51.1,110,95837,52.82,0,52.82,0,1,0.5,1.5
2020-07-11 16:41:02,2020-07-11 16:44:32,5.3,87.3,20,95836,88.05,0,88.05,0,1,0.5,1.5
2020-07-11 16:38:42,2020-07-11 16:40:52,3.4,55.4,10,95833,56.63,0,56.63,0,1,0.5,1.5
2020-07-11 16:33:42,2020-07-11 16:38:12,8.7,144.8,30,95830,145.56,0,145.56,0,1,0.5,1.5
2020-07-11 16:29:12,2020-07-11 16:32:02,2.3,38.3,100,95828,38.66,0,38.66,0,1,0.5,1.5
2020-07-11 16:24:12,2020-07-11 16:26:42,4.1,68.2,150,95824,66.56,0,66.169,0,1,0.5,1.5
2020-07-11 16:20:02,2020-07-11 16:24:02,7.4,121.3,10,95822,120.38,0,120.38,0,1,0.5,1.5
2020-07-11 16:03:52,2020-07-11 16:07:42,3.3,55.401,740,95815,55.57,0,56.36,0,1,1,2
2020-07-11 16:02:32,2020-07-11 16:03:32,0.2,2.099,20,95813,1.65,0,0.86,0,0.5,0.5,1
2020-07-11 15:58:02,2020-07-11 15:59:42,2.2,36.2,170,95810,38.58,0,38.976,0,1,0.5,1.5
2020-07-11 15:56:22,2020-07-11 15:57:52,1,17.099,10,95809,16.48,0,16.084,0,0.75,0.5,1.25
2020-07-11 15:45:07,2020-07-11 15:47:32,4,66,530,95804,66.74,0,67.138,0,1,1,2
2020-07-11 15:37:42,2020-07-11 15:41:42,3.3,55.401,205,95802,55.93,0,56.329,0,1,0.5,1.5
2020-07-11 15:30:52,2020-07-11 15:32:52,2.9,46.8,290,95797,45.9,0,45.5,0,1,0.5,1.5
2020-07-11 15:24:32,2020-07-11 15:29:52,8.7,142.5,60,95795,142.77,0,143.577,0,1,0.5,1.5
2020-07-11 15:10:42,2020-07-11 15:14:12,3.1,50.799,620,95790,50.83,0,50.425,0,1,1,2
2020-07-11 15:04:32,2020-07-11 15:06:42,3.6,59.299,240,95786,59.44,0,59.846,0,1,0.5,1.5
2020-07-11 15:00:32,2020-07-11 15:04:22,4.5,74.4,10,95785,76.2,0,75.792,0,1,0.5,1.5
2020-07-11 14:53:12,2020-07-11 14:54:12,0.2,4.199,380,95778,3.3,0,3.708,0,0.5,1,1.5
2020-07-11 14:47:32,2020-07-11 14:49:52,3.5,57.5,200,95776,56.82,0,56.82,0,1,0.5,1.5
2020-07-11 14:45:42,2020-07-11 14:47:12,2,32,20,95774,32.95,0,32.95,0,1,0.5,1.5
2020-07-11 14:32:52,2020-07-11 14:43:02,23.7,389.5,160,95772,389.92,0,389.5,0,1,0.5,1.5
2020-07-11 14:22:52,2020-07-11 14:26:12,5,82.602,400,95768,82.27,0,82.692,0,1,1,2
2020-07-11 14:19:22,2020-07-11 14:21:02,2.2,35.898,110,95765,32.95,0,32.528,0,1,0.5,1.5
2020-07-11 14:11:42,2020-07-11 14:16:22,8.7,141.8,180,95764,140.05,0,140.476,0,1,0.5,1.5
2020-07-11 13:56:32,2020-07-11 14:00:32,4.9,80.1,670,95758,82.38,0,82.38,0,1,1,2
2020-07-11 13:41:42,2020-07-11 13:45:02,4.5,73.701,690,95750,76.87,0,76.87,0,1,1,2
2020-07-11 13:39:52,2020-07-11 13:41:02,0.3,4.199,40,95747,4.95,0,5.38,0,0.5,0.5,1
2020-07-11 13:38:02,2020-07-11 13:39:42,2,33.699,10,95744,33.09,0,32.66,0,1,0.5,1.5
2020-07-11 13:32:22,2020-07-11 13:35:12,4,65.602,170,95742,61.59,0,61.59,0,1,0.5,1.5
2020-07-11 13:25:22,2020-07-11 13:28:12,2.9,46.5,250,95737,47.22,0,47.22,0,1,0.5,1.5
2020-07-11 13:15:42,2020-07-11 13:19:02,3.7,61.398,380,95735,59.47,0,59.905,0,1,1,2
2020-07-11 13:09:32,2020-07-11 13:12:32,3.1,50.8,190,95733,47.68,0,47.68,0,1,0.5,1.5
2020-07-11 12:59:52,2020-07-11 13:04:22,6.4,105.799,310,95730,102.99,0,102.99,0,1,1,2
2020-07-11 12:56:22,2020-07-11 12:59:42,3,48.4,10,95726,49.43,0,48.99,0,1,0.5,1.5
2020-07-11 12:51:22,2020-07-11 12:54:52,3.5,56.8,90,95724,58.88,0,59.762,0,1,0.5,1.5
2020-07-11 12:40:22,2020-07-11 12:43:32,1.8,29.4,470,95720,35.15,0,34.708,0,1,1,2
2020-07-11 12:36:12,2020-07-11 12:40:02,8.2,134.699,20,95718,135.3,0,136.19,0,1,0.5,1.5
2020-07-11 12:19:02,2020-07-11 12:28:22,11.1,180.901,470,95713,176.86,0,176.411,0,1,1,2
2020-07-11 12:13:52,2020-07-11 12:17:02,4.1,66.9,120,95709,68.17,0,68.17,0,1,0.5,1.5
2020-07-11 12:08:52,2020-07-11 12:12:02,3.1,49.801,110,95706,50.31,0,50.31,0,1,0.5,1.5
2020-07-11 12:01:02,2020-07-11 12:07:12,7.2,116.901,100,95701,120.09,0,119.635,0,1,0.5,1.5
2020-07-11 11:55:12,2020-07-11 11:57:52,2.9,46.299,190,95696,47.13,0,48.042,0,1,0.5,1.5
2020-07-11 11:48:12,2020-07-11 11:50:42,2.3,37.801,270,95692,37.05,0,36.593,0,1,0.5,1.5
2020-07-11 11:41:32,2020-07-11 11:45:22,4,65.099,170,95690,68.57,0,69.487,0,1,0.5,1.5
2020-07-11 11:28:32,2020-07-11 11:31:42,6.2,100.301,590,95684,98,0,97.539,0,1,1,2
2020-07-11 11:18:32,2020-07-11 11:23:42,8.8,142.199,290,95678,142.48,0,142.48,0,1,0.5,1.5
2020-07-11 11:07:52,2020-07-11 11:18:12,14.7,237.099,20,95674,238.88,0,238.41,0,1,0.5,1.5
2020-07-11 11:02:12,2020-07-11 11:06:22,8.5,137.1,90,95667,135.89,0,136.364,0,1,0.5,1.5
2020-07-11 10:57:12,2020-07-11 11:01:42,5.4,87.3,30,95663,85.57,0,85.094,0,1,0.5,1.5
2020-07-11 10:51:42,2020-07-11 10:54:42,5.3,85.199,150,95658,86.39,0,86.868,0,1,0.5,1.5
2020-07-11 10:45:12,2020-07-11 10:49:52,6.8,110.1,110,95655,109.23,0,108.75,0,1,0.5,1.5
2020-07-11 10:33:22,2020-07-11 10:43:32,18.8,301,100,95648,299.76,0,299.76,0,1,0.5,1.5
2020-07-11 10:26:32,2020-07-11 10:29:52,3.4,53.4,210,95640,55.03,0,54.541,0,1,0.5,1.5
2020-07-11 10:19:22,2020-07-11 10:24:32,7.5,119.801,120,95637,119.74,0,120.723,0,1,0.5,1.5
2020-07-11 10:15:22,2020-07-11 10:17:32,3.3,53.599,110,95633,53.02,0,53.02,0,1,0.5,1.5
2020-07-11 10:10:02,2020-07-11 10:11:52,2.1,32.799,210,95630,31.8,0,31.306,0,1,0.5,1.5
2020-07-11 09:56:32,2020-07-11 10:04:52,17.4,277,310,95627,273.79,0,273.29,0,1,1,2
2020-07-11 09:50:12,2020-07-11 09:54:32,6.3,99.901,120,95623,97.55,0,98.555,0,1,0.5,1.5
2020-07-11 09:40:52,2020-07-11 09:49:32,15.3,240.599,40,95619,237.85,0,236.324,0,1,0.5,1.5
2020-07-11 09:37:22,2020-07-11 09:40:32,3.5,55.102,20,95614,57.6,0,58.11,0,1,0.5,1.5
2020-07-11 09:25:02,2020-07-11 09:28:12,3,46.898,550,95608,47.6,0,47.6,0,1,1,2
2020-07-11 09:19:22,2020-07-11 09:23:12,9.8,153.301,110,95606,153.61,0,153.61,0,1,0.5,1.5
2020-07-11 09:10:32,2020-07-11 09:16:32,9.1,143.699,170,95600,140.25,0,140.768,0,1,0.5,1.5
2020-07-11 09:01:32,2020-07-11 09:08:42,17.9,280.102,110,95597,275.84,0,275.315,0,1,0.5,1.5
2020-07-11 08:56:32,2020-07-11 09:00:52,6.2,96.5,40,95594,95.71,0,98.346,0,1,0.5,1.5
2020-07-11 08:54:02,2020-07-11 08:55:42,1.8,28,50,95591,27.94,0,27.94,0,1,0.5,1.5
2020-07-11 08:50:02,2020-07-11 08:52:02,3.3,50,120,95590,48.58,0,48.58,0,1,0.5,1.5
2020-07-11 08:43:42,2020-07-11 08:47:52,3.7,56,130,95588,54.21,0,53.415,0,1,0.5,1.5
2020-07-11 08:39:52,2020-07-11 08:42:32,6.1,96,70,95584,95.91,0,96.443,0,1,0.5,1.5
2020-07-11 08:36:52,2020-07-11 08:39:02,2.8,42,50,95583,41.24,0,41.24,0,1,0.5,1.5
2020-07-11 08:32:02,2020-07-11 08:36:42,6.2,95.5,10,95580,95.24,0,94.704,0,1,0.5,1.5
2020-07-11 08:25:02,2020-07-11 08:31:12,10.7,163.799,50,95578,160.63,0,161.17,0,1,0.5,1.5
2020-07-11 08:22:42,2020-07-11 08:24:12,1.6,23.5,50,95574,21.6,0,20.519,0,1,0.5,1.5
2020-07-11 08:18:32,2020-07-11 08:22:12,5,76.901,30,95571,77.18,0,77.18,0,1,0.5,1.5
2020-07-11 08:12:32,2020-07-11 08:15:32,5.3,81.5,180,95569,81.51,0,82.598,0,1,0.5,1.5
2020-07-11 08:10:42,2020-07-11 08:12:22,1.7,25.9,10,95567,25.8,0,25.255,0,1,0.5,1.5
2020-07-11 08:01:52,2020-07-11 08:07:12,6.7,102.1,210,95561,98.59,0,98.59,0,1,0.5,1.5
2020-07-11 07:53:52,2020-07-11 07:58:32,5.3,80.5,200,95557,81.61,0,81.061,0,1,0.5,1.5
2020-07-11 07:50:32,2020-07-11 07:53:42,4.5,68.599,10,95553,65.9,0,66.451,0,1,0.5,1.5
2020-07-11 07:42:32,2020-07-11 07:48:22,13.9,208.898,130,95549,206.85,0,207.406,0,1,0.5,1.5
2020-07-11 07:37:12,2020-07-11 07:40:22,3.2,48.801,130,95546,48.58,0,48.023,0,1,0.5,1.5
2020-07-11 07:31:52,2020-07-11 07:36:32,5.1,77.9,40,95545,77.82,0,77.82,0,1,0.5,1.5
2020-07-11 07:20:02,2020-07-11 07:30:42,21.8,325.401,70,95542,326.36,0,324.943,0,1,0.5,1.5
2020-07-11 07:16:42,2020-07-11 07:19:02,3.2,48,60,95537,47.63,0,47.346,0,1,0.5,1.5
2020-07-11 07:07:22,2020-07-11 07:09:52,2.3,34.599,410,95533,32.95,0,32.95,0,1,1,2
2020-07-11 07:01:12,2020-07-11 07:05:02,5,75,140,95530,70.02,0,69.45,0,1,0.5,1.5
2020-07-11 06:58:32,2020-07-11 07:00:52,2.2,32.5,20,95528,32.95,0,32.95,0,1,0.5,1.5
2020-07-11 06:52:02,2020-07-11 06:53:52,2.4,34.301,280,95525,32.95,0,33.522,0,1,0.5,1.5
2020-07-11 06:46:22,2020-07-11 06:48:52,2.8,42.099,190,95522,42.5,0,42.5,0,1,0.5,1.5
2020-07-11 06:41:52,2020-07-11 06:44:32,3.1,45.799,110,95521,44.25,0,44.537,0,1,0.5,1.5
2020-07-11 06:29:52,2020-07-11 06:33:02,4.9,72.602,530,95516,73.09,0,72.226,0,1,1,2
2020-07-11 06:24:42,2020-07-11 06:27:32,3.2,47.699,140,95514,48.64,0,49.217,0,1,0.5,1.5
2020-07-11 06:16:02,2020-07-11 06:17:52,2.7,39.699,410,95508,37.8,0,37.8,0,1,1,2
2020-07-11 06:12:12,2020-07-11 06:14:42,2.3,33.6,80,95507,32.95,0,33.818,0,1,0.5,1.5
2020-07-11 05:40:32,2020-07-11 05:43:32,3.4,48.699,1720,95498,48.38,0,49.25,0,1,1,2
2020-07-11 05:02:42,2020-07-11 05:05:32,2.8,41.099,2100,95496,40.31,0,44.667,0,1,1,2
