开始时间,结束时间,高度差,体积变化量(L),稳定时间(s),付出ID,付出量(L),付出量Vt(L),修正体积变化(L),修正付出量(L),体积变化权值,稳定时间权值,综合权值
2020-07-05 22:08:32,2020-07-05 22:11:52,3,48.6,0,92998,48.38,0,48.38,0,1,0.5,1.5
2020-07-05 22:03:42,2020-07-05 22:05:22,1.3,21,190,92995,22.05,0,22.515,0,1,0.5,1.5
2020-07-05 21:51:42,2020-07-05 21:52:42,0.5,8.3,660,92990,8.97,0,8.97,0,0.5,1,1.5
2020-07-05 21:43:22,2020-07-05 21:46:22,2.2,35.7,320,92986,37.04,0,37.04,0,1,1,2
2020-07-05 21:30:32,2020-07-05 21:32:22,2.4,37.8,660,92981,42.12,0,42.744,0,1,1,2
2020-07-05 21:12:42,2020-07-05 21:15:32,2,33.6,900,92972,33.36,0,33.36,0,1,1,2
2020-07-05 21:08:32,2020-07-05 21:11:22,9.1,146.8,80,92968,146.06,0,146.06,0,1,0.5,1.5
2020-07-05 20:47:22,2020-07-05 20:56:22,11.9,196,730,92961,199.8,0,199.8,0,1,1,2
2020-07-05 20:39:42,2020-07-05 20:41:32,3.1,50.4,350,92952,49.76,0,49.76,0,1,1,2
2020-07-05 20:36:32,2020-07-05 20:38:22,2.4,37.7,80,92951,37.9,0,37.9,0,1,0.5,1.5
2020-07-05 20:27:02,2020-07-05 20:28:42,2.3,37.8,470,92945,35.85,0,35.85,0,1,1,2
2020-07-05 20:22:12,2020-07-05 20:26:02,6.6,107.7,60,92943,109.94,0,109.94,0,1,0.5,1.5
2020-07-05 20:15:32,2020-07-05 20:18:42,2.1,34,210,92939,35,0,35,0,1,0.5,1.5
2020-07-05 20:08:42,2020-07-05 20:10:02,1.1,19.1,330,92934,17.93,0,17.93,0,0.75,1,1.75
2020-07-05 20:04:02,2020-07-05 20:06:32,5.3,86.8,130,92932,84.79,0,87.101,0,1,0.5,1.5
2020-07-05 20:00:12,2020-07-05 20:03:02,2.4,40.1,60,92928,40.72,0,40.389,0,1,0.5,1.5
2020-07-05 19:56:12,2020-07-05 19:58:52,3.2,52.7,80,92927,53.78,0,54.112,0,1,0.5,1.5
2020-07-05 19:51:32,2020-07-05 19:53:22,2.2,35.9,170,92923,36.85,0,36.85,0,1,0.5,1.5
2020-07-05 19:44:32,2020-07-05 19:46:42,2.5,42.2,290,92920,41.52,0,41.186,0,1,0.5,1.5
2020-07-05 19:34:52,2020-07-05 19:38:02,5.4,88.6,390,92918,86.93,0,87.266,0,1,1,2
2020-07-05 19:30:22,2020-07-05 19:33:12,2.4,38.1,100,92915,36.16,0,36.497,0,1,0.5,1.5
2020-07-05 19:28:22,2020-07-05 19:30:04,1.6,27.6,18,92913,26.89,0,26.552,0,1,0.5,1.5
2020-07-05 19:14:02,2020-07-05 19:15:52,3.1,50.9,750,92907,51.44,0,51.44,0,1,1,2
2020-07-05 19:10:02,2020-07-05 19:13:52,3.1,51,10,92904,52.03,0,52.37,0,1,0.5,1.5
2020-07-05 19:07:52,2020-07-05 19:09:12,1.7,27.6,50,92901,28.67,0,28.329,0,1,0.5,1.5
2020-07-05 18:59:42,2020-07-05 19:03:32,4.9,79.7,260,92899,80.02,0,80.363,0,1,0.5,1.5
2020-07-05 18:53:32,2020-07-05 18:55:02,2.2,35.6,280,92895,35.85,0,35.506,0,1,0.5,1.5
2020-07-05 18:51:02,2020-07-05 18:52:32,1.8,29.4,60,92893,29.72,0,30.065,0,1,0.5,1.5
