开始时间,结束时间,高度差,体积变化量(L),稳定时间(s),付出ID,付出量(L),付出量Vt(L),修正体积变化(L),修正付出量(L),体积变化权值,稳定时间权值,综合权值
2020-07-08 21:29:42,2020-07-08 21:33:02,3.2,53.2,0,94464,55.14,0,54.791,0,1,0.5,1.5
2020-07-08 21:27:02,2020-07-08 21:29:02,3.5,57.5,40,94462,56.06,0,56.06,0,1,0.5,1.5
2020-07-08 21:20:22,2020-07-08 21:26:32,7.6,125.7,30,94461,124.53,0,124.53,0,1,0.5,1.5
2020-07-08 21:16:12,2020-07-08 21:19:12,2.6,42.6,70,94458,41.44,0,41.44,0,1,0.5,1.5
2020-07-08 21:12:22,2020-07-08 21:14:42,2.2,36.2,90,94454,35,0,35.355,0,1,0.5,1.5
2020-07-08 21:01:52,2020-07-08 21:05:52,8,132.1,390,94449,132.25,0,132.608,0,1,1,2
2020-07-08 20:48:52,2020-07-08 20:51:12,3.7,59.6,640,94444,59.88,0,59.521,0,1,1,2
2020-07-08 20:45:22,2020-07-08 20:46:52,0.9,14.9,120,94442,16.7,0,17.06,0,0.75,0.5,1.25
2020-07-08 20:31:22,2020-07-08 20:33:12,2.3,38.3,730,94436,40.38,0,40.741,0,1,1,2
2020-07-08 20:29:12,2020-07-08 20:31:12,3,49,10,94434,47.51,0,47.51,0,1,0.5,1.5
2020-07-08 20:26:02,2020-07-08 20:28:12,1.9,31.9,60,94433,33.39,0,33.39,0,1,0.5,1.5
2020-07-08 20:22:32,2020-07-08 20:24:02,0.8,12.8,120,94430,11.45,0,11.45,0,0.75,0.5,1.25
2020-07-08 20:20:12,2020-07-08 20:21:32,1.4,23.4,60,94428,22.85,0,22.486,0,1,0.5,1.5
2020-07-08 20:12:52,2020-07-08 20:19:12,8.8,144.8,60,94426,144.36,0,144.727,0,1,0.5,1.5
2020-07-08 20:00:32,2020-07-08 20:04:42,8.3,136.3,490,94419,136.59,0,136.59,0,1,1,2
2020-07-08 19:56:42,2020-07-08 19:58:52,3.7,59.7,100,94416,58.82,0,58.82,0,1,0.5,1.5
2020-07-08 19:42:52,2020-07-08 19:55:42,20.5,337.5,60,94414,337.22,0,337.22,0,1,0.5,1.5
2020-07-08 19:38:12,2020-07-08 19:42:12,6.8,112.9,40,94408,115.98,0,116.171,0,1,0.5,1.5
2020-07-08 19:36:42,2020-07-08 19:37:22,0.3,4.3,50,94406,2.51,0,2.319,0,0.5,0.5,1
2020-07-08 19:33:42,2020-07-08 19:36:12,1.9,31.9,30,94405,33.39,0,33.773,0,1,0.5,1.5
2020-07-08 19:23:02,2020-07-08 19:26:02,3,49,460,94400,49.38,0,49.38,0,1,1,2
2020-07-08 19:16:12,2020-07-08 19:21:22,9.8,161.8,100,94396,163.84,0,164.034,0,1,0.5,1.5
2020-07-08 19:09:02,2020-07-08 19:16:02,14.3,236.4,10,94395,235.25,0,235.25,0,1,0.5,1.5
2020-07-08 19:06:02,2020-07-08 19:06:52,0.3,4.301,130,94391,3.34,0,2.749,0,0.5,0.5,1
2020-07-08 19:01:52,2020-07-08 19:05:52,3.6,59.701,10,94390,59.85,0,60.444,0,1,0.5,1.5
2020-07-08 18:54:32,2020-07-08 18:59:32,6.8,112.799,140,94387,112.25,0,112.25,0,1,0.5,1.5
2020-07-08 18:39:32,2020-07-08 18:42:42,3.3,55.299,710,94377,55.91,0,55.71,0,1,1,2
2020-07-08 18:32:02,2020-07-08 18:34:42,5.4,89.5,290,94372,86.44,0,86.641,0,1,0.5,1.5
2020-07-08 18:26:12,2020-07-08 18:31:22,6.7,110.299,40,94369,109.07,0,109.475,0,1,0.5,1.5
2020-07-08 18:22:32,2020-07-08 18:26:02,4.8,78.301,10,94367,80.9,0,80.9,0,1,0.5,1.5
2020-07-08 18:18:32,2020-07-08 18:21:22,2.7,44.699,70,94365,43.67,0,43.262,0,1,0.5,1.5
2020-07-08 18:14:02,2020-07-08 18:18:22,9.2,151.102,10,94362,152.29,0,152.29,0,1,0.5,1.5
2020-07-08 18:07:42,2020-07-08 18:13:52,9,148.1,10,94359,147.51,0,147.095,0,1,0.5,1.5
2020-07-08 18:01:52,2020-07-08 18:06:12,8.2,133.4,90,94356,136.05,0,136.05,0,1,0.5,1.5
