开始时间,结束时间,高度差,体积变化量(L),稳定时间(s),付出ID,付出量(L),付出量Vt(L),修正体积变化(L),修正付出量(L),体积变化权值,稳定时间权值,综合权值
2020-07-03 10:46:52,2020-07-03 10:48:22,1.1,16.6,60,91646,16.09,0,16.938,0,0.75,0.5,1.25
2020-07-03 10:28:32,2020-07-03 10:30:12,2,33.4,1000,91638,32.8,0,32.375,0,1,1,2
2020-07-03 10:17:52,2020-07-03 10:24:12,5.4,87.5,260,91634,89.74,0,89.74,0,1,0.5,1.5
2020-07-03 10:14:32,2020-07-03 10:17:42,2.7,44,10,91628,45.35,0,45.35,0,1,0.5,1.5
2020-07-03 10:07:42,2020-07-03 10:09:22,1.9,31.701,310,91624,29.09,0,29.09,0,1,1,2
2020-07-03 10:01:52,2020-07-03 10:03:32,1.3,21.099,250,91621,22.1,0,22.529,0,1,0.5,1.5
2020-07-03 09:58:32,2020-07-03 10:01:12,1.9,31.7,40,91619,31.14,0,31.14,0,1,0.5,1.5
2020-07-03 09:53:52,2020-07-03 09:55:52,0.9,14.701,160,91615,14.04,0,14.04,0,0.75,0.5,1.25
2020-07-03 09:49:12,2020-07-03 09:51:42,1.9,31.699,130,91613,29.79,0,29.79,0,1,0.5,1.5
2020-07-03 09:46:42,2020-07-03 09:48:02,1.2,18.901,70,91612,17.93,0,17.93,0,0.75,0.5,1.25
2020-07-03 09:34:12,2020-07-03 09:37:02,2.2,35.398,580,91608,36.01,0,36.01,0,1,1,2
2020-07-03 09:29:52,2020-07-03 09:32:22,2.2,35.5,110,91604,35.85,0,35.85,0,1,0.5,1.5
2020-07-03 09:21:22,2020-07-03 09:28:12,7,114.599,100,91602,113.31,0,112.874,0,1,0.5,1.5
2020-07-03 09:13:12,2020-07-03 09:17:42,5.4,87.5,220,91600,87.34,0,87.34,0,1,0.5,1.5
2020-07-03 09:01:22,2020-07-03 09:06:12,4.2,68.801,420,91594,70.48,0,71.36,0,1,1,2
2020-07-03 08:51:52,2020-07-03 08:55:32,5.7,91.699,350,91590,91.27,0,90.828,0,1,1,2
2020-07-03 08:48:02,2020-07-03 08:51:42,5.9,95.9,10,91589,93.92,0,93.475,0,1,0.5,1.5
2020-07-03 08:38:12,2020-07-03 08:42:22,5.5,89.6,340,91586,90.44,0,90.44,0,1,1,2
2020-07-03 08:30:02,2020-07-03 08:33:02,6,98,310,91582,95.4,0,94.951,0,1,1,2
2020-07-03 08:23:22,2020-07-03 08:27:12,5.9,95.8,170,91579,97.76,0,97.76,0,1,0.5,1.5
2020-07-03 08:20:12,2020-07-03 08:23:02,2.1,35.199,20,91578,36.88,0,36.428,0,1,0.5,1.5
2020-07-03 08:16:42,2020-07-03 08:18:22,1.7,26.901,110,91574,27.18,0,26.727,0,1,0.5,1.5
2020-07-03 08:14:12,2020-07-03 08:16:32,3.2,51.8,10,91570,53.77,0,54.224,0,1,0.5,1.5
2020-07-03 08:02:22,2020-07-03 08:04:12,3.1,49.799,600,91567,48.39,0,49.756,0,1,1,2
2020-07-03 07:18:12,2020-07-03 07:21:52,2.9,45.901,2430,91551,44.81,0,44.81,0,1,1,2
2020-07-03 07:07:02,2020-07-03 07:12:02,4.6,75,370,91548,74.43,0,73.513,0,1,1,2
2020-07-03 07:02:22,2020-07-03 07:06:12,8.1,129.901,50,91545,130.77,0,130.77,0,1,0.5,1.5
2020-07-03 06:56:22,2020-07-03 06:58:22,3.4,53.599,240,91543,52.04,0,52.503,0,1,0.5,1.5
2020-07-03 06:45:12,2020-07-03 06:46:52,2.2,35.201,570,91538,35.85,0,34.923,0,1,1,2
2020-07-03 06:41:12,2020-07-03 06:44:22,2.7,43.5,50,91537,42.38,0,42.38,0,1,0.5,1.5
2020-07-03 06:30:02,2020-07-03 06:31:42,2.3,37.299,570,91531,35.85,0,36.781,0,1,1,2
2020-07-03 05:40:22,2020-07-03 05:44:02,3.7,59.801,2760,91528,57.83,0,57.363,0,1,1,2
2020-07-03 05:27:12,2020-07-03 05:29:32,2.4,38.9,650,91526,39.22,0,40.156,0,1,1,2
2020-07-03 05:12:22,2020-07-03 05:13:32,1.2,18.401,820,91524,17.93,0,18.398,0,0.75,1,1.75
2020-07-03 04:43:22,2020-07-03 04:45:12,2.2,34.799,1630,91522,35.07,0,47.744,0,1,1,2
2020-07-03 00:18:02,2020-07-03 00:20:12,1.9,30.7,15790,91515,29.74,0,33.737,0,1,1,2
2020-07-02 23:22:32,2020-07-02 23:24:12,2.3,37,3230,91512,35.85,0,40.326,0,1,1,2
2020-07-02 22:18:42,2020-07-02 22:20:32,0.9,14.398,3720,91501,17.93,0,19.345,0,0.75,1,1.75
2020-07-02 22:08:22,2020-07-02 22:09:02,0.2,2.102,580,91499,2.51,0,3.453,0,0.5,1,1.5
2020-07-02 21:56:02,2020-07-02 21:58:02,2.7,43.2,620,91496,43.02,0,43.02,0,1,1,2
2020-07-02 21:52:02,2020-07-02 21:54:42,3,49.4,80,91495,48.9,0,49.848,0,1,0.5,1.5
2020-07-02 21:47:22,2020-07-02 21:48:42,0,0,200,91493,3.05,0,2.576,0,0.5,0.5,1
2020-07-02 21:36:32,2020-07-02 21:45:32,2.7,43.102,110,91491,34.36,0,28.9,0,1,0.5,1.5
