开始时间,结束时间,高度差,体积变化量(L),稳定时间(s),付出ID,付出量(L),付出量Vt(L),修正体积变化(L),修正付出量(L),体积变化权值,稳定时间权值,综合权值
2020-06-28 18:41:22,2020-06-28 18:43:32,3,50.8,270,89496,50.73,0,51.068,0,1,0.5,1.5
2020-06-28 18:37:32,2020-06-28 18:41:12,6.1,99.8,10,89495,101.09,0,100.75,0,1,0.5,1.5
2020-06-28 18:34:42,2020-06-28 18:36:22,2.2,36.1,70,89492,36.5,0,36.841,0,1,0.5,1.5
2020-06-28 18:32:02,2020-06-28 18:33:52,0.8,12.6,50,89491,12.05,0,12.05,0,0.75,0.5,1.25
2020-06-28 18:29:22,2020-06-28 18:31:22,2.9,48.2,40,89488,46.22,0,45.878,0,1,0.5,1.5
2020-06-28 18:24:32,2020-06-28 18:28:12,7.8,128.2,70,89485,128.58,0,128.58,0,1,0.5,1.5
2020-06-28 18:18:32,2020-06-28 18:22:02,6.3,104.1,150,89482,104.4,0,104.4,0,1,0.5,1.5
2020-06-28 18:15:12,2020-06-28 18:17:12,3.1,50.8,80,89479,50.6,0,50.6,0,1,0.5,1.5
2020-06-28 18:07:42,2020-06-28 18:14:52,13.7,224.1,20,89477,228.12,0,228.12,0,1,0.5,1.5
2020-06-28 17:55:42,2020-06-28 18:02:02,11.1,182,340,89471,178.3,0,178.3,0,1,1,2
2020-06-28 17:50:22,2020-06-28 17:52:22,2.1,33.8,200,89467,33.51,0,32.791,0,1,0.5,1.5
2020-06-28 17:47:52,2020-06-28 17:49:42,2.7,44.3,40,89465,41.98,0,42.702,0,1,0.5,1.5
2020-06-28 17:45:05,2020-06-28 17:47:12,2.1,34,40,89461,34.51,0,34.51,0,1,0.5,1.5
2020-06-28 17:42:02,2020-06-28 17:43:52,2.1,34,73,89459,32.85,0,32.85,0,1,0.5,1.5
2020-06-28 17:39:42,2020-06-28 17:40:52,1,16.9,70,89456,17.56,0,17.197,0,0.75,0.5,1.25
2020-06-28 17:37:42,2020-06-28 17:38:32,0.1,2.2,70,89454,2.56,0,2.923,0,0.5,0.5,1
2020-06-28 17:34:52,2020-06-28 17:37:22,1.8,29.7,20,89452,30.11,0,30.11,0,1,0.5,1.5
2020-06-28 17:31:32,2020-06-28 17:34:12,1.8,29.7,40,89450,30.18,0,29.451,0,1,0.5,1.5
2020-06-28 17:28:02,2020-06-28 17:30:32,5.3,87.1,60,89447,88.51,0,88.876,0,1,0.5,1.5
2020-06-28 17:23:52,2020-06-28 17:27:52,5,82.8,10,89445,84.66,0,84.292,0,1,0.5,1.5
2020-06-28 17:19:42,2020-06-28 17:23:32,6.8,111.9,20,89443,114.82,0,114.82,0,1,0.5,1.5
2020-06-28 17:17:02,2020-06-28 17:19:32,1.8,29.5,10,89442,28.7,0,29.072,0,1,0.5,1.5
2020-06-28 17:14:42,2020-06-28 17:15:52,1.1,19,70,89439,18.25,0,17.878,0,0.75,0.5,1.25
2020-06-28 17:11:12,2020-06-28 17:14:32,8.3,135.8,10,89535,132.66,0,132.284,0,1,0.5,1.5
2020-06-28 17:05:12,2020-06-28 17:10:02,6.4,105.8,70,89436,105.82,0,106.198,0,1,0.5,1.5
2020-06-28 16:45:57,2020-06-28 16:50:07,3.5,56.9,905,89433,54.3,0,53.921,0,1,1,2
2020-06-28 16:42:37,2020-06-28 16:45:27,7.2,118.7,30,89429,118.17,0,118.935,0,1,0.5,1.5
2020-06-28 16:38:47,2020-06-28 16:41:47,2.8,46.7,50,89428,45.98,0,45.597,0,1,0.5,1.5
2020-06-28 16:35:07,2020-06-28 16:38:37,3.8,61.3,10,89425,61.01,0,61.01,0,1,0.5,1.5
2020-06-28 16:28:37,2020-06-28 16:30:17,1.8,29.3,290,89421,31.16,0,31.16,0,1,0.5,1.5
2020-06-28 16:25:57,2020-06-28 16:27:57,4.5,73.4,40,89420,71.95,0,71.95,0,1,0.5,1.5
2020-06-28 16:19:07,2020-06-28 16:21:17,2.3,37.8,280,89417,36.83,0,36.442,0,1,0.5,1.5
2020-06-28 16:11:07,2020-06-28 16:16:37,9.6,159.2,150,89415,157.8,0,157.8,0,1,0.5,1.5
2020-06-28 16:05:57,2020-06-28 16:10:17,4.7,76.4,50,89408,77.2,0,77.2,0,1,0.5,1.5
2020-06-28 15:58:47,2020-06-28 16:02:17,3.4,57.301,220,89406,57.79,0,57.79,0,1,0.5,1.5
2020-06-28 15:50:47,2020-06-28 15:55:57,7.9,128.398,170,89402,127.86,0,127.86,0,1,0.5,1.5
2020-06-28 15:41:57,2020-06-28 15:44:37,2.5,39.801,370,89398,38.14,0,37.741,0,1,1,2
2020-06-28 15:34:07,2020-06-28 15:37:47,4,65.4,250,89394,66.72,0,67.121,0,1,0.5,1.5
2020-06-28 15:31:17,2020-06-28 15:33:17,2.6,42.5,50,89392,40.89,0,40.89,0,1,0.5,1.5
2020-06-28 15:12:37,2020-06-28 15:13:57,1,16.9,1040,89383,18.25,0,18.25,0,0.75,1,1.75
2020-06-28 15:09:57,2020-06-28 15:11:07,0.4,6.401,90,89381,5.48,0,5.48,0,0.5,0.5,1
2020-06-28 15:02:17,2020-06-28 15:05:27,2.6,42.5,270,89379,42.5,0,42.5,0,1,0.5,1.5
2020-06-28 14:59:47,2020-06-28 15:01:27,2,33.799,50,89377,34.3,0,33.896,0,1,0.5,1.5
2020-06-28 14:52:17,2020-06-28 14:55:37,5.9,96.5,250,89372,94.28,0,94.687,0,1,0.5,1.5
2020-06-28 14:50:17,2020-06-28 14:51:57,1.9,31.5,20,89369,29.83,0,29.83,0,1,0.5,1.5
2020-06-28 14:40:17,2020-06-28 14:42:17,2.8,44.1,480,89365,45.38,0,45.38,0,1,1,2
2020-06-28 14:34:57,2020-06-28 14:38:07,3.2,52.8,130,89363,51.83,0,51.42,0,1,0.5,1.5
2020-06-28 14:32:37,2020-06-28 14:34:17,2.3,37.901,40,89362,37.74,0,37.74,0,1,0.5,1.5
2020-06-28 14:27:47,2020-06-28 14:30:17,3.1,50.699,140,89360,49.82,0,49.82,0,1,0.5,1.5
2020-06-28 14:22:17,2020-06-28 14:23:47,0.9,14.699,240,89357,14.24,0,14.24,0,0.75,0.5,1.25
2020-06-28 14:06:27,2020-06-28 14:09:27,5.1,83.901,770,89351,85.92,0,85.92,0,1,1,2
2020-06-28 13:48:07,2020-06-28 13:52:57,9.9,162,810,89345,160.53,0,160.53,0,1,1,2
2020-06-28 13:41:37,2020-06-28 13:44:37,2.2,35.9,210,89344,36.5,0,36.919,0,1,0.5,1.5
2020-06-28 13:34:47,2020-06-28 13:35:47,0.3,4.199,350,89340,4.02,0,4.02,0,0.5,1,1.5
2020-06-28 13:26:57,2020-06-28 13:28:57,1.3,21.102,350,89336,20.61,0,20.19,0,1,1,2
2020-06-28 13:17:07,2020-06-28 13:20:57,3.2,52.799,360,89332,52.24,0,52.24,0,1,1,2
2020-06-28 13:12:57,2020-06-28 13:14:47,2.7,44.3,140,89329,43.05,0,43.05,0,1,0.5,1.5
2020-06-28 13:05:47,2020-06-28 13:07:57,3.1,50.6,300,89326,51.1,0,51.1,0,1,1,2
2020-06-28 13:00:17,2020-06-28 13:02:07,2.4,40,220,89323,38.51,0,38.51,0,1,0.5,1.5
2020-06-28 12:54:37,2020-06-28 12:58:17,3.4,54.199,120,89320,54.75,0,54.75,0,1,0.5,1.5
2020-06-28 12:36:57,2020-06-28 12:39:07,1.8,29.201,930,89314,29.52,0,29.946,0,1,1,2
2020-06-28 12:25:17,2020-06-28 12:27:07,2.3,37.5,590,89307,37.12,0,37.12,0,1,1,2
2020-06-28 12:12:57,2020-06-28 12:15:08,1.6,27.1,609,89301,28.64,0,28.212,0,1,1,2
2020-06-28 12:06:07,2020-06-28 12:07:07,0.3,4.199,350,89298,2.74,0,3.595,0,0.5,1,1.5
2020-06-28 12:04:07,2020-06-28 12:05:57,2.6,42.201,10,89296,42.36,0,41.931,0,1,0.5,1.5
2020-06-28 11:48:47,2020-06-28 11:52:47,8.1,132.7,680,89291,130.66,0,130.228,0,1,1,2
2020-06-28 11:38:17,2020-06-28 11:41:47,2.8,45.9,420,89286,45.23,0,45.663,0,1,1,2
2020-06-28 11:33:27,2020-06-28 11:34:17,0.3,4.199,240,89282,5,0,4.567,0,0.5,0.5,1
2020-06-28 11:30:07,2020-06-28 11:31:47,2.3,37.5,100,89281,36.5,0,36.5,0,1,0.5,1.5
2020-06-28 11:24:47,2020-06-28 11:28:57,4.7,77.102,70,89279,78.17,0,78.17,0,1,0.5,1.5
2020-06-28 11:18:37,2020-06-28 11:20:37,1.3,20.898,250,89277,19.64,0,20.076,0,0.75,0.5,1.25
2020-06-28 11:03:57,2020-06-28 11:05:17,1.2,18.701,800,89273,18.25,0,17.813,0,0.75,1,1.75
2020-06-28 11:00:17,2020-06-28 11:01:47,1.7,27.1,130,89270,27.38,0,27.817,0,1,0.5,1.5
2020-06-28 10:55:07,2020-06-28 10:57:17,1.8,29.199,180,89269,28.53,0,28.53,0,1,0.5,1.5
2020-06-28 10:50:07,2020-06-28 10:51:17,1.1,18.701,230,89266,18.25,0,18.25,0,0.75,0.5,1.25
2020-06-28 10:42:37,2020-06-28 10:45:17,2.2,35.5,290,89262,37.12,0,36.681,0,1,0.5,1.5
2020-06-28 10:30:17,2020-06-28 10:33:17,2.1,33.299,560,89259,34.14,0,34.58,0,1,1,2
2020-06-28 10:14:57,2020-06-28 10:16:57,1.1,18.801,800,89252,18.25,0,19.131,0,0.75,1,1.75
2020-06-28 10:07:37,2020-06-28 10:09:17,1.7,27.1,340,89248,25.99,0,25.549,0,1,1,2
2020-06-28 09:52:37,2020-06-28 09:55:37,5.4,87.5,720,89241,85.83,0,86.273,0,1,1,2
2020-06-28 09:50:57,2020-06-28 09:52:07,1.1,18.801,30,89239,18.25,0,17.806,0,0.75,0.5,1.25
2020-06-28 09:33:57,2020-06-28 09:41:17,8.3,133.398,580,89234,132.48,0,132.48,0,1,1,2
2020-06-28 09:29:47,2020-06-28 09:31:37,1.4,22.898,140,89229,23.3,0,22.852,0,1,0.5,1.5
2020-06-28 09:21:07,2020-06-28 09:22:57,2.3,37.5,410,89223,37.06,0,37.509,0,1,1,2
2020-06-28 09:10:37,2020-06-28 09:13:27,3,48,460,89217,46.38,0,45.93,0,1,1,2
2020-06-28 09:06:27,2020-06-28 09:08:07,2.3,37.5,150,89215,36.5,0,36.5,0,1,0.5,1.5
2020-06-28 09:02:37,2020-06-28 09:06:07,4.2,68.5,20,89213,69.69,0,69.69,0,1,0.5,1.5
2020-06-28 08:59:57,2020-06-28 09:01:47,2.5,39.4,50,89211,41.07,0,41.07,0,1,0.5,1.5
2020-06-28 08:53:57,2020-06-28 08:57:17,5,80.801,160,89208,80.43,0,80.885,0,1,0.5,1.5
2020-06-28 08:38:47,2020-06-28 08:40:07,0.7,12.5,830,89201,10.95,0,10.495,0,0.75,1,1.75
2020-06-28 08:32:27,2020-06-28 08:36:57,5.7,91.701,110,89199,89.42,0,88.962,0,1,0.5,1.5
2020-06-28 08:29:37,2020-06-28 08:31:57,3.5,56.299,30,89195,55.34,0,55.34,0,1,0.5,1.5
2020-06-28 08:26:17,2020-06-28 08:27:47,2.3,37,110,89192,36.5,0,36.5,0,1,0.5,1.5
2020-06-28 08:21:07,2020-06-28 08:25:27,5.1,82.401,50,89190,82.46,0,82.922,0,1,0.5,1.5
2020-06-28 08:07:57,2020-06-28 08:11:07,2.6,41.199,600,89185,38.89,0,38.427,0,1,1,2
2020-06-28 07:59:37,2020-06-28 08:05:17,5.8,93.201,160,89183,92.36,0,92.36,0,1,0.5,1.5
2020-06-28 07:48:17,2020-06-28 07:50:17,1.7,27,560,89177,25.25,0,24.784,0,1,1,2
2020-06-28 07:41:37,2020-06-28 07:44:57,2.4,39.299,200,89175,40,0,40,0,1,0.5,1.5
2020-06-28 07:39:37,2020-06-28 07:40:57,1,16.301,40,89172,18.25,0,18.25,0,0.75,0.5,1.25
2020-06-28 07:33:07,2020-06-28 07:34:37,1.7,26.6,300,89170,27.5,0,27.032,0,1,1,2
2020-06-28 07:27:27,2020-06-28 07:30:37,5.1,81.9,150,89169,80.71,0,80.71,0,1,0.5,1.5
2020-06-28 07:09:27,2020-06-28 07:11:37,3.9,61.5,950,89161,61.14,0,61.14,0,1,1,2
2020-06-28 06:58:37,2020-06-28 07:00:17,2,33,550,89155,33.03,0,33.502,0,1,1,2
2020-06-28 06:56:37,2020-06-28 06:58:17,1.8,28.801,20,89154,29.75,0,29.75,0,1,0.5,1.5
2020-06-28 06:37:27,2020-06-28 06:39:07,2.2,35,1050,89147,36.5,0,36.027,0,1,1,2
2020-06-28 06:29:47,2020-06-28 06:32:37,2.3,37.099,290,89145,34.63,0,34.63,0,1,0.5,1.5
2020-06-28 06:18:37,2020-06-28 06:22:07,2.9,47,460,89143,46.33,0,45.617,0,1,1,2
2020-06-28 06:15:07,2020-06-28 06:17:57,3.1,49.1,40,89141,50.06,0,49.583,0,1,0.5,1.5
2020-06-28 06:11:17,2020-06-28 06:13:47,1.7,26.6,80,89138,27.38,0,27.857,0,1,0.5,1.5
2020-06-28 06:03:07,2020-06-28 06:04:27,1.3,20.5,410,89137,19.49,0,19.968,0,0.75,1,1.75
2020-06-28 05:38:07,2020-06-28 05:39:57,2.3,36.8,1390,89133,36.79,0,35.833,0,1,1,2
2020-06-28 04:57:07,2020-06-28 05:00:07,3.1,49.1,2280,89127,48.3,0,52.378,0,1,1,2
2020-06-28 00:47:34,2020-06-28 00:49:25,2.5,38.9,14862,89122,37.54,0,38.742,0,1,1,2
2020-06-28 00:05:04,2020-06-28 00:08:54,3,49.1,2320,89152,48.36,0,48.36,0,1,1,2
2020-06-27 23:47:54,2020-06-27 23:50:44,2.5,41.201,860,89120,41.15,0,41.633,0,1,1,2
2020-06-27 23:22:14,2020-06-27 23:25:24,2.5,39.099,1350,89117,38.55,0,39.518,0,1,1,2
2020-06-27 22:15:34,2020-06-27 22:17:55,2.1,33,3859,89114,32.85,0,32.85,0,1,1,2
2020-06-27 21:57:34,2020-06-27 21:59:15,2.3,37,979,89111,36.5,0,36.5,0,1,1,2
2020-06-27 21:30:10,2020-06-27 21:31:44,2.6,40.401,1550,89103,42.81,0,43.783,0,1,1,2
2020-06-27 21:28:24,2020-06-27 21:29:55,2.1,32.299,15,89102,32.85,0,32.363,0,1,0.5,1.5
2020-06-27 21:16:14,2020-06-27 21:19:24,4.7,74.701,540,89097,76.04,0,76.04,0,1,1,2
2020-06-27 21:09:04,2020-06-27 21:11:04,1,16.2,310,89092,15.5,0,15.5,0,0.75,1,1.75
2020-06-27 21:00:55,2020-06-27 21:03:25,2.4,36.599,339,89087,36.5,0,36.99,0,1,1,2
2020-06-27 20:43:34,2020-06-27 20:45:54,1.8,28.5,901,89081,28.88,0,28.389,0,1,1,2
2020-06-27 20:38:15,2020-06-27 20:41:45,3.2,50.801,109,89078,49.19,0,49.19,0,1,0.5,1.5
2020-06-27 20:30:35,2020-06-27 20:34:44,6.9,109.301,211,89075,104.45,0,104.945,0,1,0.5,1.5
2020-06-27 20:26:14,2020-06-27 20:29:55,5.3,82.799,40,89074,84.22,0,84.717,0,1,0.5,1.5
2020-06-27 20:09:54,2020-06-27 20:11:14,0.4,6.099,900,89068,7.48,0,6.983,0,0.5,1,1.5
2020-06-27 20:04:55,2020-06-27 20:07:14,1.8,28.301,160,89066,27.38,0,27.38,0,1,0.5,1.5
2020-06-27 20:02:54,2020-06-27 20:03:55,0.2,4,60,89063,4.57,0,5.068,0,0.5,0.5,1
2020-06-27 19:56:14,2020-06-27 19:58:15,2.4,36.4,279,89061,36.5,0,36.5,0,1,0.5,1.5
2020-06-27 19:45:05,2020-06-27 19:47:04,2.7,42.401,550,89059,43.68,0,43.68,0,1,1,2
2020-06-27 19:39:24,2020-06-27 19:42:34,2.3,36.398,151,89056,36.5,0,36.5,0,1,0.5,1.5
2020-06-27 19:24:14,2020-06-27 19:25:15,0.1,2,849,89048,2.19,0,2.19,0,0.5,1,1.5
2020-06-27 19:21:24,2020-06-27 19:23:14,3.1,48.102,60,89047,46.17,0,46.17,0,1,0.5,1.5
2020-06-27 19:14:25,2020-06-27 19:16:04,2,30.199,320,89043,29.67,0,29.67,0,1,1,2
2020-06-27 18:53:54,2020-06-27 18:56:04,4.1,64.199,1101,89034,66.98,0,66.98,0,1,1,2
2020-06-27 18:47:55,2020-06-27 18:51:05,3.3,52.201,169,89032,52,0,52.505,0,1,0.5,1.5
2020-06-27 18:37:14,2020-06-27 18:39:14,2.7,42.1,521,89029,40.11,0,40.11,0,1,1,2
2020-06-27 18:34:25,2020-06-27 18:36:35,2.3,36.1,39,89026,36.87,0,36.87,0,1,0.5,1.5
2020-06-27 18:25:04,2020-06-27 18:29:45,6.1,94,280,89023,93.08,0,92.57,0,1,0.5,1.5
2020-06-27 18:22:45,2020-06-27 18:24:24,2.4,37.9,40,89021,36.5,0,36.5,0,1,0.5,1.5
2020-06-27 18:19:05,2020-06-27 18:22:25,3.6,55.9,20,89020,55.18,0,55.18,0,1,0.5,1.5
2020-06-27 18:12:04,2020-06-27 18:18:45,6.1,94.299,20,89019,93.13,0,93.13,0,1,0.5,1.5
2020-06-27 18:07:24,2020-06-27 18:10:24,2.4,38.102,100,89016,38.12,0,38.12,0,1,0.5,1.5
2020-06-27 18:03:44,2020-06-27 18:06:14,3.5,53.898,70,89014,54.75,0,54.234,0,1,0.5,1.5
2020-06-27 17:55:24,2020-06-27 18:00:55,6.5,101,169,89012,98.34,0,98.859,0,1,0.5,1.5
2020-06-27 17:40:34,2020-06-27 17:42:55,2.1,31.701,749,89008,30.88,0,30.88,0,1,1,2
2020-06-27 17:22:55,2020-06-27 17:24:54,2.5,37.7,940,89002,37.72,0,37.72,0,1,1,2
2020-06-27 17:18:35,2020-06-27 17:20:04,1.3,19.8,171,88999,20,0,20,0,1,0.5,1.5
2020-06-27 17:11:35,2020-06-27 17:17:04,6,93.1,91,88997,92.47,0,93.778,0,1,0.5,1.5
2020-06-27 17:04:54,2020-06-27 17:07:45,8.1,124.801,230,88993,126.54,0,127.066,0,1,0.5,1.5
2020-06-27 16:57:44,2020-06-27 17:01:15,3.1,47.299,219,88990,47.12,0,47.12,0,1,0.5,1.5
2020-06-27 16:51:34,2020-06-27 16:55:15,4.1,62.599,149,88989,61.08,0,61.08,0,1,0.5,1.5
2020-06-27 16:46:15,2020-06-27 16:47:44,1.8,27.401,230,88986,27.47,0,27.47,0,1,0.5,1.5
2020-06-27 16:42:15,2020-06-27 16:43:44,1.3,19.6,151,88983,21.3,0,21.3,0,1,0.5,1.5
2020-06-27 16:34:34,2020-06-27 16:36:55,3.3,50.8,320,88978,51.1,0,51.1,0,1,1,2
2020-06-27 16:30:35,2020-06-27 16:31:24,0.3,3.901,190,88974,3.47,0,3.47,0,0.5,0.5,1
2020-06-27 16:21:34,2020-06-27 16:23:35,3.2,48.898,420,88970,47.74,0,47.208,0,1,1,2
2020-06-27 16:17:04,2020-06-27 16:20:15,6,91.801,79,88968,93.08,0,93.615,0,1,0.5,1.5
2020-06-27 16:11:35,2020-06-27 16:14:25,4.7,69.9,159,88963,70.99,0,70.99,0,1,0.5,1.5
2020-06-27 15:59:15,2020-06-27 16:05:24,10.1,154.1,371,88957,149.85,0,149.31,0,1,1,2
2020-06-27 15:48:34,2020-06-27 15:50:15,2.4,37.099,540,88953,33.76,0,34.301,0,1,1,2
2020-06-27 15:44:44,2020-06-27 15:45:55,0.4,5.901,159,88950,4.99,0,4.449,0,0.5,0.5,1
2020-06-27 15:41:24,2020-06-27 15:43:05,1.4,21.4,99,88949,20,0,20.542,0,1,0.5,1.5
2020-06-27 15:37:54,2020-06-27 15:41:04,2.2,32.5,20,88947,33.89,0,33.348,0,1,0.5,1.5
2020-06-27 15:34:24,2020-06-27 15:36:15,2.7,40.301,99,88945,41.98,0,41.98,0,1,0.5,1.5
2020-06-27 15:32:05,2020-06-27 15:33:54,2.5,36.398,30,88944,36.5,0,36.5,0,1,0.5,1.5
2020-06-27 15:22:25,2020-06-27 15:29:34,7.6,113.701,151,88941,113.68,0,113.68,0,1,0.5,1.5
2020-06-27 15:19:14,2020-06-27 15:22:05,5.9,88.6,20,88938,87.6,0,87.6,0,1,0.5,1.5
2020-06-27 15:05:25,2020-06-27 15:08:35,3.3,49.9,639,88933,49.28,0,49.005,0,1,1,2
2020-06-27 14:51:44,2020-06-27 14:56:45,7.9,116.901,520,88929,114.6,0,115.429,0,1,1,2
2020-06-27 14:48:45,2020-06-27 14:51:24,2.7,40.299,20,88927,38.65,0,37.542,0,1,0.5,1.5
2020-06-27 14:45:55,2020-06-27 14:47:34,2.3,34.5,71,88925,36.5,0,37.055,0,1,0.5,1.5
2020-06-27 14:42:54,2020-06-27 14:44:34,2.6,38.3,81,88923,36.5,0,36.5,0,1,0.5,1.5
2020-06-27 14:38:15,2020-06-27 14:40:04,2.6,37.801,170,88921,37.3,0,37.022,0,1,0.5,1.5
2020-06-27 14:31:34,2020-06-27 14:32:54,1.3,18.898,321,88919,18.25,0,18.25,0,0.75,1,1.75
2020-06-27 14:26:44,2020-06-27 14:28:34,3,43.5,180,88918,42.89,0,43.169,0,1,0.5,1.5
2020-06-27 14:23:44,2020-06-27 14:25:55,3.6,52.901,49,88917,54.2,0,54.2,0,1,0.5,1.5
2020-06-27 14:19:34,2020-06-27 14:21:45,2.2,32.199,119,88915,31.68,0,31.68,0,1,0.5,1.5
2020-06-27 14:13:55,2020-06-27 14:16:04,3.9,56.699,210,88913,55.55,0,55.269,0,1,0.5,1.5
2020-06-27 14:09:55,2020-06-27 14:10:45,0,0,190,88909,2.01,0,2.01,0,0.5,0.5,1
2020-06-27 14:06:45,2020-06-27 14:08:54,4,58.602,61,88907,56.39,0,56.671,0,1,0.5,1.5
2020-06-27 14:03:55,2020-06-27 14:05:04,1.6,24.398,101,88904,22.58,0,21.735,0,1,0.5,1.5
2020-06-27 14:00:14,2020-06-27 14:03:35,5.3,77,20,88901,77.61,0,78.175,0,1,0.5,1.5
2020-06-27 13:49:15,2020-06-27 13:52:15,2.6,37.602,479,88896,36.69,0,36.124,0,1,1,2
2020-06-27 13:34:45,2020-06-27 13:44:35,9.8,142.799,280,88892,140.13,0,140.415,0,1,0.5,1.5
2020-06-27 13:25:05,2020-06-27 13:26:44,2.3,33.4,481,88885,32.85,0,32.85,0,1,1,2
2020-06-27 13:19:54,2020-06-27 13:24:05,6.5,94.5,60,88881,95.42,0,95.42,0,1,0.5,1.5
2020-06-27 13:08:55,2020-06-27 13:12:15,6.1,89,459,88876,89.42,0,89.995,0,1,1,2
2020-06-27 12:51:24,2020-06-27 12:53:04,2.4,33.299,951,88869,32.85,0,31.987,0,1,1,2
2020-06-27 12:48:15,2020-06-27 12:49:54,2.5,37.099,90,88867,37.41,0,37.698,0,1,0.5,1.5
