开始时间,结束时间,高度差,体积变化量(L),稳定时间(s),付出ID,付出量(L),付出量Vt(L),修正体积变化(L),修正付出量(L),体积变化权值,稳定时间权值,综合权值
2020-07-07 09:50:22,2020-07-07 09:55:02,6,90.699,430,93639,90.1,0,90.1,0,1,1,2
2020-07-07 09:43:22,2020-07-07 09:45:22,1.7,25,300,93635,25.7,0,25.7,0,1,1,2
2020-07-07 09:39:42,2020-07-07 09:42:02,4.1,61.4,80,93632,59.65,0,59.65,0,1,0.5,1.5
2020-07-07 09:21:12,2020-07-07 09:24:22,3.1,46,920,93625,44.75,0,44.75,0,1,1,2
2020-07-07 09:18:32,2020-07-07 09:20:22,2.7,40.2,50,93623,41.46,0,41.46,0,1,0.5,1.5
2020-07-07 09:09:52,2020-07-07 09:11:12,0.2,1.9,440,93619,3.05,0,3.05,0,0.5,1,1.5
2020-07-07 09:03:12,2020-07-07 09:06:32,3.4,51.699,200,93614,51.11,0,50.556,0,1,0.5,1.5
2020-07-07 08:58:02,2020-07-07 08:59:42,2.4,34.5,210,93611,34.52,0,34.52,0,1,0.5,1.5
2020-07-07 08:54:22,2020-07-07 08:57:32,5.2,78.301,30,93609,77.29,0,77.29,0,1,0.5,1.5
2020-07-07 08:51:02,2020-07-07 08:54:12,2.8,41.599,10,93607,40.78,0,40.78,0,1,0.5,1.5
2020-07-07 08:40:32,2020-07-07 08:48:22,10.7,157,160,93603,156.72,0,156.159,0,1,0.5,1.5
2020-07-07 08:21:12,2020-07-07 08:23:22,1.7,24.599,1030,93590,23.69,0,23.69,0,1,1,2
2020-07-07 08:18:12,2020-07-07 08:19:52,2.1,32.1,80,93588,31.28,0,31.28,0,1,0.5,1.5
2020-07-07 08:03:52,2020-07-07 08:08:22,6.7,97.801,590,93584,96.86,0,96.86,0,1,1,2
2020-07-07 07:59:32,2020-07-07 08:01:12,2.6,37.599,160,93580,35.85,0,35.567,0,1,0.5,1.5
2020-07-07 07:57:52,2020-07-07 07:59:02,0.3,3.7,30,93578,5.34,0,5.34,0,0.5,0.5,1
2020-07-07 07:53:42,2020-07-07 07:56:42,2.4,35.699,70,93577,36.16,0,36.443,0,1,0.5,1.5
2020-07-07 07:43:22,2020-07-07 07:45:52,2.5,35.701,470,93574,35.85,0,35.566,0,1,1,2
2020-07-07 07:36:52,2020-07-07 07:38:22,1.9,28.2,300,93570,27.07,0,26.502,0,1,1,2
2020-07-07 07:29:22,2020-07-07 07:31:12,2.5,35.701,340,93569,35.85,0,35.85,0,1,1,2
2020-07-07 07:26:02,2020-07-07 07:28:12,1.8,26.299,70,93566,26.89,0,26.89,0,1,0.5,1.5
2020-07-07 07:17:02,2020-07-07 07:20:02,3.1,44.5,360,93564,45.25,0,44.965,0,1,1,2
2020-07-07 07:04:02,2020-07-07 07:07:52,10.8,155.699,550,93561,156.54,0,156.827,0,1,1,2
2020-07-07 06:49:42,2020-07-07 06:51:22,2.4,33.398,760,93555,33.73,0,33.442,0,1,1,2
2020-07-07 06:28:02,2020-07-07 06:29:22,1.4,20.301,1220,93548,21.51,0,22.374,0,1,1,2
2020-07-07 06:09:02,2020-07-07 06:10:32,1.1,16.699,1050,93541,16.04,0,15.464,0,0.75,1,1.75
2020-07-07 05:59:32,2020-07-07 06:00:32,0.7,9.301,510,93538,8.97,0,8.97,0,0.5,1,1.5
2020-07-07 05:56:12,2020-07-07 05:57:42,0.5,7.4,110,93536,7.94,0,8.228,0,0.5,0.5,1
2020-07-07 05:23:12,2020-07-07 05:25:42,2.7,38.401,1830,93533,38.71,0,38.71,0,1,1,2
2020-07-07 05:08:32,2020-07-07 05:10:22,1.3,18.3,770,93530,19.37,0,22.838,0,0.75,1,1.75
2020-07-07 01:18:12,2020-07-07 01:21:32,3.4,47.5,13620,93523,45.34,0,44.761,0,1,1,2
2020-07-07 01:10:22,2020-07-07 01:13:12,2.6,36.5,300,93522,37.27,0,37.85,0,1,1,2
2020-07-07 00:28:12,2020-07-07 00:30:52,2.9,42.3,2370,93521,42.24,0,43.983,0,1,1,2
2020-07-06 22:38:52,2020-07-06 22:41:22,2.1,29.401,6410,93503,28.84,0,29.422,0,1,1,2
2020-07-06 22:32:52,2020-07-06 22:35:42,2.3,33.199,190,93501,33.26,0,32.677,0,1,0.5,1.5
2020-07-06 22:19:32,2020-07-06 22:24:22,2.1,29.398,510,93500,33.49,0,34.365,0,1,1,2
2020-07-06 22:02:42,2020-07-06 22:04:22,1.7,23.701,910,93498,18.37,0,18.37,0,0.75,1,1.75
2020-07-06 21:58:32,2020-07-06 22:00:52,4.3,59.801,110,93496,67.17,0,67.17,0,1,0.5,1.5
