开始时间,结束时间,高度差,体积变化量(L),稳定时间(s),付出ID,付出量(L),付出量Vt(L),修正体积变化(L),修正付出量(L),体积变化权值,稳定时间权值,综合权值
2020-08-08 17:00:13,2020-08-08 17:15:43,15.2,204.5,0,136690/136686/136685,210.31,0,210.31,0,1,0.5,1.5
2020-08-08 16:54:13,2020-08-08 17:00:13,10.1,138.2,0,136789/136682/136681,136.99,0,136.995,0,1,0.5,1.5
2020-08-08 16:43:43,2020-08-08 16:54:13,9.7,131.8,0,136679/136677/136676,134.57,0,134.128,0,1,0.5,1.5
2020-08-08 16:33:23,2020-08-08 16:43:43,10.7,147.5,0,136673/136669/136667,141.93,0,141.924,0,1,0.5,1.5
2020-08-08 16:02:43,2020-08-08 16:33:23,17.3,241.1,0,136665/136662/136660/136656/136654/136651,247.96,0,248.422,0,1,0.5,1.5
2020-08-08 15:25:03,2020-08-08 16:02:43,11.7,165.1,0,136648/136642/136737/136637/136634/136633,163.44,0,163.856,0,1,0.5,1.5
2020-08-08 15:02:03,2020-08-08 15:25:03,19.7,278.5,0,136630/136629/136626/136624,279.76,0,279.981,0,1,0.5,1.5
2020-08-08 14:47:43,2020-08-08 15:02:03,12.1,172.9,0,136620/136616/136615/136613,172.88,0,172.885,0,1,0.5,1.5
2020-08-08 14:18:13,2020-08-08 14:47:43,12.5,179.3,0,136611/136603/136601/136596/136595,178.85,0,178.85,0,1,0.5,1.5
2020-08-08 13:35:43,2020-08-08 14:18:13,15.8,229.4,0,136592/136590/136588/136582/136578/136575/136571,232.41,0,232.172,0,1,0.5,1.5
2020-08-08 13:26:03,2020-08-08 13:35:43,10.3,150.4,0,136565/136564/136562,147.55,0,147.55,0,1,0.5,1.5
2020-08-08 12:45:43,2020-08-08 13:26:03,19.9,293,0,136560/136558/136556/136552/136549/136545/136544/136541/136536,295.28,0,295.283,0,1,0.5,1.5
2020-08-08 12:20:53,2020-08-08 12:45:43,11.6,171.7,0,136535/136531/136529/136528/136526,190.41,0,189.886,0,1,0.5,1.5
2020-08-08 12:01:23,2020-08-08 12:20:53,11.3,168.6,0,136521/136518/136517/136515/136514,172.27,0,172.538,0,1,0.5,1.5
2020-08-08 11:44:53,2020-08-08 12:01:23,10.6,157.2,0,136510/136506,157.4,0,157.124,0,1,0.5,1.5
2020-08-08 11:14:43,2020-08-08 11:44:53,11.5,174.6,0,136504/136502/136497/136494/136487,176.71,0,176.71,0,1,0.5,1.5
2020-08-08 10:41:03,2020-08-08 11:14:43,15.9,238.9,0,136486/136485/136480/136478/136475/136470,240.99,0,240.986,0,1,0.5,1.5
2020-08-08 10:17:53,2020-08-08 10:41:03,20.3,310.3,0,136577/136466/136464/136463/136460/136550,308.26,0,308.259,0,1,0.5,1.5
2020-08-08 10:07:33,2020-08-08 10:17:53,11.2,170.3,0,136453/136450,172.62,0,172.215,0,1,0.5,1.5
2020-08-08 09:57:03,2020-08-08 10:07:33,11.8,182.9,0,136447/136446/136442,184.28,0,184.282,0,1,0.5,1.5
2020-08-08 09:37:23,2020-08-08 09:57:03,21.6,334.8,0,136440/136437,338.23,0,337.913,0,1,0.5,1.5
2020-08-08 09:20:23,2020-08-08 09:37:23,13.4,206.9,0,136432/136430/136428/136426/136424,206.66,0,206.66,0,1,0.5,1.5
2020-08-08 09:03:33,2020-08-08 09:20:23,16.3,255.9,0,136421/136418/136415/136413,255.16,0,255.16,0,1,0.5,1.5
2020-08-08 08:48:03,2020-08-08 09:03:33,13.9,217.7,0,136410/136409/136407/136403,222.2,0,221.856,0,1,0.5,1.5
2020-08-08 08:28:13,2020-08-08 08:48:03,16.3,258.1,0,136400/136397/136395,255.42,0,255.065,0,1,0.5,1.5
2020-08-08 08:10:33,2020-08-08 08:28:13,11.9,187.3,0,136393/136392/136391/136389/136387,187.92,0,187.917,0,1,0.5,1.5
2020-08-08 07:47:53,2020-08-08 08:10:33,24.5,391.4,0,136385/136383/136382,391.37,0,390.988,0,1,0.5,1.5
2020-08-08 07:33:53,2020-08-08 07:47:53,13.5,215.1,0,136379/136377/136376,215.91,0,215.525,0,1,0.5,1.5
2020-08-08 07:23:03,2020-08-08 07:33:53,15.2,243.5,0,136374/136373,243.85,0,243.452,0,1,0.5,1.5
2020-08-08 06:49:23,2020-08-08 07:23:03,10.6,169,0,136370/136360/136357,167.49,0,167.892,0,1,0.5,1.5
2020-08-08 06:29:53,2020-08-08 06:49:23,11,177.8,0,136355/136354/136350/136347,181.77,0,181.362,0,1,0.5,1.5
2020-08-08 05:37:23,2020-08-08 06:29:53,17.4,281.1,0,136343/136341/136340/136337/136334/136333/136332/136331/136330,279.76,0,278.787,0,1,0.5,1.5
2020-08-07 23:42:13,2020-08-08 05:37:23,15.4,249.2,0,136326/136325/136324/136323/136322/136320/136313/136311/136310/136309,247.12,0,248.959,0,1,0.5,1.5
2020-08-07 22:29:23,2020-08-07 23:42:13,10.7,174,0,136308/136306/136304/136302/136301/136296,174.62,0,175.051,0,1,0.5,1.5
2020-08-07 21:49:23,2020-08-07 22:29:23,13.5,220.1,0,136294/136293/136289/136287/136282/136280,219.17,0,219.17,0,1,0.5,1.5
2020-08-07 21:10:53,2020-08-07 21:49:23,18.5,300.9,0,136279/136277/136273/136271/136269/136267/136261,301,0,301,0,1,0.5,1.5
2020-08-07 20:45:23,2020-08-07 21:10:53,12,195.6,0,136259/136255/136253/136249,197.41,0,197.41,0,1,0.5,1.5
2020-08-07 20:24:03,2020-08-07 20:45:23,12.2,200.3,0,136246/136244/136241/136239,195.83,0,195.832,0,1,0.5,1.5
2020-08-07 20:04:13,2020-08-07 20:24:03,17.4,283.8,0,136235/136232/136228,285.34,0,284.865,0,1,0.5,1.5
2020-08-07 19:39:33,2020-08-07 20:04:13,14.1,232,0,136225/136222/136217/136215/136212,233.51,0,233.029,0,1,0.5,1.5
2020-08-07 19:22:53,2020-08-07 19:39:33,12,196.2,0,136211/136207/136206,195.89,0,196.879,0,1,0.5,1.5
2020-08-07 18:51:43,2020-08-07 19:22:53,18.6,306.9,0,136203/136202/136200/136198/136196/136195/136192,306.64,0,306.308,0,1,0.5,1.5
2020-08-07 18:36:23,2020-08-07 18:51:43,16.9,276.3,0,136188/136186/136183,273.2,0,273.2,0,1,0.5,1.5
2020-08-07 18:22:13,2020-08-07 18:36:23,10.4,171.6,0,136180/136177/136174,175.93,0,175.584,0,1,0.5,1.5
2020-08-07 17:55:43,2020-08-07 18:22:13,12.3,203.7,0,136173/136170/136167/136166/136163/136161/136158,200.81,0,200.461,0,1,0.5,1.5
2020-08-07 17:45:43,2020-08-07 17:55:43,13.4,220.4,0,136157/136154/136152,217.75,0,217.396,0,1,0.5,1.5
2020-08-07 17:32:33,2020-08-07 17:45:43,12.8,209.4,0,136150/136148/136146,209.09,0,209.09,0,1,0.5,1.5
2020-08-07 17:23:33,2020-08-07 17:32:33,18.9,312,0,136143/136141,310.94,0,310.945,0,1,0.5,1.5
2020-08-07 17:04:23,2020-08-07 17:23:33,12.6,207.2,0,136137/136134/136132/136130,208.89,0,208.516,0,1,0.5,1.5
2020-08-07 16:52:43,2020-08-07 17:04:23,20.7,340.6,0,136126/136122,336.69,0,336.69,0,1,0.5,1.5
2020-08-07 16:12:13,2020-08-07 16:52:43,16.8,277.3,0,136119/136117/136115/136114/136111/136109/136108/136106,278.94,0,278.942,0,1,0.5,1.5
2020-08-07 15:53:43,2020-08-07 16:12:13,12.4,203.201,0,136104/136102/136098,201.93,0,201.939,0,1,0.5,1.5
2020-08-07 15:26:13,2020-08-07 15:53:43,11.4,188.099,0,136095/136093/136088/136083,185.07,0,184.078,0,1,0.5,1.5
2020-08-07 15:12:23,2020-08-07 15:26:13,13.5,221.401,0,136082/136081/136076,223.29,0,222.885,0,1,0.5,1.5
2020-08-07 14:59:13,2020-08-07 15:12:23,11.2,183.599,0,136073/136071/136068/136065,182.12,0,182.12,0,1,0.5,1.5
2020-08-07 14:44:23,2020-08-07 14:59:13,11.3,185.6,0,136062/136061/136054,186.65,0,187.062,0,1,0.5,1.5
2020-08-07 14:07:13,2020-08-07 14:44:23,14.4,234.4,0,136053/136050/136045/136040/136038/136036/136034,232.71,0,232.296,0,1,0.5,1.5
2020-08-07 13:43:13,2020-08-07 14:07:13,15.7,256.7,0,136030/136028/136026/136022/136021,251.98,0,251.98,0,1,0.5,1.5
2020-08-07 13:31:43,2020-08-07 13:43:13,14.7,239,0,136019/136017,241,0,240.137,0,1,0.5,1.5
2020-08-07 13:01:13,2020-08-07 13:31:43,19.4,315.599,0,136012/136010/136007/136006/136003/135999,313.2,0,313.193,0,1,0.5,1.5
2020-08-07 12:37:23,2020-08-07 13:01:13,13.3,214.5,0,135998/135995/135994/135988,214.16,0,214.6,0,1,0.5,1.5
2020-08-07 12:19:13,2020-08-07 12:37:23,12.6,203.401,0,135986/135981/135978,202.48,0,201.584,0,1,0.5,1.5
2020-08-07 12:03:43,2020-08-07 12:19:13,18.2,294.8,0,135976/135974/135972,291.68,0,292.136,0,1,0.5,1.5
2020-08-07 11:27:13,2020-08-07 12:03:43,10.6,169.901,0,135970/135967/135963/136057,168.72,0,168.263,0,1,0.5,1.5
2020-08-07 10:52:03,2020-08-07 11:27:13,15.9,255.398,0,135953/135952/135949/135946/135945/135943/135939,255.18,0,255.18,0,1,0.5,1.5
2020-08-07 10:23:43,2020-08-07 10:52:03,13.3,212.102,0,135936/135935/135932/135930/135926/135924,212.37,0,211.903,0,1,0.5,1.5
2020-08-07 10:06:53,2020-08-07 10:23:43,11.8,188.398,0,135922/135917/135914,189.04,0,188.565,0,1,0.5,1.5
2020-08-07 09:56:53,2020-08-07 10:06:53,11.6,183.5,0,135911/135907,178.01,0,177.53,0,1,0.5,1.5
2020-08-07 09:40:03,2020-08-07 09:56:53,13.5,214.701,0,135904/135901,215.78,0,215.78,0,1,0.5,1.5
2020-08-07 09:30:23,2020-08-07 09:40:03,10.5,165.7,0,135896/135892,166.78,0,166.78,0,1,0.5,1.5
2020-08-07 09:07:13,2020-08-07 09:30:23,12,188.8,0,135889/135886/135885/135882/135880,188.98,0,188.98,0,1,0.5,1.5
2020-08-07 08:53:33,2020-08-07 09:07:13,13.8,215.401,0,135878/135876/135873,214.19,0,213.693,0,1,0.5,1.5
2020-08-07 08:41:33,2020-08-07 08:53:33,11.7,182.599,0,135870/135868/135866,183.48,0,183.477,0,1,0.5,1.5
2020-08-07 08:16:03,2020-08-07 08:41:33,19.4,302.299,0,135863/135861/135859/135856,293.35,0,292.846,0,1,0.5,1.5
2020-08-07 07:45:23,2020-08-07 08:16:03,14.5,224.102,0,135851/135846/135843/135840/135835,222.8,0,222.286,0,1,0.5,1.5
2020-08-07 07:11:13,2020-08-07 07:45:23,11.1,170.398,0,135833/135830/135828/135826/135823/135818,172.51,0,171.993,0,1,0.5,1.5
2020-08-07 06:40:53,2020-08-07 07:11:13,15,230.201,0,135816/135813/135810/135808/135806,229.35,0,231.711,0,1,0.5,1.5
2020-08-07 05:42:13,2020-08-07 06:40:53,10.1,152.5,0,135804/135802,149.3,0,148.506,0,1,0.5,1.5
2020-08-06 23:15:23,2020-08-07 05:42:13,11.1,170.1,0,135797/135796/135788/135786/135783,169.64,0,166.714,0,1,0.5,1.5
