开始时间,结束时间,高度差,体积变化量(L),稳定时间(s),付出ID,付出量(L),付出量Vt(L),修正体积变化(L),修正付出量(L),体积变化权值,稳定时间权值,综合权值
2020-06-07 15:43:39,2020-06-07 15:46:49,6,94.299,0,293,93.15,0,93.646,0,1,0.5,1.5
2020-06-07 15:37:09,2020-06-07 15:39:49,5.6,90.3,230,288,91.52,0,91.52,0,1,0.5,1.5
2020-06-07 15:32:29,2020-06-07 15:34:59,4.4,69.799,130,286,69.35,0,69.85,0,1,0.5,1.5
2020-06-07 15:25:39,2020-06-07 15:27:49,3,47,280,283,44.56,0,44.56,0,1,0.5,1.5
2020-06-07 15:11:09,2020-06-07 15:13:39,4.1,65.201,720,279,63.63,0,64.133,0,1,1,2
2020-06-07 15:02:39,2020-06-07 15:03:39,0.4,6.2,450,274,5.11,0,4.607,0,0.5,1,1.5
2020-06-07 14:56:39,2020-06-07 15:01:09,8.4,132.6,90,273,131.77,0,132.276,0,1,0.5,1.5
2020-06-07 14:49:09,2020-06-07 14:51:39,5.2,81.599,300,268,81.67,0,81.67,0,1,1,2
2020-06-07 14:43:29,2020-06-07 14:45:09,1.9,30.5,240,264,29.56,0,29.051,0,1,0.5,1.5
2020-06-07 14:35:29,2020-06-07 14:38:19,7.2,114.201,310,262,115.51,0,116.021,0,1,1,2
2020-06-07 14:32:59,2020-06-07 14:34:29,2.2,34.401,60,259,34.02,0,33.508,0,1,0.5,1.5
2020-06-07 14:30:29,2020-06-07 14:32:19,2.5,38.199,40,256,36.74,0,37.766,0,1,0.5,1.5
2020-06-07 14:27:29,2020-06-07 14:29:09,2,32.301,80,255,34.02,0,33.506,0,1,0.5,1.5
2020-06-07 14:19:59,2020-06-07 14:21:59,3.1,48.299,330,251,48.93,0,49.96,0,1,1,2
2020-06-07 14:12:59,2020-06-07 14:15:19,4.1,64.8,280,248,62.53,0,62.013,0,1,0.5,1.5
2020-06-07 14:06:30,2020-06-07 14:07:49,1.3,20.299,310,244,19.59,0,20.107,0,0.75,1,1.75
2020-06-07 14:02:49,2020-06-07 14:03:40,0.2,4,170,242,3.41,0,3.41,0,0.5,0.5,1
2020-06-07 13:56:49,2020-06-07 14:01:09,9.7,151.5,100,240,151.07,0,150.549,0,1,0.5,1.5
2020-06-07 13:42:09,2020-06-07 13:44:39,5.8,90.602,730,234,89.04,0,89.04,0,1,1,2
2020-06-07 13:38:59,2020-06-07 13:41:29,4.3,66.398,40,231,64.77,0,65.295,0,1,0.5,1.5
2020-06-07 13:33:09,2020-06-07 13:34:59,2.2,34.201,240,229,34.02,0,34.545,0,1,0.5,1.5
2020-06-07 13:20:29,2020-06-07 13:21:59,2,32.2,670,225,30.62,0,31.146,0,1,1,2
2020-06-07 13:13:49,2020-06-07 13:17:29,5.6,86.201,180,219,85.73,0,87.05,0,1,0.5,1.5
2020-06-07 13:09:59,2020-06-07 13:12:19,3.7,58,90,218,56.72,0,57.25,0,1,0.5,1.5
