开始时间,结束时间,高度差,体积变化量(L),稳定时间(s),付出ID,付出量(L),付出量Vt(L),修正体积变化(L),修正付出量(L),体积变化权值,稳定时间权值,综合权值
2020-07-13 09:54:30,2020-07-13 10:16:20,15.6,252.2,0,96601/96594/96593,247.28,0,246.389,0,1,0.5,1.5
2020-07-13 09:34:00,2020-07-13 09:54:30,11.5,187.3,0,96591/96583,188.46,0,188.46,0,1,0.5,1.5
2020-07-13 08:59:00,2020-07-13 09:34:00,10.7,172.299,0,96582/96581/96576/96574/96571,173.83,0,173.83,0,1,0.5,1.5
2020-07-13 08:30:03,2020-07-13 08:59:00,13.1,211.201,0,96569/96564/96561/96560/96556/96553,208.22,0,207.76,0,1,0.5,1.5
2020-07-13 07:39:40,2020-07-13 08:30:03,12.8,204.799,0,96551/96548/96546/96544/96541/96536,203.12,0,202.655,0,1,0.5,1.5
2020-07-13 06:40:40,2020-07-13 07:39:40,11.6,184.301,0,96528/96524/96522/96518/96514,184.51,0,184.041,0,1,0.5,1.5
2020-07-12 22:42:32,2020-07-13 06:40:40,11.3,180.801,0,96512/96508/96504/96493/96490/96488/96487,184.65,0,189.862,0,1,0.5,1.5
