开始时间,结束时间,高度差,体积变化量(L),稳定时间(s),付出ID,付出量(L),付出量Vt(L),修正体积变化(L),修正付出量(L),体积变化权值,稳定时间权值,综合权值
2020-07-09 11:22:22,2020-07-09 11:28:32,8.8,130.799,70,94637,132.55,0,132.266,0,1,0.5,1.5
2020-07-09 11:15:52,2020-07-09 11:18:22,6.2,92.199,240,94632,90.85,0,91.135,0,1,0.5,1.5
2020-07-09 11:13:42,2020-07-09 11:15:32,1.6,22.9,20,94630,22.41,0,22.124,0,1,0.5,1.5
2020-07-09 11:07:12,2020-07-09 11:12:02,9,133.699,100,94628,134.36,0,134.36,0,1,0.5,1.5
2020-07-09 11:00:52,2020-07-09 11:05:22,12.3,180.201,110,94626,180.62,0,180.62,0,1,0.5,1.5
2020-07-09 10:55:32,2020-07-09 11:00:32,9.9,144.5,20,94625,141.92,0,141.92,0,1,0.5,1.5
2020-07-09 10:38:42,2020-07-09 10:41:52,6.6,96,820,94618,95.75,0,95.75,0,1,1,2
2020-07-09 10:31:12,2020-07-09 10:35:12,6.3,91.699,210,94615,91.89,0,92.183,0,1,0.5,1.5
2020-07-09 10:28:22,2020-07-09 10:30:02,0.7,9.4,70,94612,8.48,0,9.067,0,0.5,0.5,1
2020-07-09 10:15:12,2020-07-09 10:25:02,18.2,262.199,200,94611,256.89,0,256,0,1,0.5,1.5
2020-07-09 10:12:42,2020-07-09 10:14:42,2.8,40.901,30,94607,40.26,0,40.26,0,1,0.5,1.5
2020-07-09 10:08:22,2020-07-09 10:09:22,0.3,3.701,200,94604,4.18,0,4.477,0,0.5,0.5,1
2020-07-09 10:05:12,2020-07-09 10:07:22,1.8,25.898,60,94601,24.68,0,24.382,0,1,0.5,1.5
2020-07-09 10:00:02,2020-07-09 10:04:42,5.1,73.301,30,94599,74.95,0,74.95,0,1,0.5,1.5
2020-07-09 09:57:12,2020-07-09 09:57:52,0.1,1.801,130,94596,2.51,0,3.405,0,0.5,0.5,1
2020-07-09 09:45:22,2020-07-09 09:52:12,18.7,264.3,300,94593,264,0,263.095,0,1,1,2
2020-07-09 09:42:22,2020-07-09 09:44:42,4,56.401,40,94590,57.73,0,58.032,0,1,0.5,1.5
2020-07-09 09:30:22,2020-07-09 09:36:32,6.7,94,350,94587,91.9,0,91.597,0,1,1,2
2020-07-09 09:25:02,2020-07-09 09:29:02,4.1,57.898,80,94582,57.92,0,57.92,0,1,0.5,1.5
2020-07-09 09:20:42,2020-07-09 09:24:12,6.1,83.701,50,94580,82.73,0,82.73,0,1,0.5,1.5
2020-07-09 09:13:42,2020-07-09 09:17:32,8.5,117.5,190,94576,114.85,0,114.237,0,1,0.5,1.5
2020-07-09 09:09:42,2020-07-09 09:12:02,5.3,73.1,100,94574,73.01,0,73.01,0,1,0.5,1.5
2020-07-09 09:04:32,2020-07-09 09:09:22,8.1,112.199,20,94571,111.81,0,111.81,0,1,0.5,1.5
2020-07-09 09:01:22,2020-07-09 09:02:52,1.3,17.801,100,94569,16.7,0,15.773,0,0.75,0.5,1.25
2020-07-09 08:56:32,2020-07-09 08:59:22,3.1,42.301,120,94566,43.64,0,44.259,0,1,0.5,1.5
2020-07-09 08:48:12,2020-07-09 08:51:42,9.1,122.599,290,94564,121.27,0,121.581,0,1,0.5,1.5
2020-07-09 08:37:52,2020-07-09 08:38:42,0.2,3.401,570,94560,2.34,0,2.34,0,0.5,1,1.5
2020-07-09 08:34:12,2020-07-09 08:36:42,4.8,64,70,94557,62.23,0,62.23,0,1,0.5,1.5
2020-07-09 08:28:42,2020-07-09 08:32:32,5.3,70.901,100,94555,68.6,0,68.287,0,1,0.5,1.5
2020-07-09 08:16:42,2020-07-09 08:21:02,10,133,460,94551,133.37,0,133.37,0,1,1,2
2020-07-09 08:09:02,2020-07-09 08:12:32,4.4,58.398,250,94547,58.68,0,58.68,0,1,0.5,1.5
2020-07-09 08:01:52,2020-07-09 08:04:02,4.1,54.901,300,94546,53.57,0,53.57,0,1,1,2
2020-07-09 07:57:32,2020-07-09 08:00:42,4.6,61.3,70,94544,58.85,0,58.85,0,1,0.5,1.5
2020-07-09 07:48:22,2020-07-09 07:49:32,0.3,3.401,480,94540,4.18,0,4.18,0,0.5,1,1.5
2020-07-09 07:23:52,2020-07-09 07:26:02,2.8,37.5,1340,94532,35.31,0,35.31,0,1,1,2
2020-07-09 07:20:42,2020-07-09 07:22:22,3.1,40.799,90,94531,41.43,0,41.747,0,1,0.5,1.5
2020-07-09 07:13:32,2020-07-09 07:15:32,3.7,48.599,310,94529,50.59,0,50.272,0,1,1,2
2020-07-09 07:06:12,2020-07-09 07:08:02,2.4,31.901,330,94525,33.39,0,33.708,0,1,1,2
2020-07-09 06:55:32,2020-07-09 06:58:22,3.5,45.299,470,94521,45.8,0,45.8,0,1,1,2
2020-07-09 06:44:32,2020-07-09 06:47:22,3.7,48.599,490,94517,49.55,0,50.189,0,1,1,2
2020-07-09 06:31:22,2020-07-09 06:33:52,3.4,43.6,640,94515,41.3,0,40.66,0,1,1,2
2020-07-09 06:26:02,2020-07-09 06:29:02,6.5,84.801,140,94513,83.48,0,83.159,0,1,0.5,1.5
2020-07-09 06:17:02,2020-07-09 06:20:02,7.8,98.898,360,94510,99.06,0,99.06,0,1,1,2
2020-07-09 06:08:42,2020-07-09 06:10:22,2.6,32.801,400,94506,33.39,0,33.39,0,1,1,2
2020-07-09 06:04:02,2020-07-09 06:06:22,2.5,32.699,140,94505,33.39,0,33.713,0,1,0.5,1.5
2020-07-09 05:59:42,2020-07-09 06:01:32,3.3,41,150,94504,40.82,0,40.497,0,1,0.5,1.5
2020-07-09 05:45:02,2020-07-09 05:48:02,3.2,40.602,700,94501,38.85,0,38.202,0,1,1,2
2020-07-09 05:19:32,2020-07-09 05:22:52,5.3,66.699,1330,94497,63.58,0,68.775,0,1,1,2
2020-07-09 02:43:12,2020-07-09 02:45:02,3.2,40.4,9270,94489,40.41,0,43.012,0,1,1,2
2020-07-09 00:52:42,2020-07-09 00:54:42,3.5,43.5,6510,94486,42.45,0,42.776,0,1,1,2
2020-07-09 00:38:22,2020-07-09 00:41:12,3.5,43.599,690,94485,41.74,0,43.698,0,1,1,2
2020-07-08 23:51:42,2020-07-08 23:54:42,3.9,47.398,2620,94482,50.09,0,50.09,0,1,1,2
2020-07-08 23:42:32,2020-07-08 23:45:22,3.7,44.099,380,94481,44.16,0,45.796,0,1,1,2
2020-07-08 22:45:52,2020-07-08 22:48:52,3.9,47.201,3220,94476,40.86,0,41.188,0,1,1,2
