开始时间,结束时间,高度差,体积变化量(L),稳定时间(s),付出ID,付出量(L),付出量Vt(L),修正体积变化(L),修正付出量(L),体积变化权值,稳定时间权值,综合权值
2020-06-28 12:15:57,2020-06-28 12:53:57,10.3,169.8,0,89318/89317/89316/89311/89310/89309/89304,166.72,0,166.723,0,1,0.5,1.5
2020-06-28 11:39:17,2020-06-28 12:15:57,10.8,178.1,0,89302/89297/89295/89292/89287,175.73,0,175.729,0,1,0.5,1.5
2020-06-28 11:09:57,2020-06-28 11:39:17,10.5,173.2,0,89284/89280/89276,172.04,0,172.04,0,1,0.5,1.5
2020-06-28 10:47:07,2020-06-28 11:09:57,10.7,176.1,0,89274/89271/89268/89265,176.41,0,176.048,0,1,0.5,1.5
2020-06-28 10:29:27,2020-06-28 10:47:07,11,182.5,0,89263/89260,183.46,0,183.824,0,1,0.5,1.5
2020-06-28 10:07:07,2020-06-28 10:29:27,14.6,239,0,89258/89257/89253/89250,236.72,0,236.723,0,1,0.5,1.5
2020-06-28 09:29:47,2020-06-28 10:07:07,18.2,300.6,0,89245/89243/89240/89237/89236/89235/89231,298.44,0,298.443,0,1,0.5,1.5
2020-06-28 09:07:37,2020-06-28 09:29:47,12.3,201.2,0,89228/89224/89222/89220/89216,201.98,0,201.592,0,1,0.5,1.5
2020-06-28 08:44:07,2020-06-28 09:07:37,13.2,217.6,0,89214/89210/89207/89203,217.28,0,217.279,0,1,0.5,1.5
2020-06-28 08:31:07,2020-06-28 08:44:07,11.3,186.4,0,89202/89198/89196,183.45,0,183.448,0,1,0.5,1.5
2020-06-28 08:03:27,2020-06-28 08:31:07,21.6,354.401,0,89194/89191/89188/89186,354.72,0,354.72,0,1,0.5,1.5
2020-06-28 07:24:27,2020-06-28 08:03:27,14.8,242.599,0,89182/89180/89179/89174/89173/89168,240,0,240,0,1,0.5,1.5
2020-06-28 06:40:37,2020-06-28 07:24:27,14.3,233.401,0,89166/89163/89160/89157/89151/89150,234.4,0,234.398,0,1,0.5,1.5
2020-06-28 06:20:57,2020-06-28 06:40:37,12,194.898,0,89148/89146/89144,192.89,0,192.469,0,1,0.5,1.5
2020-06-27 23:49:05,2020-06-28 06:20:57,14,229,0,89142/89139/89131/89129/89128/89126/89125,221.19,0,224.401,0,1,0.5,1.5
2020-06-27 21:46:14,2020-06-27 23:49:05,10.3,167.701,0,89119/89118/89113/89110,165.73,0,167.445,0,1,0.5,1.5
2020-06-27 21:28:24,2020-06-27 21:46:14,10.8,175.1,0,89107/89106/89105/89104,173.59,0,173.589,0,1,0.5,1.5
2020-06-27 21:04:34,2020-06-27 21:28:24,10.7,173.9,0,89100/89099/89098/89095/89093/89091,173.55,0,173.55,0,1,0.5,1.5
2020-06-27 20:51:14,2020-06-27 21:04:34,12.3,199.6,0,89088/89085,200.2,0,200.645,0,1,0.5,1.5
2020-06-27 20:05:05,2020-06-27 20:51:14,16.9,272.301,0,89084/89082/89080/89079/89077/89076/89073/89070,270.66,0,270.663,0,1,0.5,1.5
2020-06-27 19:32:04,2020-06-27 20:05:05,10.4,167.799,0,89064/89062/89060/89054,163.78,0,164.24,0,1,0.5,1.5
2020-06-27 18:35:04,2020-06-27 19:32:04,11.3,182.701,0,89053/89049/89041/89040/89038/89033/89030/89028,181.04,0,181.041,0,1,0.5,1.5
2020-06-27 18:02:54,2020-06-27 18:35:04,15,240.699,0,89025/89022/89017,240.28,0,240.28,0,1,0.5,1.5
2020-06-27 17:22:15,2020-06-27 18:02:54,12.1,193.699,0,89013/89011/89010/89006/89003,194.86,0,195.329,0,1,0.5,1.5
2020-06-27 17:10:45,2020-06-27 17:22:15,14.8,235.901,0,89001/88998,233.29,0,232.814,0,1,0.5,1.5
2020-06-27 16:52:55,2020-06-27 17:10:45,16.4,259.099,0,88994/88991,255.86,0,256.342,0,1,0.5,1.5
2020-06-27 16:12:24,2020-06-27 16:52:55,16.5,262.401,0,88987/88984/88979/88975/88973/88969/88964,262.86,0,262.376,0,1,0.5,1.5
2020-06-27 15:25:15,2020-06-27 16:12:24,16.1,253.4,0,88961/88960/88956/88954/88948/88943,251.02,0,251.018,0,1,0.5,1.5
2020-06-27 14:15:44,2020-06-27 15:25:15,18.7,291.6,0,88939/88937/88935/88930/88928/88926/88916,292.07,0,293.817,0,1,0.5,1.5
2020-06-27 13:34:55,2020-06-27 14:15:44,18.5,288.9,0,88912/88910/88906/88903/88899/88897/88890,281.36,0,281.364,0,1,0.5,1.5
2020-06-27 13:11:04,2020-06-27 13:34:55,16.3,252.6,0,88889/88887/88884/88882/88878,249.64,0,249.64,0,1,0.5,1.5
2020-06-27 12:29:45,2020-06-27 13:11:04,21.4,328.8,0,88874/88872/88870/88866,326.89,0,326.89,0,1,0.5,1.5
2020-06-27 11:44:35,2020-06-27 12:29:45,11.2,170.5,0,88861/88859/88855/88852,167.98,0,168.765,0,1,0.5,1.5
2020-06-27 11:27:35,2020-06-27 11:44:35,12.6,191.5,0,88845/88844/88841/88840,187.99,0,187.99,0,1,0.5,1.5
2020-06-27 11:01:34,2020-06-27 11:27:35,11,167.901,0,88839/88836/88834/88831/88825,166.13,0,165.595,0,1,0.5,1.5
2020-06-27 10:52:54,2020-06-27 11:01:34,12.9,193.599,0,88822/88820,190.8,0,191.338,0,1,0.5,1.5
2020-06-27 10:22:25,2020-06-27 10:52:54,17.1,256.299,0,88818/88814/88812/88809/88806/88802/88798,254.42,0,254.42,0,1,0.5,1.5
2020-06-27 10:05:54,2020-06-27 10:22:25,17.2,256.801,0,88797/88795,259.52,0,259.52,0,1,0.5,1.5
2020-06-27 09:43:35,2020-06-27 10:05:54,14.6,214.199,0,88790/88788/88783,207.73,0,207.73,0,1,0.5,1.5
2020-06-27 09:28:55,2020-06-27 09:43:35,11.8,173.401,0,88778/88871/88772,172.3,0,172.3,0,1,0.5,1.5
2020-06-27 09:21:04,2020-06-27 09:28:55,11.1,161.9,0,88770/88767,159.69,0,159.973,0,1,0.5,1.5
2020-06-27 09:05:04,2020-06-27 09:21:04,15.7,226.4,0,88765/88759,224.69,0,224.405,0,1,0.5,1.5
2020-06-27 08:54:25,2020-06-27 09:05:04,11.5,166.7,0,88758/88757/88755,163.87,0,163.295,0,1,0.5,1.5
2020-06-27 08:40:34,2020-06-27 08:54:25,15.9,225.701,0,88752/88749,223.45,0,223.45,0,1,0.5,1.5
2020-06-27 08:29:25,2020-06-27 08:40:34,13.8,196.398,0,88744/88740/88739,196.18,0,196.762,0,1,0.5,1.5
2020-06-27 08:07:35,2020-06-27 08:29:25,13.3,185.5,0,88738/88737/88734/88732,184.33,0,184.328,0,1,0.5,1.5
2020-06-27 07:39:24,2020-06-27 08:07:35,19,264.401,0,88731/88728/88724,259.78,0,259.78,0,1,0.5,1.5
2020-06-27 07:27:45,2020-06-27 07:39:24,14.9,205.4,0,88721/88719,203.32,0,203.318,0,1,0.5,1.5
2020-06-27 07:06:24,2020-06-27 07:27:45,10.1,137.1,0,88716/88715/88711/88710/88709,135.2,0,134.6,0,1,0.5,1.5
2020-06-27 06:55:14,2020-06-27 07:06:24,16.3,220.599,0,88707/88706,217.24,0,216.328,0,1,0.5,1.5
2020-06-27 05:15:15,2020-06-27 06:55:14,14.5,193.701,0,88705/88703/88699/88696/88693,190.75,0,189.839,0,1,0.5,1.5
2020-06-26 21:35:15,2020-06-27 05:15:15,16.8,221.401,0,88689/88688/88682/88680/88673/88670/88669/88665/88658,208.03,0,217.573,0,1,0.5,1.5
2020-06-26 20:42:14,2020-06-26 21:35:15,21.1,274.299,0,88657/88655/88654/88651/88648/88646/88644/88641,270.36,0,270.982,0,1,0.5,1.5
