开始时间,结束时间,高度差,体积变化量(L),稳定时间(s),付出ID,付出量(L),付出量Vt(L),修正体积变化(L),修正付出量(L),体积变化权值,稳定时间权值,综合权值
2020-06-29 17:52:52,2020-06-29 17:55:42,2.1,33.7,540,89986,35.09,0,34.757,0,1,1,2
2020-06-29 17:45:02,2020-06-29 17:47:32,2.2,35.9,320,89984,35.85,0,36.184,0,1,1,2
2020-06-29 17:41:22,2020-06-29 17:42:02,0,0,180,89982,2.69,0,2.356,0,0.5,0.5,1
2020-06-29 17:36:12,2020-06-29 17:37:42,2.2,36,220,89978,35.85,0,36.184,0,1,0.5,1.5
2020-06-29 17:32:52,2020-06-29 17:34:02,0.6,10.7,130,89976,8.97,0,8.635,0,0.5,0.5,1
2020-06-29 17:29:32,2020-06-29 17:31:52,2.5,40.3,60,89974,42.36,0,42.36,0,1,0.5,1.5
2020-06-29 17:20:12,2020-06-29 17:21:02,0.3,4.2,510,89971,4.49,0,5.162,0,0.5,1,1.5
2020-06-29 17:14:02,2020-06-29 17:15:42,2,31.9,270,89967,30.47,0,30.133,0,1,0.5,1.5
2020-06-29 17:08:32,2020-06-29 17:10:12,2.2,35.9,230,89964,35.85,0,35.513,0,1,0.5,1.5
2020-06-29 17:03:32,2020-06-29 17:05:42,2.5,42.2,170,89962,43.02,0,43.358,0,1,0.5,1.5
2020-06-29 16:59:02,2020-06-29 17:01:12,2.6,42.2,140,89961,40.34,0,40.679,0,1,0.5,1.5
2020-06-29 16:55:52,2020-06-29 16:57:42,2.3,38,80,89959,35.85,0,35.85,0,1,0.5,1.5
2020-06-29 16:52:12,2020-06-29 16:55:02,5.4,88.5,50,89956,88.85,0,88.508,0,1,0.5,1.5
2020-06-29 16:41:22,2020-06-29 16:42:22,0.4,6.4,590,89949,5.38,0,5.723,0,0.5,1,1.5
2020-06-29 16:38:12,2020-06-29 16:40:02,3.8,63.3,80,89947,62.74,0,62.396,0,1,0.5,1.5
2020-06-29 16:35:32,2020-06-29 16:37:12,2.2,35.8,60,89946,35.85,0,36.195,0,1,0.5,1.5
2020-06-29 16:33:22,2020-06-29 16:34:52,2.1,34,40,89945,36.41,0,36.064,0,1,0.5,1.5
2020-06-29 16:22:32,2020-06-29 16:23:22,0.4,6.4,600,89941,5.38,0,5.38,0,0.5,1,1.5
2020-06-29 16:19:02,2020-06-29 16:20:42,1.9,31.8,110,89939,32.66,0,32.66,0,1,0.5,1.5
2020-06-29 16:14:52,2020-06-29 16:17:32,2.2,36.1,90,89935,35.85,0,35.85,0,1,0.5,1.5
2020-06-29 16:07:02,2020-06-29 16:09:12,2.1,36.1,340,89932,34.74,0,35.088,0,1,1,2
2020-06-29 16:04:12,2020-06-29 16:06:02,2.5,40.3,60,89930,40,0,40,0,1,0.5,1.5
2020-06-29 15:52:02,2020-06-29 15:53:42,2.3,38.2,630,89924,39.07,0,38.72,0,1,1,2
2020-06-29 15:49:22,2020-06-29 15:51:22,2.2,36,40,89923,35.33,0,35.33,0,1,0.5,1.5
2020-06-29 15:48:02,2020-06-29 15:48:42,0.1,2.2,40,89922,2.69,0,3.041,0,0.5,0.5,1
2020-06-29 15:36:52,2020-06-29 15:42:22,10.1,167.6,340,89919,167.69,0,167.69,0,1,1,2
2020-06-29 15:31:32,2020-06-29 15:32:52,0.2,4.2,240,89916,2.87,0,2.515,0,0.5,0.5,1
2020-06-29 15:24:52,2020-06-29 15:27:52,4.3,72,220,89913,69.91,0,70.267,0,1,0.5,1.5
2020-06-29 15:22:22,2020-06-29 15:24:42,3.4,54.9,10,89910,57.35,0,57.35,0,1,0.5,1.5
2020-06-29 15:19:32,2020-06-29 15:20:52,0.6,8.4,90,89909,8.97,0,8.97,0,0.5,0.5,1
2020-06-29 15:14:42,2020-06-29 15:16:52,2.5,42.2,160,89906,42.66,0,42.66,0,1,0.5,1.5
2020-06-29 15:11:52,2020-06-29 15:14:32,4.7,76.2,10,89905,76.35,0,76.35,0,1,0.5,1.5
2020-06-29 14:55:42,2020-06-29 14:56:52,0.6,10.6,900,89898,11.37,0,11.37,0,0.75,1,1.75
2020-06-29 14:50:42,2020-06-29 14:52:12,1.1,19.1,210,89895,17.93,0,17.568,0,0.75,0.5,1.25
2020-06-29 14:46:12,2020-06-29 14:48:42,4.9,80.6,120,89893,80.24,0,80.604,0,1,0.5,1.5
2020-06-29 14:44:22,2020-06-29 14:45:42,1.2,19.1,30,89890,17.93,0,17.93,0,0.75,0.5,1.25
2020-06-29 14:38:52,2020-06-29 14:40:42,2.9,46.7,220,89887,46.6,0,46.6,0,1,0.5,1.5
2020-06-29 14:31:42,2020-06-29 14:33:32,3.6,59.4,320,89885,59.15,0,59.15,0,1,1,2
2020-06-29 14:27:02,2020-06-29 14:29:22,1.9,31.8,140,89883,30.11,0,30.478,0,1,0.5,1.5
2020-06-29 14:19:42,2020-06-29 14:22:52,5,82.8,250,89879,80.87,0,80.5,0,1,0.5,1.5
2020-06-29 14:18:12,2020-06-29 14:18:52,0.1,2.1,50,89877,2.16,0,2.16,0,0.5,0.5,1
2020-06-29 14:09:52,2020-06-29 14:13:32,3.5,57.3,280,89874,57.55,0,57.55,0,1,0.5,1.5
2020-06-29 14:01:12,2020-06-29 14:02:52,2.1,34,420,89870,35.85,0,35.478,0,1,1,2
2020-06-29 13:48:32,2020-06-29 13:52:02,3.6,59.2,550,89868,63.37,0,63.744,0,1,1,2
2020-06-29 13:39:32,2020-06-29 13:47:22,9.6,156.3,70,89864,155.5,0,155.5,0,1,0.5,1.5
2020-06-29 13:35:02,2020-06-29 13:37:02,2.7,44.5,150,89861,43.02,0,43.02,0,1,0.5,1.5
2020-06-29 13:23:12,2020-06-29 13:25:12,1.5,25.5,590,89855,25.69,0,25.69,0,1,1,2
2020-06-29 13:21:02,2020-06-29 13:22:12,0.3,4.3,60,89854,3.59,0,3.59,0,0.5,0.5,1
2020-06-29 13:10:52,2020-06-29 13:11:42,0.1,2.1,560,89852,3.59,0,3.59,0,0.5,1,1.5
2020-06-29 13:04:22,2020-06-29 13:06:22,2.8,46.7,270,89848,48.39,0,48.39,0,1,0.5,1.5
2020-06-29 13:02:22,2020-06-29 13:03:02,0,0,80,89846,1.8,0,1.8,0,0.5,0.5,1
2020-06-29 12:54:12,2020-06-29 12:59:52,6.1,101.3,150,89845,101.21,0,101.21,0,1,0.5,1.5
2020-06-29 12:51:32,2020-06-29 12:53:32,2.2,35.8,40,89843,35.85,0,35.85,0,1,0.5,1.5
2020-06-29 12:49:12,2020-06-29 12:51:22,3.2,52.9,10,89842,52.87,0,52.87,0,1,0.5,1.5
2020-06-29 12:29:32,2020-06-29 12:33:12,4,65.8,960,89838,66.33,0,66.33,0,1,1,2
2020-06-29 12:20:02,2020-06-29 12:22:12,3.4,55.2,440,89835,53.77,0,53.77,0,1,1,2
2020-06-29 12:14:22,2020-06-29 12:18:32,6.8,111.9,90,89833,110.99,0,110.99,0,1,0.5,1.5
2020-06-29 12:06:02,2020-06-29 12:07:52,2.5,42.2,390,89828,42.12,0,42.12,0,1,1,2
2020-06-29 12:02:52,2020-06-29 12:04:22,2.2,35.8,100,89827,35.85,0,35.85,0,1,0.5,1.5
2020-06-29 12:01:02,2020-06-29 12:02:22,1.2,19.1,30,89824,17.93,0,17.93,0,0.75,0.5,1.25
2020-06-29 11:54:02,2020-06-29 11:55:22,1.1,19.101,340,89821,17.93,0,17.93,0,0.75,1,1.75
2020-06-29 11:46:52,2020-06-29 11:49:02,2.5,40.299,300,89817,41.4,0,41.4,0,1,1,2
2020-06-29 11:43:32,2020-06-29 11:45:12,2.2,36,100,89816,35.85,0,35.85,0,1,0.5,1.5
2020-06-29 11:39:32,2020-06-29 11:41:22,2,34,130,89815,33.16,0,33.16,0,1,0.5,1.5
2020-06-29 11:35:12,2020-06-29 11:37:42,1.1,17,110,89810,17.93,0,17.93,0,0.75,0.5,1.25
2020-06-29 11:29:52,2020-06-29 11:31:32,2.4,40,220,89807,39.61,0,39.61,0,1,0.5,1.5
2020-06-29 11:24:42,2020-06-29 11:28:12,4,65.401,100,89805,66.69,0,66.69,0,1,0.5,1.5
2020-06-29 11:21:52,2020-06-29 11:23:22,1.6,25.299,80,89803,24.2,0,24.2,0,1,0.5,1.5
2020-06-29 11:18:02,2020-06-29 11:21:22,3.3,54.9,30,89801,55.92,0,55.92,0,1,0.5,1.5
2020-06-29 11:15:52,2020-06-29 11:17:22,1.2,19,40,89799,17.93,0,17.529,0,0.75,0.5,1.25
2020-06-29 11:11:42,2020-06-29 11:12:42,0.5,8.4,190,89796,8.97,0,8.97,0,0.5,0.5,1
2020-06-29 11:10:02,2020-06-29 11:11:22,1.1,19,20,89794,17.93,0,18.332,0,0.75,0.5,1.25
2020-06-29 11:04:32,2020-06-29 11:06:22,2.5,40.1,220,89790,40.33,0,40.33,0,1,0.5,1.5
2020-06-29 10:59:22,2020-06-29 11:00:52,2,33.699,220,89789,35.85,0,35.85,0,1,0.5,1.5
2020-06-29 10:55:12,2020-06-29 10:56:22,0.1,2.099,180,89787,3.59,0,3.59,0,0.5,0.5,1
2020-06-29 10:38:02,2020-06-29 10:39:32,1.7,27.5,940,89778,26.89,0,27.295,0,1,1,2
2020-06-29 10:21:12,2020-06-29 10:23:22,4.3,71.7,880,89769,71.22,0,71.626,0,1,1,2
2020-06-29 10:09:22,2020-06-29 10:10:52,2.2,35.8,620,89764,35.85,0,35.85,0,1,1,2
2020-06-29 10:03:52,2020-06-29 10:04:52,0.3,4.299,270,89761,3.59,0,3.59,0,0.5,0.5,1
2020-06-29 09:59:22,2020-06-29 10:02:12,5.2,84.299,100,89760,85.05,0,84.641,0,1,0.5,1.5
2020-06-29 09:50:32,2020-06-29 09:56:42,8.8,145.599,160,89757,146.08,0,146.08,0,1,0.5,1.5
2020-06-29 09:41:32,2020-06-29 09:43:22,2.2,35.801,430,89752,35.85,0,35.85,0,1,1,2
2020-06-29 09:39:02,2020-06-29 09:41:02,3.2,52.799,30,89750,52.83,0,52.415,0,1,0.5,1.5
2020-06-29 09:36:32,2020-06-29 09:38:52,5.4,88,10,89748,87.16,0,87.994,0,1,0.5,1.5
2020-06-29 09:31:12,2020-06-29 09:34:42,4.6,75,110,89746,72.59,0,72.59,0,1,0.5,1.5
2020-06-29 09:28:22,2020-06-29 09:30:42,4.3,71.199,30,89744,73.49,0,72.649,0,1,0.5,1.5
2020-06-29 09:22:32,2020-06-29 09:24:42,1.1,19,220,89740,22.7,0,23.121,0,1,0.5,1.5
2020-06-29 09:16:32,2020-06-29 09:18:22,2.4,40.1,250,89739,42.78,0,42.78,0,1,0.5,1.5
2020-06-29 09:11:32,2020-06-29 09:15:22,3.6,59,70,89738,56.63,0,57.053,0,1,0.5,1.5
2020-06-29 09:04:22,2020-06-29 09:06:52,2.5,40,280,89735,37.66,0,38.084,0,1,0.5,1.5
2020-06-29 08:54:02,2020-06-29 08:56:22,2.9,48.201,480,89728,47.5,0,47.075,0,1,1,2
2020-06-29 08:51:22,2020-06-29 08:52:12,0.3,4.201,110,89727,3.59,0,3.59,0,0.5,0.5,1
2020-06-29 08:46:42,2020-06-29 08:47:52,1.1,18.901,210,89724,17.93,0,17.504,0,0.75,0.5,1.25
2020-06-29 08:43:52,2020-06-29 08:45:42,3.4,54.5,60,89722,54.67,0,54.67,0,1,0.5,1.5
2020-06-29 08:41:42,2020-06-29 08:43:22,2,33.5,30,89721,31.58,0,31.58,0,1,0.5,1.5
2020-06-29 08:38:32,2020-06-29 08:40:22,2.2,35.701,80,89719,35.85,0,35.85,0,1,0.5,1.5
2020-06-29 08:36:02,2020-06-29 08:38:12,1.9,31.401,20,89718,32.44,0,32.87,0,1,0.5,1.5
2020-06-29 08:32:42,2020-06-29 08:34:12,2.2,35.599,110,89715,35.85,0,35.419,0,1,0.5,1.5
2020-06-29 08:31:02,2020-06-29 08:32:32,1.3,21,10,89713,21.15,0,20.719,0,1,0.5,1.5
2020-06-29 08:20:52,2020-06-29 08:23:32,4.4,71,450,89710,69.9,0,70.333,0,1,1,2
2020-06-29 08:18:52,2020-06-29 08:19:42,0.1,2.1,70,89709,2.69,0,2.257,0,0.5,0.5,1
2020-06-29 08:16:42,2020-06-29 08:17:42,0.4,6.201,70,89708,5.38,0,6.246,0,0.5,0.5,1
2020-06-29 08:11:32,2020-06-29 08:13:12,2.2,35.398,210,89707,36.53,0,36.964,0,1,0.5,1.5
2020-06-29 08:00:22,2020-06-29 08:01:32,1.2,18.801,600,89702,17.93,0,17.496,0,0.75,1,1.75
2020-06-29 07:48:12,2020-06-29 07:50:02,2.5,41.699,620,89698,41.22,0,41.22,0,1,1,2
2020-06-29 07:42:42,2020-06-29 07:44:02,0.4,6.201,250,89694,6.28,0,6.715,0,0.5,0.5,1
2020-06-29 07:34:52,2020-06-29 07:37:12,4.4,71.299,330,89693,71.6,0,70.726,0,1,1,2
2020-06-29 07:30:42,2020-06-29 07:33:02,1.7,27.201,110,89690,27.4,0,27.838,0,1,0.5,1.5
2020-06-29 07:25:52,2020-06-29 07:27:32,2.1,35.7,190,89792,35.85,0,35.85,0,1,0.5,1.5
2020-06-29 07:18:22,2020-06-29 07:20:12,2.2,35.599,340,89688,35.85,0,35.41,0,1,1,2
2020-06-29 07:15:42,2020-06-29 07:17:42,3,47.901,40,89686,46.33,0,46.33,0,1,0.5,1.5
2020-06-29 07:11:52,2020-06-29 07:14:12,2,33.4,90,89685,33.22,0,33.661,0,1,0.5,1.5
2020-06-29 07:06:42,2020-06-29 07:08:52,2,31.199,180,89681,30.29,0,29.848,0,1,0.5,1.5
2020-06-29 07:01:42,2020-06-29 07:03:22,2.7,43.801,200,89679,44.09,0,44.09,0,1,0.5,1.5
2020-06-29 06:54:52,2020-06-29 06:57:42,2.8,45.5,240,89678,48.02,0,47.131,0,1,0.5,1.5
2020-06-29 06:51:12,2020-06-29 06:52:42,2.2,35.201,130,89675,35.85,0,36.295,0,1,0.5,1.5
2020-06-29 06:46:32,2020-06-29 06:48:22,2.6,41.398,170,89674,39.43,0,38.984,0,1,0.5,1.5
2020-06-29 06:40:42,2020-06-29 06:42:42,2.8,45.602,230,89672,44.81,0,44.363,0,1,0.5,1.5
2020-06-29 06:37:22,2020-06-29 06:40:22,2.6,41.699,20,89670,42.06,0,42.508,0,1,0.5,1.5
2020-06-29 06:17:32,2020-06-29 06:18:52,1.2,18.699,1110,89668,17.93,0,18.379,0,0.75,1,1.75
2020-06-29 05:32:32,2020-06-29 05:33:32,0.5,8.401,2640,89666,8.97,0,8.521,0,0.5,1,1.5
2020-06-29 05:25:22,2020-06-29 05:27:12,2.7,43.701,320,89665,44.81,0,44.36,0,1,1,2
2020-06-29 05:09:12,2020-06-29 05:09:52,0,0,930,89662,1.8,0,1.8,0,0.5,1,1.5
2020-06-29 05:06:32,2020-06-29 05:07:22,0.2,2.1,110,89661,2.69,0,7.418,0,0.5,0.5,1
2020-06-29 00:51:42,2020-06-29 00:52:22,0.1,2.102,15250,89657,2.69,0,2.69,0,0.5,1,1.5
2020-06-29 00:43:02,2020-06-29 00:44:52,2.9,45.799,410,89656,45,0,45.903,0,1,1,2
2020-06-29 00:10:52,2020-06-29 00:12:42,1.8,29,1820,89654,35.85,0,36.754,0,1,1,2
2020-06-28 23:41:02,2020-06-28 23:42:12,3.2,51.8,1720,89653,36.5,0,36.047,0,1,1,2
