开始时间,结束时间,高度差,体积变化量(L),稳定时间(s),付出ID,付出量(L),付出量Vt(L),修正体积变化(L),修正付出量(L),体积变化权值,稳定时间权值,综合权值
2020-07-13 10:11:30,2020-07-13 10:16:20,6.3,102.2,0,96601,99.63,0,99.63,0,1,0.5,1.5
2020-07-13 09:59:50,2020-07-13 10:01:40,2.3,37.5,590,96594,38.71,0,37.819,0,1,1,2
2020-07-13 09:54:50,2020-07-13 09:58:50,6.9,110.401,60,96593,108.94,0,108.94,0,1,0.5,1.5
2020-07-13 09:47:00,2020-07-13 09:54:30,8.3,135.5,20,96591,135.24,0,135.24,0,1,0.5,1.5
2020-07-13 09:34:20,2020-07-13 09:36:40,3.2,51.8,620,96583,53.22,0,53.22,0,1,1,2
2020-07-13 09:32:20,2020-07-13 09:34:00,1.7,26.901,20,96582,27.48,0,27.48,0,1,0.5,1.5
2020-07-13 09:28:30,2020-07-13 09:32:10,3,47.699,10,96581,49.48,0,49.48,0,1,0.5,1.5
2020-07-13 09:14:50,2020-07-13 09:17:30,2,33.1,660,96576,32.34,0,32.34,0,1,1,2
2020-07-13 09:10:00,2020-07-13 09:12:20,2.2,35.5,150,96574,35.34,0,35.34,0,1,0.5,1.5
2020-07-13 08:59:20,2020-07-13 09:01:00,1.8,29.099,540,96571,29.19,0,29.19,0,1,1,2
2020-07-13 08:55:30,2020-07-13 08:59:00,2.7,43.801,20,96569,41.49,0,41.49,0,1,0.5,1.5
2020-07-13 08:49:30,2020-07-13 08:52:10,2.5,39.6,200,96564,40.03,0,39.571,0,1,0.5,1.5
2020-07-13 08:47:10,2020-07-13 08:49:00,1.1,18.701,30,96561,17.67,0,18.129,0,0.75,0.5,1.25
2020-07-13 08:44:20,2020-07-13 08:47:00,3.4,53.5,10,96560,53.01,0,52.55,0,1,0.5,1.5
2020-07-13 08:39:20,2020-07-13 08:41:00,2,32.898,200,96556,33.69,0,33.69,0,1,0.5,1.5
2020-07-13 08:30:40,2020-07-13 08:32:50,1.4,22.701,390,96553,22.33,0,22.33,0,1,1,2
2020-07-13 08:28:10,2020-07-13 08:30:03,3,47.401,37,96551,46.9,0,46.9,0,1,0.5,1.5
2020-07-13 08:25:20,2020-07-13 08:27:10,1.2,18.599,60,96548,18.99,0,18.99,0,0.75,0.5,1.25
2020-07-13 08:18:40,2020-07-13 08:21:30,2.1,35.2,230,96546,35.34,0,34.876,0,1,0.5,1.5
2020-07-13 08:15:01,2020-07-13 08:16:40,2.2,35.201,120,96544,35.34,0,35.805,0,1,0.5,1.5
2020-07-13 08:12:40,2020-07-13 08:14:00,1.7,27,61,96541,26.51,0,26.044,0,1,0.5,1.5
2020-07-13 07:56:50,2020-07-13 08:00:10,2.6,41.398,750,96536,40.04,0,40.04,0,1,1,2
2020-07-13 07:36:00,2020-07-13 07:39:40,3.1,49.102,1030,96528,49.62,0,49.62,0,1,1,2
2020-07-13 07:31:20,2020-07-13 07:33:50,3.2,51.099,130,96524,52.99,0,52.521,0,1,0.5,1.5
2020-07-13 07:26:40,2020-07-13 07:29:10,1.7,26.6,130,96522,26.51,0,26.98,0,1,0.5,1.5
2020-07-13 07:18:20,2020-07-13 07:19:40,1,16.3,420,96518,17.67,0,17.2,0,0.75,1,1.75
2020-07-13 06:44:40,2020-07-13 06:47:50,2.4,37,1830,96514,37.72,0,37.72,0,1,1,2
2020-07-13 06:38:10,2020-07-13 06:40:40,2.4,39.1,240,96512,38.46,0,38.932,0,1,0.5,1.5
2020-07-13 06:26:00,2020-07-13 06:27:40,2.2,35,630,96508,34.84,0,34.367,0,1,1,2
2020-07-13 05:48:00,2020-07-13 05:50:50,2.3,37,2110,96504,35.7,0,39.016,0,1,1,2
2020-07-13 00:14:02,2020-07-13 00:15:12,0.5,8.201,19968,96493,8.84,0,10.262,0,0.5,1,1.5
2020-07-12 23:23:32,2020-07-12 23:24:52,0.9,14.401,2950,96490,17.67,0,17.67,0,0.75,1,1.75
2020-07-12 23:07:42,2020-07-12 23:09:22,0.3,4.099,850,96488,2.67,0,2.67,0,0.5,1,1.5
2020-07-12 22:42:32,2020-07-12 22:48:42,2.9,45,1140,96487,46.47,0,46.945,0,1,1,2
