开始时间,结束时间,高度差,体积变化量(L),稳定时间(s),付出ID,付出量(L),付出量Vt(L),修正体积变化(L),修正付出量(L),体积变化权值,稳定时间权值,综合权值
2020-06-07 18:09:24,2020-06-07 18:12:44,3.8,63.7,300,358,63.88,0,64.237,0,1,1,2
2020-06-07 18:04:34,2020-06-07 18:08:54,5.9,97.1,30,355,97.12,0,96.402,0,1,0.5,1.5
2020-06-07 17:55:34,2020-06-07 18:01:04,8.5,139.6,210,351,122.25,0,122.25,0,1,0.5,1.5
2020-06-07 17:50:04,2020-06-07 17:53:24,3.8,63.7,130,434,18.25,0,18.978,0,0.75,0.5,1.25
2020-06-07 17:10:29,2020-06-07 17:12:09,1.5,23.3,2275,334,24.21,0,24.392,0,1,1,2
2020-06-07 17:04:29,2020-06-07 17:07:49,5,82.8,160,332,83.06,0,82.51,0,1,0.5,1.5
2020-06-07 17:01:39,2020-06-07 17:02:29,0.2,4.2,120,327,3.11,0,3.66,0,0.5,0.5,1
2020-06-07 16:58:29,2020-06-07 17:00:09,2.2,36.1,90,325,36.5,0,36.5,0,1,0.5,1.5
2020-06-07 16:56:19,2020-06-07 16:57:39,1.2,19.1,50,324,18.25,0,18.618,0,0.75,0.5,1.25
2020-06-07 16:45:49,2020-06-07 16:46:59,1.1,19.1,560,318,18.25,0,18.25,0,0.75,1,1.75
2020-06-07 16:25:09,2020-06-07 16:26:19,0.5,8.5,1170,309,9.13,0,9.13,0,0.5,1,1.5
2020-06-07 16:23:09,2020-06-07 16:24:09,0.3,4.2,60,308,3.65,0,3.466,0,0.5,0.5,1
2020-06-07 16:17:59,2020-06-07 16:20:09,3.5,57.3,180,306,56.85,0,57.035,0,1,0.5,1.5
2020-06-07 16:14:09,2020-06-07 16:15:49,1.9,31.9,130,304,32.68,0,33.051,0,1,0.5,1.5
2020-06-07 16:00:59,2020-06-07 16:02:09,1.2,19.1,720,301,18.42,0,18.049,0,0.75,1,1.75
2020-06-07 15:58:49,2020-06-07 16:00:19,1,16.9,40,299,18.25,0,18.25,0,0.75,0.5,1.25
2020-06-07 15:52:29,2020-06-07 15:54:49,3.9,63.5,240,296,65.7,0,65.7,0,1,0.5,1.5
2020-06-07 15:47:29,2020-06-07 15:49:09,2.9,48.5,200,295,49.28,0,49.654,0,1,0.5,1.5
2020-06-07 15:42:19,2020-06-07 15:43:29,0.6,8.4,240,290,9.13,0,9.13,0,0.5,0.5,1
2020-06-07 15:36:39,2020-06-07 15:38:29,2.3,38,230,287,36.5,0,36.125,0,1,0.5,1.5
2020-06-07 15:30:29,2020-06-07 15:32:09,1.6,27.4,270,285,27.38,0,27.756,0,1,0.5,1.5
2020-06-07 15:20:29,2020-06-07 15:22:29,4.3,70,480,282,68.98,0,68.602,0,1,1,2
2020-06-07 15:14:19,2020-06-07 15:16:09,2.2,36,260,280,36.14,0,36.519,0,1,0.5,1.5
2020-06-07 15:12:29,2020-06-07 15:13:09,0.1,2.2,70,278,2.19,0,1.811,0,0.5,0.5,1
2020-06-07 15:09:09,2020-06-07 15:10:49,2.2,36.1,100,277,36.5,0,36.88,0,1,0.5,1.5
2020-06-07 15:07:59,2020-06-07 15:08:39,0.1,2.2,30,276,2.38,0,2,0,0.5,0.5,1
2020-06-07 14:55:49,2020-06-07 14:59:39,7,114.1,500,271,114.24,0,114.622,0,1,1,2
2020-06-07 14:52:09,2020-06-07 14:53:29,1.1,19,140,270,18.65,0,19.033,0,0.75,0.5,1.25
2020-06-07 14:45:19,2020-06-07 14:46:49,1.8,29.5,320,266,28.29,0,27.906,0,1,1,2
2020-06-07 14:40:39,2020-06-07 14:42:19,1.8,29.5,180,263,30.82,0,31.589,0,1,0.5,1.5
2020-06-07 14:35:49,2020-06-07 14:37:09,0.9,14.9,210,261,18.25,0,18.25,0,0.75,0.5,1.25
2020-06-07 14:23:19,2020-06-07 14:26:49,4.9,80.6,540,253,79.39,0,79.39,0,1,1,2
2020-06-07 14:20:29,2020-06-07 14:22:19,2.2,36.1,60,252,36.5,0,36.5,0,1,0.5,1.5
2020-06-07 14:17:39,2020-06-07 14:19:39,3.8,63.5,50,250,63.88,0,63.491,0,1,0.5,1.5
2020-06-07 14:11:09,2020-06-07 14:11:49,0.3,4.2,350,247,3.65,0,4.039,0,0.5,1,1.5
2020-06-07 14:06:30,2020-06-07 14:08:39,2.7,44.3,150,245,44.71,0,44.71,0,1,0.5,1.5
2020-06-07 14:03:49,2020-06-07 14:04:39,0.2,4.2,111,243,3.65,0,3.65,0,0.5,0.5,1
2020-06-07 13:57:29,2020-06-07 13:59:19,2.2,35.9,270,239,36.5,0,36.5,0,1,0.5,1.5
2020-06-07 13:50:39,2020-06-07 13:52:19,2.2,35.9,310,236,36.5,0,36.5,0,1,1,2
2020-06-07 13:40:39,2020-06-07 13:43:49,3.7,61.401,410,232,61.5,0,61.5,0,1,1,2
2020-06-07 13:37:39,2020-06-07 13:38:29,0.2,2.099,130,230,2.74,0,2.74,0,0.5,0.5,1
2020-06-07 13:33:49,2020-06-07 13:34:59,0.9,14.901,160,228,14.6,0,14.6,0,0.75,0.5,1.25
2020-06-07 13:23:59,2020-06-07 13:27:09,7.1,116.6,400,227,116.07,0,116.07,0,1,1,2
2020-06-07 13:20:19,2020-06-07 13:21:59,2.1,35.9,120,224,35.59,0,35.59,0,1,0.5,1.5
2020-06-07 13:07:09,2020-06-07 13:10:09,3,48.5,610,216,48.12,0,48.12,0,1,1,2
2020-06-07 12:51:29,2020-06-07 12:52:59,2.2,35.901,850,209,34.68,0,34.68,0,1,1,2
2020-06-07 12:47:29,2020-06-07 12:48:49,1.3,21,160,208,20.99,0,20.99,0,1,0.5,1.5
2020-06-07 12:45:29,2020-06-07 12:47:19,2.5,42.199,10,207,41.98,0,41.98,0,1,0.5,1.5
2020-06-07 12:32:49,2020-06-07 12:34:49,4,65.4,640,203,66.46,0,66.46,0,1,1,2
2020-06-07 12:28:59,2020-06-07 12:30:49,2.4,38,120,202,37.6,0,37.6,0,1,0.5,1.5
2020-06-07 12:25:19,2020-06-07 12:26:09,0.1,2.1,170,198,2.38,0,3.187,0,0.5,0.5,1
2020-06-07 11:51:49,2020-06-07 11:54:29,8.2,135,1850,187,134.52,0,134.52,0,1,1,2
2020-06-07 11:45:59,2020-06-07 11:46:49,-0.1,-2.1,300,185,2.1,0,2.507,0,0.5,1,1.5
2020-06-07 11:39:29,2020-06-07 11:41:09,2.2,35.901,290,182,37.28,0,37.28,0,1,0.5,1.5
2020-06-07 11:35:49,2020-06-07 11:38:09,4.1,67.5,80,179,67.61,0,67.61,0,1,0.5,1.5
2020-06-07 11:27:39,2020-06-07 11:28:19,0.1,2.102,450,173,1.83,0,1.83,0,0.5,1,1.5
2020-06-07 11:25:49,2020-06-07 11:26:40,0.2,2.099,59,172,3.65,0,3.65,0,0.5,0.5,1
2020-06-07 11:23:49,2020-06-07 11:25:39,2.6,42.199,10,170,43.96,0,43.96,0,1,0.5,1.5
2020-06-07 11:17:59,2020-06-07 11:22:59,10.1,166.599,50,292,171.29,0,171.29,0,1,0.5,1.5
2020-06-07 11:08:19,2020-06-07 11:11:19,4.7,75.7,400,291,27.38,0,26.963,0,1,1,2
2020-06-07 11:03:19,2020-06-07 11:05:49,3.3,54.099,150,160,52.92,0,53.338,0,1,0.5,1.5
2020-06-07 10:58:49,2020-06-07 11:00:59,2.9,45.901,140,157,45.63,0,45.63,0,1,0.5,1.5
2020-06-07 10:54:29,2020-06-07 10:55:49,1.1,18.701,180,155,18.25,0,18.25,0,0.75,0.5,1.25
2020-06-07 10:48:49,2020-06-07 10:50:49,2.3,37.799,220,153,38.68,0,38.68,0,1,0.5,1.5
2020-06-07 10:46:39,2020-06-07 10:48:19,2.1,35.801,30,150,36.5,0,36.5,0,1,0.5,1.5
2020-06-07 10:38:09,2020-06-07 10:40:39,2.4,38,360,147,37.98,0,37.98,0,1,1,2
2020-06-07 10:32:39,2020-06-07 10:36:59,8.7,143,70,144,139.03,0,139.03,0,1,0.5,1.5
2020-06-07 10:29:19,2020-06-07 10:31:59,2.4,39.799,40,140,39.79,0,39.79,0,1,0.5,1.5
2020-06-07 10:22:19,2020-06-07 10:24:09,2.2,35.699,310,136,36.5,0,36.5,0,1,1,2
2020-06-07 10:19:39,2020-06-07 10:20:29,0.3,4.2,110,134,3.65,0,3.65,0,0.5,0.5,1
2020-06-07 10:16:09,2020-06-07 10:18:19,3.2,52.401,80,133,54.75,0,54.75,0,1,0.5,1.5
2020-06-07 10:14:39,2020-06-07 10:15:29,0.3,4.201,40,130,5.48,0,5.48,0,0.5,0.5,1
2020-06-07 10:02:19,2020-06-07 10:05:29,6,98.201,550,126,96.92,0,97.353,0,1,1,2
2020-06-07 09:55:19,2020-06-07 09:57:29,3,47.898,290,121,47.45,0,47.016,0,1,0.5,1.5
2020-06-07 09:49:39,2020-06-07 09:53:59,5.9,96,80,119,95.37,0,95.37,0,1,0.5,1.5
2020-06-07 09:46:39,2020-06-07 09:47:49,1,16.801,110,115,18.25,0,18.25,0,0.75,0.5,1.25
2020-06-07 09:39:59,2020-06-07 09:41:29,1.7,27.301,310,112,27.41,0,27.41,0,1,1,2
2020-06-07 09:36:59,2020-06-07 09:39:39,2.4,37.7,20,110,39.79,0,39.79,0,1,0.5,1.5
2020-06-07 09:34:39,2020-06-07 09:35:39,0.3,6.3,80,108,4.57,0,4.57,0,0.5,0.5,1
2020-06-07 09:27:39,2020-06-07 09:29:19,2.2,35.6,320,104,36.5,0,36.5,0,1,1,2
2020-06-07 09:10:39,2020-06-07 09:21:59,11.2,181.301,340,222,161.6,0,162.044,0,1,1,2
2020-06-07 09:08:39,2020-06-07 09:10:19,1.4,22.799,20,221,21.9,0,21.456,0,1,0.5,1.5
2020-06-07 09:03:59,2020-06-07 09:05:29,1.1,16.599,190,96,18.66,0,18.66,0,0.75,0.5,1.25
2020-06-07 09:02:49,2020-06-07 09:03:49,0.6,10.301,10,95,9.21,0,9.21,0,0.5,0.5,1
2020-06-07 08:51:59,2020-06-07 08:57:29,4.2,68.301,320,94,66.23,0,66.23,0,1,1,2
2020-06-07 08:48:09,2020-06-07 08:50:09,1.8,29,110,92,28.48,0,28.927,0,1,0.5,1.5
2020-06-07 08:45:29,2020-06-07 08:46:59,0.9,14.5,70,88,18.25,0,17.803,0,0.75,0.5,1.25
2020-06-07 08:38:59,2020-06-07 08:42:29,9.1,147.9,180,86,149.22,0,149.22,0,1,0.5,1.5
2020-06-07 08:29:00,2020-06-07 08:30:49,2.4,37.301,490,82,36.5,0,36.5,0,1,1,2
2020-06-07 08:26:09,2020-06-07 08:28:19,2.5,39.401,41,80,39.39,0,39.39,0,1,0.5,1.5
2020-06-07 08:24:29,2020-06-07 08:25:09,0.1,2.099,60,78,2.74,0,2.74,0,0.5,0.5,1
2020-06-07 08:17:39,2020-06-07 08:19:39,3,47.602,290,75,46.46,0,46.46,0,1,0.5,1.5
2020-06-07 08:11:39,2020-06-07 08:13:49,5.8,93.599,230,72,93.14,0,93.596,0,1,0.5,1.5
2020-06-07 08:06:30,2020-06-07 08:09:29,5.4,87.5,130,71,87.05,0,86.592,0,1,0.5,1.5
2020-06-07 08:03:29,2020-06-07 08:05:29,4.2,67.799,61,67,67.53,0,67.53,0,1,0.5,1.5
2020-06-07 08:00:06,2020-06-07 08:02:00,2.5,38.901,89,64,40.15,0,40.15,0,1,0.5,1.5
2020-06-07 07:55:49,2020-06-07 07:58:19,4.4,69.5,107,61,70.28,0,70.743,0,1,0.5,1.5
2020-06-07 07:49:39,2020-06-07 07:51:19,2.3,37.3,270,59,37.52,0,37.056,0,1,0.5,1.5
2020-06-07 07:40:29,2020-06-07 07:41:09,0.2,4.2,510,56,3.65,0,3.65,0,0.5,1,1.5
2020-06-07 07:36:19,2020-06-07 07:37:29,0.4,6.201,180,54,5.48,0,5.944,0,0.5,0.5,1
2020-06-07 07:33:09,2020-06-07 07:35:09,3.5,55.901,70,52,53.11,0,53.11,0,1,0.5,1.5
2020-06-07 07:31:19,2020-06-07 07:32:59,2.3,37.3,10,50,36.5,0,36.5,0,1,0.5,1.5
2020-06-07 07:25:39,2020-06-07 07:27:19,2.2,35.1,240,46,36.5,0,36.033,0,1,0.5,1.5
2020-06-07 07:21:59,2020-06-07 07:24:39,6.4,102.9,60,45,104.39,0,105.329,0,1,0.5,1.5
2020-06-07 07:16:29,2020-06-07 07:17:59,1.4,22.6,240,40,21.9,0,21.43,0,1,0.5,1.5
2020-06-07 07:01:49,2020-06-07 07:03:39,2.3,37.1,770,34,36.5,0,36.5,0,1,1,2
2020-06-07 06:59:09,2020-06-07 07:01:39,2.2,34.9,10,32,36.5,0,36.972,0,1,0.5,1.5
2020-06-07 06:55:59,2020-06-07 06:57:39,2.4,37,90,29,36.5,0,36.027,0,1,0.5,1.5
2020-06-07 06:46:39,2020-06-07 06:49:19,8.1,128.9,400,25,128.12,0,128.12,0,1,1,2
2020-06-07 06:42:59,2020-06-07 06:44:39,2.5,38.6,120,23,36.5,0,36.024,0,1,0.5,1.5
2020-06-07 06:39:09,2020-06-07 06:41:09,2.5,38.599,110,22,36.5,0,36.5,0,1,0.5,1.5
2020-06-07 06:35:29,2020-06-07 06:36:39,1.1,18.301,150,21,18.25,0,18.25,0,0.75,0.5,1.25
2020-06-07 06:29:39,2020-06-07 06:33:29,6,94,120,20,92.16,0,92.16,0,1,0.5,1.5
2020-06-07 06:24:29,2020-06-07 06:25:09,0.1,2,270,19,1.83,0,1.35,0,0.5,0.5,1
2020-06-07 06:22:19,2020-06-07 06:24:09,3.6,57.301,20,18,56.5,0,56.5,0,1,0.5,1.5
2020-06-07 06:16:19,2020-06-07 06:17:59,2.3,36.799,260,16,36.5,0,36.018,0,1,0.5,1.5
2020-06-07 06:09:39,2020-06-07 06:11:19,1.8,28.599,300,14,27.38,0,27.863,0,1,1,2
2020-06-07 05:56:59,2020-06-07 05:58:19,1.1,18.401,680,10,18.25,0,18.734,0,0.75,1,1.75
2020-06-07 05:30:09,2020-06-07 05:31:19,0.7,12.3,1540,8,12.9,0,12.9,0,0.75,1,1.75
2020-06-07 05:27:29,2020-06-07 05:28:19,0.4,6.2,110,7,5.48,0,4.028,0,0.5,0.5,1
2020-06-07 05:08:29,2020-06-07 05:09:39,0.5,8.099,1070,5,9.13,0,10.583,0,0.5,1,1.5
2020-06-07 02:56:19,2020-06-07 02:58:19,3.3,53.199,7810,4,53.29,0,56.932,0,1,1,2
2020-06-07 00:33:29,2020-06-07 00:34:09,0.1,2.1,8530,2,3.29,0,4.261,0,0.5,1,1.5
2020-06-07 00:03:59,2020-06-07 00:05:09,0.4,6,1700,1,5.48,0,5.48,0,0.5,1,1.5
