开始时间,结束时间,高度差,体积变化量(L),稳定时间(s),付出ID,付出量(L),付出量Vt(L),修正体积变化(L),修正付出量(L),体积变化权值,稳定时间权值,综合权值
2020-06-29 07:41:42,2020-06-29 07:44:22,1.9,31,610,89695,29.13,0,29.13,0,1,1,2
2020-06-29 07:31:22,2020-06-29 07:34:32,3.1,49.699,430,89691,48.93,0,49.859,0,1,1,2
2020-06-29 07:22:12,2020-06-29 07:24:32,2.2,35.301,410,89689,35.85,0,34.454,0,1,1,2
2020-06-29 07:14:22,2020-06-29 07:18:12,4.4,70.199,240,89687,69.33,0,69.797,0,1,0.5,1.5
2020-06-29 07:11:52,2020-06-29 07:12:52,0.3,4.1,90,89684,3.59,0,3.123,0,0.5,0.5,1
2020-06-29 07:09:12,2020-06-29 07:10:52,2.2,34.801,60,89682,35.85,0,35.85,0,1,0.5,1.5
2020-06-29 07:04:52,2020-06-29 07:06:32,1.9,30.7,160,89680,31.19,0,31.659,0,1,0.5,1.5
2020-06-29 06:51:32,2020-06-29 06:53:22,2.2,34.701,690,89676,35.85,0,35.381,0,1,1,2
2020-06-29 06:44:32,2020-06-29 06:46:22,1.8,28.699,310,89673,26.89,0,26.185,0,1,1,2
2020-06-29 06:38:32,2020-06-29 06:41:42,2.6,41.1,170,89671,42.01,0,42.952,0,1,0.5,1.5
2020-06-29 05:59:32,2020-06-29 06:01:42,1.6,24.701,2210,89667,23.86,0,24.567,0,1,1,2
2020-06-29 05:13:22,2020-06-29 05:14:42,1.1,18.5,2690,89663,18.47,0,23.9,0,0.75,1,1.75
2020-06-29 00:11:12,2020-06-29 00:15:02,3.1,49.401,17900,89655,50.23,0,51.177,0,1,1,2
2020-06-28 23:36:12,2020-06-28 23:39:32,4.3,69.799,1900,89652,69.59,0,69.59,0,1,1,2
2020-06-28 23:27:22,2020-06-28 23:29:02,2.3,36.801,430,89649,38.82,0,38.82,0,1,1,2
2020-06-28 23:21:52,2020-06-28 23:23:52,2.1,32.701,210,89647,32.45,0,32.927,0,1,0.5,1.5
2020-06-28 23:06:22,2020-06-28 23:09:42,4.7,75.701,730,89646,64.96,0,65.438,0,1,1,2
2020-06-28 23:00:02,2020-06-28 23:01:32,0.4,6.201,290,89644,13.33,0,13.808,0,0.75,0.5,1.25
2020-06-28 22:58:12,2020-06-28 23:00:02,2.2,34.699,0,89643,34.65,0,34.171,0,1,0.5,1.5
