开始时间,结束时间,高度差,体积变化量(L),稳定时间(s),付出ID,付出量(L),付出量Vt(L),修正体积变化(L),修正付出量(L),体积变化权值,稳定时间权值,综合权值
2020-07-10 17:47:42,2020-07-10 17:58:12,14.2,228.701,0,95329/95323,227.81,0,227.81,0,1,0.5,1.5
2020-07-10 17:31:42,2020-07-10 17:47:42,13.7,220.299,0,95322/95319/95316,218.97,0,218.969,0,1,0.5,1.5
2020-07-10 17:15:32,2020-07-10 17:31:42,15.3,247.099,0,95312/95308,246.75,0,246.75,0,1,0.5,1.5
2020-07-10 17:00:12,2020-07-10 17:15:32,15.1,240.901,0,95303/95297,238.09,0,238.09,0,1,0.5,1.5
2020-07-10 16:39:42,2020-07-10 17:00:12,16.1,257.5,0,95292/95288,260.68,0,260.68,0,1,0.5,1.5
2020-07-10 16:10:22,2020-07-10 16:39:42,15.8,250.3,0,95280/95275/95271,246.9,0,246.9,0,1,0.5,1.5
2020-07-10 15:56:02,2020-07-10 16:10:22,17.2,271.401,0,95266/95260,268.71,0,268.71,0,1,0.5,1.5
2020-07-10 15:35:42,2020-07-10 15:56:02,17.9,282.699,0,95259/95254,282.26,0,281.747,0,1,0.5,1.5
2020-07-10 15:13:52,2020-07-10 15:35:42,13.9,218.199,0,95250/95247/95244,214.78,0,215.295,0,1,0.5,1.5
2020-07-10 15:01:32,2020-07-10 15:13:52,12.8,199.602,0,95240/95238/95233,200.28,0,199.757,0,1,0.5,1.5
2020-07-10 14:43:42,2020-07-10 15:01:32,13,203,0,95232/95230/95228,198.37,0,200.743,0,1,0.5,1.5
2020-07-10 14:21:32,2020-07-10 14:43:42,17.5,269.898,0,95226/95222,268.2,0,267.933,0,1,0.5,1.5
2020-07-10 13:55:12,2020-07-10 14:21:32,10.8,166.701,0,95219/95217/95212/95206,165.81,0,165.809,0,1,0.5,1.5
2020-07-10 13:43:02,2020-07-10 13:55:12,13.7,208.901,0,95300/95203,209.09,0,209.091,0,1,0.5,1.5
2020-07-10 13:17:02,2020-07-10 13:43:02,12.5,191.299,0,95201/95196/95194/95188,188.76,0,188.76,0,1,0.5,1.5
2020-07-10 12:57:52,2020-07-10 13:17:02,13.7,207.8,0,95185/95184/95179/95176,204.71,0,204.709,0,1,0.5,1.5
2020-07-10 12:29:32,2020-07-10 12:57:52,10.8,163.7,0,95175/95173/95169/95165,164.8,0,164.8,0,1,0.5,1.5
2020-07-10 11:47:52,2020-07-10 12:29:32,15,224.599,0,95160/95156/95153/95145,220.67,0,220.95,0,1,0.5,1.5
2020-07-10 11:38:42,2020-07-10 11:47:52,13.9,207.602,0,95141/95137,208.93,0,208.646,0,1,0.5,1.5
2020-07-10 11:22:02,2020-07-10 11:38:42,11.3,167.099,0,95135/95133/95130,162.96,0,162.958,0,1,0.5,1.5
2020-07-10 10:58:02,2020-07-10 11:22:02,15.2,225.401,0,95126/95120/95118/95114,225.79,0,225.79,0,1,0.5,1.5
2020-07-10 10:45:52,2020-07-10 10:58:02,11.3,165.299,0,95111/95107/95106,164.79,0,164.79,0,1,0.5,1.5
2020-07-10 10:25:52,2020-07-10 10:45:52,14.6,212.5,0,95103/95100/95096,210.21,0,210.209,0,1,0.5,1.5
2020-07-10 10:12:32,2020-07-10 10:25:52,14.1,203.201,0,95094/95090,200.82,0,201.114,0,1,0.5,1.5
2020-07-10 10:05:32,2020-07-10 10:12:32,12.4,178.398,0,95086/95085,175.65,0,174.761,0,1,0.5,1.5
2020-07-10 09:48:42,2020-07-10 10:05:32,11.5,162.901,0,95082/95079/95076,163.95,0,163.95,0,1,0.5,1.5
2020-07-10 09:20:52,2020-07-10 09:48:42,16.6,234.8,0,95072/95068,233.58,0,233.278,0,1,0.5,1.5
2020-07-10 09:06:52,2020-07-10 09:20:52,16.3,226.901,0,95060/95059,226.34,0,226.642,0,1,0.5,1.5
2020-07-10 08:57:02,2020-07-10 09:06:52,13.8,190.599,0,95052/95049,186.88,0,186.573,0,1,0.5,1.5
2020-07-10 08:46:52,2020-07-10 08:57:02,14.7,202.401,0,95047/95046,199.51,0,199.509,0,1,0.5,1.5
2020-07-10 08:33:02,2020-07-10 08:46:52,16.6,224.5,0,95042/95039,225.8,0,225.8,0,1,0.5,1.5
2020-07-10 08:21:22,2020-07-10 08:33:02,10.4,138.299,0,95035/95033/95030,137.75,0,136.494,0,1,0.5,1.5
2020-07-10 08:02:22,2020-07-10 08:21:22,18.6,246.3,0,95027/95026/95021,241.25,0,241.879,0,1,0.5,1.5
2020-07-10 07:41:02,2020-07-10 08:02:22,18.7,243.6,0,95017/95011,244.41,0,243.45,0,1,0.5,1.5
2020-07-10 07:24:52,2020-07-10 07:41:02,12.7,164.1,0,95005/95001,161.75,0,161.105,0,1,0.5,1.5
2020-07-10 07:04:52,2020-07-10 07:24:52,13.3,168.5,0,94999/94996/94994,170.27,0,170.27,0,1,0.5,1.5
2020-07-10 06:45:52,2020-07-10 07:04:52,12.9,162,0,94993/94991/94988,159.49,0,159.164,0,1,0.5,1.5
2020-07-10 06:21:02,2020-07-10 06:45:52,10.6,130.201,0,94987/94983/94979,130.86,0,130.207,0,1,0.5,1.5
2020-07-10 00:16:02,2020-07-10 06:21:02,12.5,153.699,0,94977/94976/94972,150.38,0,155.645,0,1,0.5,1.5
2020-07-09 22:50:02,2020-07-10 00:16:02,10.1,121.9,0,94966/94964,119.77,0,121.423,0,1,0.5,1.5
2020-07-09 21:56:12,2020-07-09 22:50:02,19.6,231.6,0,94956/94953/94952/94949/94948/94945,230.63,0,229.964,0,1,0.5,1.5
2020-07-09 21:41:42,2020-07-09 21:56:12,11.4,132.9,0,94942/94939,132.76,0,133.761,0,1,0.5,1.5
2020-07-09 21:33:12,2020-07-09 21:41:42,17.8,203.2,0,94938/94935,200.65,0,199.971,0,1,0.5,1.5
