开始时间,结束时间,高度差,体积变化量(L),稳定时间(s),付出ID,付出量(L),付出量Vt(L),修正体积变化(L),修正付出量(L),体积变化权值,稳定时间权值,综合权值
2020-06-28 18:55:02,2020-06-28 18:58:42,7.4,117.3,220,89505,117.9,0,117.9,0,1,0.5,1.5
2020-06-28 18:50:12,2020-06-28 18:52:12,3.1,49.5,170,89501,48.91,0,48.91,0,1,0.5,1.5
2020-06-28 18:45:12,2020-06-28 18:48:42,9.1,147,90,89499,148.2,0,148.2,0,1,0.5,1.5
2020-06-28 18:41:02,2020-06-28 18:44:12,4.8,77.1,60,89497,80.45,0,80.45,0,1,0.5,1.5
2020-06-28 18:36:12,2020-06-28 18:40:22,7.1,114.6,40,89494,114.4,0,114.4,0,1,0.5,1.5
2020-06-28 18:29:42,2020-06-28 18:31:32,3.6,58.3,280,89489,59.48,0,59.48,0,1,0.5,1.5
2020-06-28 18:23:52,2020-06-28 18:29:22,5.4,87.4,20,89486,93.69,0,93.266,0,1,0.5,1.5
2020-06-28 18:16:12,2020-06-28 18:20:22,4.6,74.5,210,89481,75.75,0,76.176,0,1,0.5,1.5
2020-06-28 18:12:52,2020-06-28 18:14:32,1.9,31,100,89475,32.85,0,32.85,0,1,0.5,1.5
2020-06-28 18:07:42,2020-06-28 18:10:42,4,64.5,130,89473,64.22,0,63.79,0,1,0.5,1.5
2020-06-28 17:59:12,2020-06-28 18:03:02,5.2,83.8,280,89472,85.92,0,85.92,0,1,0.5,1.5
2020-06-28 17:54:52,2020-06-28 17:56:22,1.7,27.3,170,89469,27.38,0,27.38,0,1,0.5,1.5
2020-06-28 17:50:32,2020-06-28 17:52:22,1.3,20.9,150,89468,22.3,0,22.3,0,1,0.5,1.5
2020-06-28 17:48:22,2020-06-28 17:50:02,2.4,39.9,30,89466,39.42,0,39.42,0,1,0.5,1.5
2020-06-28 17:44:22,2020-06-28 17:48:12,5.4,88,10,89462,87.97,0,88.409,0,1,0.5,1.5
2020-06-28 17:41:42,2020-06-28 17:43:32,3.9,62.9,50,89458,63.26,0,62.818,0,1,0.5,1.5
2020-06-28 17:39:12,2020-06-28 17:41:12,2.4,39.9,30,89457,38.69,0,38.69,0,1,0.5,1.5
2020-06-28 17:37:42,2020-06-28 17:38:22,0,0,50,89453,2.19,0,2.19,0,0.5,0.5,1
2020-06-28 17:32:12,2020-06-28 17:36:22,8.7,142.2,80,89451,143.97,0,143.97,0,1,0.5,1.5
2020-06-28 17:29:12,2020-06-28 17:30:52,2.7,43.8,80,89448,44.95,0,44.95,0,1,0.5,1.5
2020-06-28 17:21:52,2020-06-28 17:27:32,7.2,116.9,100,89444,117.44,0,117.44,0,1,0.5,1.5
2020-06-28 17:15:12,2020-06-28 17:18:52,6.6,107,180,89441,107.68,0,107.68,0,1,0.5,1.5
2020-06-28 17:13:22,2020-06-28 17:14:32,1.3,21,40,89438,20.28,0,19.821,0,1,0.5,1.5
2020-06-28 17:11:22,2020-06-28 17:13:02,1.1,19,20,89437,18.25,0,18.709,0,0.75,0.5,1.25
2020-06-28 17:05:12,2020-06-28 17:07:52,9.3,151.8,210,89536,152.26,0,152.26,0,1,0.5,1.5
2020-06-28 16:46:47,2020-06-28 16:49:47,2.4,40.1,925,89432,41.43,0,41.43,0,1,1,2
2020-06-28 16:42:57,2020-06-28 16:45:27,3.3,52.8,80,89430,52.31,0,52.31,0,1,0.5,1.5
2020-06-28 16:36:47,2020-06-28 16:40:57,5.9,96.7,120,89427,97.25,0,97.25,0,1,0.5,1.5
2020-06-28 16:35:27,2020-06-28 16:36:37,1,16.8,10,89424,18.25,0,18.25,0,0.75,0.5,1.25
2020-06-28 16:31:07,2020-06-28 16:32:07,0.3,4.2,200,89422,3.65,0,3.65,0,0.5,0.5,1
2020-06-28 16:24:57,2020-06-28 16:26:37,2.2,35.6,270,89419,36.63,0,36.63,0,1,0.5,1.5
2020-06-28 16:18:17,2020-06-28 16:20:07,2.4,39.9,290,89416,41.06,0,41.06,0,1,0.5,1.5
2020-06-28 16:13:07,2020-06-28 16:15:07,3.3,54.8,190,89413,55.11,0,55.11,0,1,0.5,1.5
2020-06-28 16:11:27,2020-06-28 16:12:37,1,16.9,30,89411,18.25,0,18.25,0,0.75,0.5,1.25
2020-06-28 16:07:57,2020-06-28 16:11:07,2.7,44.3,20,89410,44.08,0,44.08,0,1,0.5,1.5
2020-06-28 16:04:07,2020-06-28 16:05:07,0.3,4.2,170,89407,3.65,0,3.65,0,0.5,0.5,1
2020-06-28 15:54:47,2020-06-28 15:58:07,4.4,71.7,360,89404,73.54,0,73.058,0,1,1,2
2020-06-28 15:44:17,2020-06-28 15:45:47,1,16.9,540,89400,18.25,0,18.25,0,0.75,1,1.75
2020-06-28 15:40:57,2020-06-28 15:43:57,3.9,63.3,20,89397,63.88,0,64.365,0,1,0.5,1.5
2020-06-28 15:34:27,2020-06-28 15:37:27,4.2,69.6,210,89393,68.63,0,68.63,0,1,0.5,1.5
2020-06-28 15:28:47,2020-06-28 15:32:37,4,65.4,110,89390,67.1,0,67.1,0,1,0.5,1.5
2020-06-28 15:16:07,2020-06-28 15:18:37,2.9,48.5,610,89386,48.36,0,48.36,0,1,1,2
2020-06-28 15:14:37,2020-06-28 15:15:57,0.5,8.4,10,89384,9.13,0,9.13,0,0.5,0.5,1
2020-06-28 15:10:17,2020-06-28 15:11:57,1.7,27.4,160,89382,28.29,0,27.304,0,1,0.5,1.5
2020-06-28 15:04:17,2020-06-28 15:07:37,6.4,105.5,160,89380,104.77,0,106.261,0,1,0.5,1.5
2020-06-28 15:00:37,2020-06-28 15:03:57,3.6,59.1,20,89378,55.83,0,55.83,0,1,0.5,1.5
2020-06-28 14:57:37,2020-06-28 14:59:17,2.3,38.1,80,89376,36.5,0,36.166,0,1,0.5,1.5
2020-06-28 14:54:57,2020-06-28 14:56:37,2.2,36,60,89373,36.5,0,36.834,0,1,0.5,1.5
2020-06-28 14:52:07,2020-06-28 14:53:57,2.7,44.6,60,89370,46.4,0,46.736,0,1,0.5,1.5
2020-06-28 14:49:47,2020-06-28 14:51:07,1.4,23.4,60,89368,21.9,0,21.9,0,1,0.5,1.5
2020-06-28 14:45:57,2020-06-28 14:47:37,2.2,36,130,89367,36.5,0,36.163,0,1,0.5,1.5
2020-06-28 14:39:17,2020-06-28 14:40:57,1.8,29.5,300,89364,32.42,0,32.758,0,1,1,2
2020-06-28 14:21:37,2020-06-28 14:24:17,2.1,35.8,900,89358,36.5,0,36.5,0,1,1,2
2020-06-28 14:19:27,2020-06-28 14:20:47,1.7,27.5,50,89355,27.38,0,27.041,0,1,0.5,1.5
2020-06-28 14:16:07,2020-06-28 14:17:27,1.2,19,120,89354,18.98,0,18.64,0,0.75,0.5,1.25
2020-06-28 14:06:27,2020-06-28 14:11:07,7.4,122.3,300,89352,120.63,0,120.973,0,1,1,2
2020-06-28 14:04:07,2020-06-28 14:05:47,2.2,35.8,40,89349,33.22,0,33.22,0,1,0.5,1.5
2020-06-28 14:01:27,2020-06-28 14:02:47,1.9,31.7,80,89348,31.94,0,32.284,0,1,0.5,1.5
2020-06-28 13:42:17,2020-06-28 13:43:17,0.3,6.3,1090,89343,9.13,0,9.13,0,0.5,1,1.5
2020-06-28 13:41:17,2020-06-28 13:42:07,0.2,4.3,10,89341,4.93,0,4.93,0,0.5,0.5,1
2020-06-28 13:28:37,2020-06-28 13:30:17,2.1,33.8,660,89337,36.5,0,36.5,0,1,1,2
2020-06-28 13:20:47,2020-06-28 13:22:47,2.3,38.2,350,89333,41.43,0,41.43,0,1,1,2
2020-06-28 13:17:57,2020-06-28 13:19:37,2.5,40.3,70,89331,38.33,0,38.33,0,1,0.5,1.5
2020-06-28 13:10:37,2020-06-28 13:11:57,0.9,14.8,360,89328,18.25,0,17.902,0,0.75,1,1.75
2020-06-28 13:08:17,2020-06-28 13:09:17,0.5,8.4,80,89327,9.13,0,9.478,0,0.5,0.5,1
2020-06-28 12:56:07,2020-06-28 12:58:47,2.1,34,570,89321,35.1,0,35.1,0,1,1,2
2020-06-28 12:52:37,2020-06-28 12:53:57,0.6,10.6,130,89318,9.85,0,9.85,0,0.5,0.5,1
2020-06-28 12:48:57,2020-06-28 12:49:57,0.6,8.5,160,89317,9.13,0,8.781,0,0.5,0.5,1
2020-06-28 12:43:47,2020-06-28 12:47:07,3,51,110,89316,50.79,0,50.79,0,1,0.5,1.5
2020-06-28 12:31:27,2020-06-28 12:32:57,1.6,27.6,650,89311,27.38,0,27.38,0,1,1,2
2020-06-28 12:30:07,2020-06-28 12:31:07,0.4,6.3,20,89310,7.3,0,7.3,0,0.5,0.5,1
2020-06-28 12:28:17,2020-06-28 12:29:57,2.1,34,10,89309,34.89,0,35.242,0,1,0.5,1.5
2020-06-28 12:17:17,2020-06-28 12:18:47,1.6,25.5,570,89304,27.38,0,27.38,0,1,1,2
2020-06-28 12:14:07,2020-06-28 12:15:57,2.5,42.4,80,89302,43.98,0,43.626,0,1,0.5,1.5
2020-06-28 12:04:37,2020-06-28 12:06:17,2.2,36.1,470,89297,36.84,0,37.55,0,1,1,2
2020-06-28 11:58:17,2020-06-28 12:00:00,1.7,27.6,277,89295,27.38,0,27.38,0,1,0.5,1.5
2020-06-28 11:53:17,2020-06-28 11:54:47,1.8,29.7,210,89292,31.03,0,31.03,0,1,0.5,1.5
2020-06-28 11:43:47,2020-06-28 11:45:27,2.3,38.1,470,89287,36.5,0,36.143,0,1,1,2
2020-06-28 11:36:57,2020-06-28 11:39:17,2.3,38,270,89284,36.79,0,36.79,0,1,0.5,1.5
2020-06-28 11:25:27,2020-06-28 11:30:07,5.8,94.9,410,89280,94.85,0,94.85,0,1,1,2
2020-06-28 11:13:37,2020-06-28 11:16:07,2.4,40.3,560,89276,40.4,0,40.4,0,1,1,2
2020-06-28 11:07:27,2020-06-28 11:09:57,2.1,33.9,220,89274,35.11,0,34.748,0,1,0.5,1.5
2020-06-28 10:56:47,2020-06-28 11:02:17,4.9,80.7,310,89271,81.07,0,81.07,0,1,1,2
2020-06-28 10:52:37,2020-06-28 10:54:17,2,33.9,150,89268,32.85,0,32.85,0,1,0.5,1.5
2020-06-28 10:48:27,2020-06-28 10:49:57,1.7,27.6,160,89265,27.38,0,27.38,0,1,0.5,1.5
2020-06-28 10:43:57,2020-06-28 10:47:07,4.1,67.9,80,89263,69.5,0,70.234,0,1,0.5,1.5
2020-06-28 10:33:07,2020-06-28 10:36:27,7,114.6,450,89260,113.96,0,113.59,0,1,1,2
2020-06-28 10:27:37,2020-06-28 10:29:27,2.5,40.3,220,89258,36.5,0,36.5,0,1,0.5,1.5
2020-06-28 10:22:17,2020-06-28 10:25:57,4.7,78.5,100,89257,78.85,0,78.477,0,1,0.5,1.5
2020-06-28 10:17:07,2020-06-28 10:19:07,2.6,42.2,190,89253,42.89,0,42.89,0,1,0.5,1.5
2020-06-28 10:11:17,2020-06-28 10:14:57,4.8,78,130,89250,78.48,0,78.856,0,1,0.5,1.5
2020-06-28 10:05:07,2020-06-28 10:07:07,4.5,74.1,250,89245,73.91,0,73.533,0,1,0.5,1.5
2020-06-28 09:54:47,2020-06-28 09:56:27,1.8,29.7,520,89243,28.29,0,28.668,0,1,1,2
2020-06-28 09:48:57,2020-06-28 09:53:07,4.5,74.3,100,89240,73,0,72.62,0,1,0.5,1.5
2020-06-28 09:44:57,2020-06-28 09:46:37,2.1,36,140,89237,36.5,0,36.5,0,1,0.5,1.5
2020-06-28 09:42:17,2020-06-28 09:44:47,1.7,27.4,10,89236,27.87,0,28.633,0,1,0.5,1.5
2020-06-28 09:40:17,2020-06-28 09:41:47,1.1,16.9,30,89235,18.25,0,17.486,0,0.75,0.5,1.25
2020-06-28 09:33:17,2020-06-28 09:34:37,2.6,42.2,340,89231,40.62,0,41.003,0,1,1,2
2020-06-28 09:25:37,2020-06-28 09:29:47,7.8,126.9,210,89228,127.14,0,126.754,0,1,0.5,1.5
2020-06-28 09:22:47,2020-06-28 09:23:37,0.2,4.3,120,89224,2.74,0,3.126,0,0.5,0.5,1
2020-06-28 09:19:27,2020-06-28 09:20:27,0.5,8.5,140,89222,8.22,0,8.22,0,0.5,0.5,1
2020-06-28 09:15:57,2020-06-28 09:17:57,1.3,21.2,90,89220,20.99,0,20.99,0,1,0.5,1.5
2020-06-28 09:10:37,2020-06-28 09:12:47,2.7,44.6,190,89216,42.89,0,42.502,0,1,0.5,1.5
2020-06-28 09:03:17,2020-06-28 09:07:37,7.3,120.4,180,89214,121.46,0,121.851,0,1,0.5,1.5
2020-06-28 08:58:17,2020-06-28 09:00:27,1.6,25.3,170,89210,25.58,0,25.58,0,1,0.5,1.5
2020-06-28 08:53:17,2020-06-28 08:54:37,1,16.9,220,89207,18.25,0,17.858,0,0.75,0.5,1.25
2020-06-28 08:44:47,2020-06-28 08:47:57,3.2,52.9,320,89203,51.99,0,51.99,0,1,1,2
2020-06-28 08:41:47,2020-06-28 08:44:07,6.2,101.801,40,89202,100.38,0,100.775,0,1,0.5,1.5
2020-06-28 08:34:37,2020-06-28 08:36:07,1.9,31.898,340,89198,31.06,0,31.06,0,1,1,2
2020-06-28 08:32:07,2020-06-28 08:34:17,3.2,52.701,20,89196,52.01,0,51.613,0,1,0.5,1.5
2020-06-28 08:28:57,2020-06-28 08:31:07,3.5,57,60,89194,58.06,0,58.06,0,1,0.5,1.5
2020-06-28 08:24:57,2020-06-28 08:27:07,4,65.401,110,89191,64.42,0,64.42,0,1,0.5,1.5
2020-06-28 08:17:17,2020-06-28 08:19:57,2.4,40.099,300,89188,41.49,0,41.49,0,1,1,2
2020-06-28 08:06:47,2020-06-28 08:13:47,11.7,191.901,210,89186,190.75,0,190.75,0,1,0.5,1.5
2020-06-28 08:02:07,2020-06-28 08:03:27,1.1,16.898,200,89182,18.25,0,18.25,0,0.75,0.5,1.25
2020-06-28 07:58:07,2020-06-28 08:00:27,3.2,52.701,100,89180,52.39,0,52.39,0,1,0.5,1.5
2020-06-28 07:54:37,2020-06-28 07:56:37,2.8,46.401,90,89179,43.8,0,43.8,0,1,0.5,1.5
2020-06-28 07:42:37,2020-06-28 07:44:07,2.2,35.898,630,89174,36.5,0,36.5,0,1,1,2
2020-06-28 07:38:07,2020-06-28 07:40:57,3.3,54.801,100,89173,54.75,0,54.75,0,1,0.5,1.5
2020-06-28 07:26:37,2020-06-28 07:28:27,2.1,33.801,580,89168,34.31,0,34.31,0,1,1,2
2020-06-28 07:22:47,2020-06-28 07:24:27,1.1,16.901,130,89166,18.25,0,18.662,0,0.75,0.5,1.25
2020-06-28 07:15:17,2020-06-28 07:17:17,1.7,27.401,330,89163,30.11,0,29.697,0,1,1,2
2020-06-28 07:07:17,2020-06-28 07:10:37,4.6,75.898,280,89160,76.65,0,76.65,0,1,0.5,1.5
2020-06-28 07:01:57,2020-06-28 07:02:37,0.1,2.099,280,89157,1.83,0,2.245,0,0.5,0.5,1
2020-06-28 06:46:47,2020-06-28 06:48:27,2.1,33.799,810,89151,34.68,0,34.264,0,1,1,2
2020-06-28 06:43:07,2020-06-28 06:46:17,4.6,75.201,30,89150,72.88,0,72.88,0,1,0.5,1.5
2020-06-28 06:38:57,2020-06-28 06:40:37,2.3,37.5,150,89148,36.5,0,36.082,0,1,0.5,1.5
2020-06-28 06:36:27,2020-06-28 06:38:17,2.2,35.398,40,89146,35.77,0,36.189,0,1,0.5,1.5
2020-06-28 06:21:47,2020-06-28 06:25:17,7.4,119.898,670,89144,120.62,0,120.198,0,1,1,2
2020-06-28 06:19:17,2020-06-28 06:20:57,2.2,35.801,50,89142,36.5,0,36.5,0,1,0.5,1.5
2020-06-28 06:12:17,2020-06-28 06:14:07,2.9,48.5,310,89139,45.63,0,45.63,0,1,1,2
2020-06-28 05:12:27,2020-06-28 05:13:47,1.2,18.9,3510,89131,18.25,0,18.887,0,0.75,1,1.75
2020-06-28 05:09:47,2020-06-28 05:11:37,2.3,37.699,50,89129,39.21,0,37.721,0,1,0.5,1.5
2020-06-28 05:00:07,2020-06-28 05:01:27,1.2,18.901,500,89128,18.25,0,17.824,0,0.75,1,1.75
2020-06-28 04:56:37,2020-06-28 04:58:57,2.2,35.599,70,89126,34.85,0,34.85,0,1,0.5,1.5
2020-06-28 04:21:57,2020-06-28 04:23:57,1.6,27.301,1960,89125,28.5,0,32.989,0,1,1,2
2020-06-27 23:47:44,2020-06-27 23:49:05,1.4,23,16372,89119,22.09,0,21.662,0,1,1,2
2020-06-27 23:30:34,2020-06-27 23:31:25,0.3,4.201,979,89118,3.65,0,5.363,0,0.5,1,1.5
2020-06-27 22:01:24,2020-06-27 22:04:54,5.4,88.1,5140,89113,88.88,0,89.31,0,1,1,2
2020-06-27 21:52:05,2020-06-27 21:54:25,3,50.301,419,89110,51.11,0,51.11,0,1,1,2
2020-06-27 21:43:55,2020-06-27 21:46:14,3.3,54.2,351,89107,54.75,0,54.75,0,1,1,2
2020-06-27 21:41:04,2020-06-27 21:43:15,3.5,56.201,40,89106,54.96,0,54.96,0,1,0.5,1.5
2020-06-27 21:36:44,2020-06-27 21:38:25,2.2,35.398,159,89105,36.5,0,36.935,0,1,0.5,1.5
2020-06-27 21:30:35,2020-06-27 21:32:04,1.7,27.199,280,89104,27.38,0,26.944,0,1,0.5,1.5
2020-06-27 21:26:15,2020-06-27 21:28:24,2.9,48.199,131,89100,50.37,0,50.37,0,1,0.5,1.5
2020-06-27 21:22:15,2020-06-27 21:24:14,2.2,35.599,121,89099,37.41,0,37.41,0,1,0.5,1.5
2020-06-27 21:20:25,2020-06-27 21:21:55,1.5,25.199,20,89098,26.83,0,26.83,0,1,0.5,1.5
2020-06-27 21:13:55,2020-06-27 21:15:34,0.3,4.201,291,89095,5.48,0,5.041,0,0.5,0.5,1
2020-06-27 21:09:14,2020-06-27 21:11:05,2.3,37.7,170,89093,35.21,0,36.089,0,1,0.5,1.5
2020-06-27 21:06:25,2020-06-27 21:07:44,1.2,18.8,90,89091,18.25,0,17.81,0,0.75,0.5,1.25
2020-06-27 20:58:45,2020-06-27 21:04:34,9.3,152,111,89088,151.84,0,151.84,0,1,0.5,1.5
2020-06-27 20:56:04,2020-06-27 20:58:15,3,47.6,30,89085,48.36,0,48.805,0,1,0.5,1.5
2020-06-27 20:49:45,2020-06-27 20:51:14,2.3,37.301,290,89084,36.5,0,36.5,0,1,0.5,1.5
2020-06-27 20:45:11,2020-06-27 20:46:24,1.2,18.599,201,89082,18.25,0,18.25,0,0.75,0.5,1.25
2020-06-27 20:42:35,2020-06-27 20:44:35,2.8,45.6,36,89080,44.71,0,43.816,0,1,0.5,1.5
2020-06-27 20:41:45,2020-06-27 20:42:25,0.1,2.1,10,89079,2.74,0,3.187,0,0.5,0.5,1
2020-06-27 20:38:25,2020-06-27 20:40:04,2.1,33.3,101,89077,32.85,0,32.85,0,1,0.5,1.5
2020-06-27 20:32:24,2020-06-27 20:34:44,3,47.901,221,89076,47.46,0,47.46,0,1,0.5,1.5
2020-06-27 20:26:14,2020-06-27 20:29:04,2.5,41.699,200,89073,41.61,0,42.06,0,1,0.5,1.5
2020-06-27 20:18:05,2020-06-27 20:20:04,2.9,45.801,370,89070,46.54,0,46.54,0,1,1,2
2020-06-27 20:03:45,2020-06-27 20:05:05,2,33.099,780,89064,32.85,0,31.946,0,1,1,2
2020-06-27 19:59:24,2020-06-27 20:02:14,5.7,91.1,91,89062,89.43,0,90.339,0,1,0.5,1.5
2020-06-27 19:51:24,2020-06-27 19:52:34,0.3,4.201,410,89060,5,0,5,0,0.5,1,1.5
2020-06-27 19:38:25,2020-06-27 19:40:04,2.3,37.299,680,89054,36.5,0,36.955,0,1,1,2
2020-06-27 19:30:24,2020-06-27 19:32:04,1.3,20.8,381,89053,21.81,0,21.81,0,1,1,2
2020-06-27 19:24:34,2020-06-27 19:26:44,1.4,23,220,89049,24.94,0,24.484,0,1,0.5,1.5
2020-06-27 19:12:35,2020-06-27 19:13:44,1.2,18.699,650,89041,18.25,0,18.707,0,0.75,1,1.75
2020-06-27 19:06:35,2020-06-27 19:08:14,2.3,37.5,261,89040,37.41,0,37.41,0,1,0.5,1.5
2020-06-27 19:03:44,2020-06-27 19:05:25,0.9,14.602,70,89038,12.78,0,12.78,0,0.75,0.5,1.25
2020-06-27 18:52:45,2020-06-27 18:54:45,1.8,29.201,539,89033,27.38,0,27.38,0,1,1,2
2020-06-27 18:48:44,2020-06-27 18:49:34,0.2,2.1,191,89030,2.74,0,2.74,0,0.5,0.5,1
2020-06-27 18:35:55,2020-06-27 18:37:44,2.3,36.801,660,89028,35.73,0,35.73,0,1,1,2
2020-06-27 18:32:25,2020-06-27 18:35:04,6.7,106.398,51,89025,107.67,0,107.67,0,1,0.5,1.5
2020-06-27 18:24:54,2020-06-27 18:27:35,2.4,39.102,290,89022,39.43,0,39.43,0,1,0.5,1.5
2020-06-27 18:10:34,2020-06-27 18:14:04,6.1,97.299,650,89017,93.18,0,93.18,0,1,1,2
2020-06-27 18:01:15,2020-06-27 18:02:54,2.2,35.199,460,89013,34.68,0,34.68,0,1,1,2
2020-06-27 17:55:54,2020-06-27 17:59:14,5,80.301,121,89011,79.88,0,79.88,0,1,0.5,1.5
2020-06-27 17:47:05,2020-06-27 17:47:55,0.2,2.1,479,89010,2.74,0,3.208,0,0.5,1,1.5
2020-06-27 17:30:07,2020-06-27 17:31:54,2.4,39.099,911,89006,41.06,0,40.591,0,1,1,2
2020-06-27 17:23:24,2020-06-27 17:25:05,2.2,34.898,302,89003,36.5,0,36.97,0,1,1,2
2020-06-27 17:18:45,2020-06-27 17:22:15,8.8,140,69,89001,136.48,0,136.48,0,1,0.5,1.5
2020-06-27 17:14:06,2020-06-27 17:17:54,6,95.901,51,88998,96.81,0,96.334,0,1,0.5,1.5
