开始时间,结束时间,高度差,体积变化量(L),稳定时间(s),付出ID,付出量(L),付出量Vt(L),修正体积变化(L),修正付出量(L),体积变化权值,稳定时间权值,综合权值
2020-06-26 18:56:34,2020-06-26 19:44:44,11.7,192.7,0,88620/88614/88611/88606/88604/88601,191.13,0,191.894,0,1,0.5,1.5
2020-06-26 18:29:34,2020-06-26 18:56:34,17.3,282.9,0,88599/88597/88593,281.22,0,281.224,0,1,0.5,1.5
2020-06-26 18:07:34,2020-06-26 18:29:34,12.9,213.9,0,88590/88586/88584/88581,213.39,0,212.995,0,1,0.5,1.5
2020-06-26 17:35:15,2020-06-26 18:07:34,19.3,316.599,0,88579/88576/88573/88570/88650/88563,315.26,0,315.258,0,1,0.5,1.5
2020-06-26 17:07:55,2020-06-26 17:35:15,10,161.701,0,88561/88556/88552,160.91,0,160.908,0,1,0.5,1.5
2020-06-26 16:19:04,2020-06-26 17:07:55,10.8,177,0,88546/88538/88534/88530,173.63,0,173.628,0,1,0.5,1.5
2020-06-26 15:51:54,2020-06-26 16:19:04,14.6,239.799,0,88528/88521/88519/88518,239.47,0,239.887,0,1,0.5,1.5
2020-06-26 15:01:24,2020-06-26 15:51:54,16.5,269.301,0,88515/88506/88504/88503/88500/88495,267.47,0,267.892,0,1,0.5,1.5
2020-06-26 14:30:44,2020-06-26 15:01:24,11.7,190.801,0,88492/88488/88485/88483,190.8,0,190.8,0,1,0.5,1.5
2020-06-26 14:09:04,2020-06-26 14:30:44,10.6,171.799,0,88480/88478/88475,169.86,0,169.426,0,1,0.5,1.5
2020-06-26 13:50:14,2020-06-26 14:09:04,16.6,268.9,0,88472/88469/88467/88465,267.96,0,267.959,0,1,0.5,1.5
2020-06-26 13:22:35,2020-06-26 13:50:14,10.9,177.199,0,88462/88459/88455/88450,175.59,0,175.141,0,1,0.5,1.5
2020-06-26 12:09:04,2020-06-26 13:22:35,12.5,202.102,0,88448/88445/88441/88437/88424,198.25,0,200.04,0,1,0.5,1.5
2020-06-26 11:28:14,2020-06-26 12:09:04,16.8,272.099,0,88420/88417/88414/88412/88406,273.46,0,273.008,0,1,0.5,1.5
2020-06-26 10:52:04,2020-06-26 11:28:14,17.7,283.5,0,88402/88397/88395/88392/88389,281.62,0,281.62,0,1,0.5,1.5
2020-06-26 10:18:34,2020-06-26 10:52:04,10.8,173.7,0,88386/88384/88382/88377,172.47,0,172.935,0,1,0.5,1.5
2020-06-26 10:09:35,2020-06-26 10:18:34,10.5,168,0,88376/88371,167.82,0,167.351,0,1,0.5,1.5
2020-06-26 09:50:54,2020-06-26 10:09:35,11.8,189,0,88365/88361,187.12,0,186.643,0,1,0.5,1.5
2020-06-26 09:34:45,2020-06-26 09:50:54,14.8,235.3,0,88360/88358/88354/88353,233.51,0,233.51,0,1,0.5,1.5
2020-06-26 09:20:24,2020-06-26 09:34:45,20.2,320.401,0,88348/88344,320.34,0,319.851,0,1,0.5,1.5
2020-06-26 09:02:04,2020-06-26 09:20:24,13.8,217.099,0,88340/88339/88336/88334,211.77,0,211.772,0,1,0.5,1.5
2020-06-26 08:31:34,2020-06-26 09:02:04,15.3,240.401,0,88331/88323/88321,242.41,0,241.906,0,1,0.5,1.5
2020-06-26 08:02:44,2020-06-26 08:31:34,10.3,160.799,0,88317/88310/88306,160.65,0,160.649,0,1,0.5,1.5
2020-06-26 07:26:04,2020-06-26 08:02:44,13.1,204.599,0,88303/88302/88296/88293/88291,201.62,0,200.853,0,1,0.5,1.5
2020-06-26 06:15:25,2020-06-26 07:26:04,24.1,373.401,0,88289/88286/88283/88280/88277/88275/88274,370.58,0,369.554,0,1,0.5,1.5
