开始时间,结束时间,高度差,体积变化量(L),稳定时间(s),付出ID,付出量(L),付出量Vt(L),修正体积变化(L),修正付出量(L),体积变化权值,稳定时间权值,综合权值
2020-07-06 18:31:12,2020-07-06 18:34:52,2.9,48.5,60,93401,48.54,0,48.54,0,1,0.5,1.5
2020-07-06 18:26:12,2020-07-06 18:28:12,3.1,50.6,180,93399,48.36,0,48.36,0,1,0.5,1.5
2020-07-06 18:02:42,2020-07-06 18:11:02,12.9,210.6,910,93390,210.35,0,210.35,0,1,1,2
2020-07-06 17:59:42,2020-07-06 18:02:02,1.7,27.099,40,93386,25.79,0,25.79,0,1,0.5,1.5
2020-07-06 17:58:02,2020-07-06 17:59:22,1,16.602,20,93383,17.93,0,17.93,0,0.75,0.5,1.25
2020-07-06 17:53:52,2020-07-06 17:55:42,2.1,33.401,140,93380,35.96,0,35.96,0,1,0.5,1.5
2020-07-06 17:51:02,2020-07-06 17:53:12,3.6,58.5,40,93377,59,0,59,0,1,0.5,1.5
2020-07-06 17:44:02,2020-07-06 17:45:42,2.1,33.799,320,93374,35.85,0,35.85,0,1,1,2
2020-07-06 17:40:22,2020-07-06 17:41:32,1.1,19,150,93372,20,0,20,0,1,0.5,1.5
2020-07-06 17:30:22,2020-07-06 17:35:12,7,113.699,310,93369,110.87,0,110.87,0,1,1,2
2020-07-06 17:26:22,2020-07-06 17:28:42,7.2,116.7,100,93368,114.13,0,114.13,0,1,0.5,1.5
2020-07-06 17:17:12,2020-07-06 17:18:52,2.2,35.5,450,93361,37.06,0,37.496,0,1,1,2
2020-07-06 17:13:02,2020-07-06 17:14:52,2,33.4,140,93359,33.34,0,32.903,0,1,0.5,1.5
2020-07-06 17:08:32,2020-07-06 17:10:22,2.4,37.5,160,93356,37.46,0,37.023,0,1,0.5,1.5
2020-07-06 16:59:32,2020-07-06 17:02:32,5.1,83.4,360,93352,83.32,0,84.199,0,1,1,2
2020-07-06 16:56:12,2020-07-06 16:58:02,3.2,52.1,90,93349,53.78,0,53.339,0,1,0.5,1.5
2020-07-06 16:47:22,2020-07-06 16:49:42,3.1,50,390,93345,49.92,0,49.92,0,1,1,2
2020-07-06 16:42:52,2020-07-06 16:45:02,3.4,54.199,140,93344,53.77,0,53.77,0,1,0.5,1.5
2020-07-06 16:40:12,2020-07-06 16:41:12,0.3,6.301,100,93341,5.38,0,5.38,0,0.5,0.5,1
2020-07-06 16:35:32,2020-07-06 16:39:12,6,95.801,60,93340,94.39,0,93.944,0,1,0.5,1.5
2020-07-06 16:33:52,2020-07-06 16:35:22,1.8,29.199,10,93337,28.68,0,28.68,0,1,0.5,1.5
2020-07-06 16:25:52,2020-07-06 16:29:12,3.1,50,280,93336,50.34,0,50.34,0,1,0.5,1.5
2020-07-06 16:15:42,2020-07-06 16:19:22,3.2,52.199,390,93329,49.41,0,49.41,0,1,1,2
2020-07-06 16:10:22,2020-07-06 16:12:12,2.4,39.602,210,93327,40.07,0,40.07,0,1,0.5,1.5
2020-07-06 15:51:42,2020-07-06 15:58:02,7.2,116.299,740,93321,117.17,0,117.17,0,1,1,2
2020-07-06 15:46:22,2020-07-06 15:47:52,2.1,33.099,230,93318,34.35,0,34.35,0,1,0.5,1.5
2020-07-06 15:40:32,2020-07-06 15:42:32,2.7,43.5,230,93316,45.09,0,45.544,0,1,0.5,1.5
2020-07-06 15:33:32,2020-07-06 15:35:02,1.3,20.699,330,93312,23.1,0,23.1,0,1,1,2
2020-07-06 15:30:32,2020-07-06 15:31:22,0.3,4.199,130,93311,2.16,0,2.16,0,0.5,0.5,1
2020-07-06 15:21:22,2020-07-06 15:24:42,5.1,83.401,350,93306,83.38,0,82.923,0,1,1,2
2020-07-06 15:17:02,2020-07-06 15:18:32,2.3,37.5,170,93303,35.85,0,35.392,0,1,0.5,1.5
2020-07-06 15:13:42,2020-07-06 15:16:22,2.2,35.4,40,93300,35.85,0,36.768,0,1,0.5,1.5
2020-07-06 14:49:52,2020-07-06 14:51:42,2.8,45.301,1320,93286,43.09,0,43.55,0,1,1,2
2020-07-06 14:43:32,2020-07-06 14:44:32,0.2,2.099,320,93280,2.87,0,2.87,0,0.5,1,1.5
2020-07-06 14:36:12,2020-07-06 14:37:52,1.2,20.6,340,93278,20,0,20.46,0,1,1,2
2020-07-06 14:17:32,2020-07-06 14:19:22,2.6,41.1,1010,93272,41.37,0,41.37,0,1,1,2
2020-07-06 14:12:12,2020-07-06 14:14:52,2.3,37.099,160,93271,36.99,0,36.99,0,1,0.5,1.5
2020-07-06 14:00:22,2020-07-06 14:02:22,2.7,43.401,590,93264,43.46,0,43.46,0,1,1,2
2020-07-06 13:45:52,2020-07-06 13:49:42,4.4,70.4,640,93260,69.57,0,69.57,0,1,1,2
2020-07-06 13:39:22,2020-07-06 13:41:32,5,80.6,260,93256,79.5,0,79.967,0,1,0.5,1.5
2020-07-06 13:31:12,2020-07-06 13:33:02,2.8,45,380,93251,43.21,0,42.742,0,1,1,2
2020-07-06 13:23:52,2020-07-06 13:29:12,8,127.1,120,93248,129.26,0,129.731,0,1,0.5,1.5
2020-07-06 13:02:52,2020-07-06 13:05:52,2.2,35,1080,93243,36.47,0,35.998,0,1,1,2
2020-07-06 12:56:52,2020-07-06 13:00:52,3.2,51.5,120,93240,50.01,0,49.537,0,1,0.5,1.5
2020-07-06 12:50:12,2020-07-06 12:55:42,5.7,90.3,70,93236,88.87,0,88.87,0,1,0.5,1.5
2020-07-06 12:46:42,2020-07-06 12:47:52,1.2,18.401,140,93232,17.93,0,18.406,0,0.75,0.5,1.25
2020-07-06 12:43:52,2020-07-06 12:45:32,2.3,36.799,70,93230,35.85,0,35.85,0,1,0.5,1.5
2020-07-06 12:40:52,2020-07-06 12:42:22,1.6,26.599,90,93228,26,0,26,0,1,0.5,1.5
2020-07-06 12:38:12,2020-07-06 12:40:22,3.4,53.102,30,93226,52.98,0,52.98,0,1,0.5,1.5
2020-07-06 12:35:22,2020-07-06 12:37:12,2.2,34.799,60,93225,35.85,0,35.371,0,1,0.5,1.5
2020-07-06 12:32:02,2020-07-06 12:34:32,2.4,38.9,50,93224,38.14,0,38.62,0,1,0.5,1.5
2020-07-06 12:25:12,2020-07-06 12:27:22,2.8,45,280,93221,43.96,0,43.479,0,1,0.5,1.5
2020-07-06 12:16:32,2020-07-06 12:25:02,16.1,255.699,10,93219,253.95,0,254.438,0,1,0.5,1.5
2020-07-06 12:04:12,2020-07-06 12:06:22,3,46.5,610,93214,47.5,0,47.011,0,1,1,2
2020-07-06 11:57:32,2020-07-06 11:59:42,2.8,44.5,270,93209,45.98,0,45.49,0,1,0.5,1.5
2020-07-06 11:55:22,2020-07-06 11:57:12,2.3,36.602,20,93207,35.85,0,36.341,0,1,0.5,1.5
2020-07-06 11:48:12,2020-07-06 11:49:42,1.2,18.299,340,93206,17.93,0,17.439,0,0.75,1,1.75
2020-07-06 11:45:32,2020-07-06 11:47:42,2.7,42.701,30,93205,43.61,0,44.594,0,1,0.5,1.5
2020-07-06 11:41:02,2020-07-06 11:42:32,1.3,20.299,180,93200,17.93,0,16.945,0,0.75,0.5,1.25
2020-07-06 11:31:12,2020-07-06 11:33:22,2.7,42.599,460,93197,42.68,0,44.161,0,1,1,2
2020-07-06 11:23:32,2020-07-06 11:24:42,1.2,18.201,390,93191,17.93,0,16.942,0,0.75,1,1.75
2020-07-06 11:15:52,2020-07-06 11:21:42,7.3,115.2,110,93190,116.38,0,116.38,0,1,0.5,1.5
2020-07-06 11:09:12,2020-07-06 11:12:42,6.5,101,190,93184,101.4,0,101.899,0,1,0.5,1.5
2020-07-06 11:02:32,2020-07-06 11:03:22,0.1,2,350,93179,1.98,0,1.98,0,0.5,1,1.5
2020-07-06 10:57:02,2020-07-06 10:58:42,1,16.099,230,93177,16.71,0,16.71,0,0.75,0.5,1.25
2020-07-06 10:44:42,2020-07-06 10:46:52,3.1,48.5,610,93169,47.15,0,46.649,0,1,1,2
2020-07-06 10:39:52,2020-07-06 10:43:42,5.2,80.301,60,93166,81.25,0,81.25,0,1,0.5,1.5
2020-07-06 10:34:12,2020-07-06 10:35:52,2.2,34.1,240,93163,35.85,0,36.354,0,1,0.5,1.5
2020-07-06 10:22:42,2020-07-06 10:25:32,4.6,72.3,520,93158,71.83,0,71.325,0,1,1,2
2020-07-06 10:06:52,2020-07-06 10:15:02,12.9,200.1,460,93155,197.14,0,196.63,0,1,1,2
2020-07-06 10:01:12,2020-07-06 10:05:12,6.1,95.9,100,93151,94.14,0,95.165,0,1,0.5,1.5
2020-07-06 09:54:52,2020-07-06 09:56:22,1.3,20.1,290,93146,20.88,0,20.367,0,1,0.5,1.5
2020-07-06 09:42:22,2020-07-06 09:48:12,8,124.301,400,93142,126.27,0,125.754,0,1,1,2
2020-07-06 09:39:52,2020-07-06 09:41:12,1.2,17.799,70,93138,17.93,0,18.446,0,0.75,0.5,1.25
2020-07-06 09:35:52,2020-07-06 09:37:32,2.4,37.701,140,93136,37.89,0,37.373,0,1,0.5,1.5
2020-07-06 09:29:52,2020-07-06 09:33:12,3.1,47.5,160,93134,45.6,0,46.118,0,1,0.5,1.5
2020-07-06 09:25:32,2020-07-06 09:26:32,0.6,9.898,200,93132,8.97,0,8.451,0,0.5,0.5,1
2020-07-06 09:22:12,2020-07-06 09:23:42,1.2,17.901,110,93129,17.93,0,18.449,0,0.75,0.5,1.25
2020-07-06 09:06:12,2020-07-06 09:08:12,1.5,23.701,840,93120,23.09,0,23.09,0,1,1,2
2020-07-06 08:50:22,2020-07-06 08:55:22,5.1,79.299,650,93112,79.57,0,78.527,0,1,1,2
2020-07-06 08:44:22,2020-07-06 08:46:02,2.1,31.701,260,93109,31.34,0,31.862,0,1,0.5,1.5
2020-07-06 08:39:02,2020-07-06 08:43:42,5.9,91.099,40,93108,90.39,0,91.964,0,1,0.5,1.5
2020-07-06 08:34:02,2020-07-06 08:36:02,1.5,23.799,180,93103,24.73,0,24.73,0,1,0.5,1.5
2020-07-06 08:24:42,2020-07-06 08:26:22,2.3,35.701,460,93099,37.82,0,37.82,0,1,1,2
2020-07-06 08:16:02,2020-07-06 08:17:32,2.2,33.699,430,93094,34.3,0,34.3,0,1,1,2
2020-07-06 08:05:12,2020-07-06 08:07:42,2.4,37.1,500,93089,36.13,0,36.13,0,1,1,2
2020-07-06 08:02:22,2020-07-06 08:04:12,2.2,33.3,60,93087,35.06,0,34.531,0,1,0.5,1.5
2020-07-06 07:46:22,2020-07-06 07:48:12,2.7,41.1,850,93079,37.1,0,37.1,0,1,1,2
2020-07-06 07:44:32,2020-07-06 07:46:02,2.1,31.199,20,93078,32.19,0,32.19,0,1,0.5,1.5
2020-07-06 07:39:52,2020-07-06 07:42:42,3.6,54.801,110,93075,53.78,0,53.514,0,1,0.5,1.5
2020-07-06 07:30:32,2020-07-06 07:31:32,0,0,500,93074,0.99,0,0.99,0,0.5,1,1.5
2020-07-06 07:28:12,2020-07-06 07:29:42,0.4,5.801,50,93068,6.64,0,6.108,0,0.5,0.5,1
2020-07-06 07:16:42,2020-07-06 07:19:22,2.5,39.099,530,93065,37.66,0,38.459,0,1,1,2
2020-07-06 07:13:42,2020-07-06 07:15:22,2.4,35.2,80,93063,35.85,0,35.583,0,1,0.5,1.5
2020-07-06 07:06:22,2020-07-06 07:08:52,3.7,56.5,290,93057,57.68,0,57.145,0,1,0.5,1.5
2020-07-06 06:58:02,2020-07-06 07:00:42,2.3,34.9,340,93054,35.85,0,35.85,0,1,1,2
2020-07-06 06:54:12,2020-07-06 06:56:12,3.2,48.599,110,93052,47.68,0,46.875,0,1,0.5,1.5
2020-07-06 06:50:42,2020-07-06 06:52:42,1.6,23.301,90,93049,23.42,0,22.883,0,1,0.5,1.5
2020-07-06 06:43:12,2020-07-06 06:46:32,3.6,54.699,250,93048,52.4,0,54.286,0,1,0.5,1.5
2020-07-06 06:01:02,2020-07-06 06:03:52,2.3,35.201,2360,93038,33.39,0,32.85,0,1,1,2
2020-07-06 05:54:22,2020-07-06 05:55:22,0.4,5.901,340,93037,5.38,0,5.38,0,0.5,1,1.5
2020-07-06 05:47:32,2020-07-06 05:50:02,2.7,41,260,93036,38.4,0,39.211,0,1,0.5,1.5
2020-07-06 04:52:42,2020-07-06 04:54:02,1.8,27.299,3210,93030,24.02,0,29.976,0,1,1,2
2020-07-05 23:06:32,2020-07-05 23:08:42,3.2,47.9,20640,93014,49.29,0,50.104,0,1,1,2
2020-07-05 22:31:42,2020-07-05 22:42:12,2.9,44.1,1460,93009,41.49,0,42.306,0,1,1,2
