开始时间,结束时间,高度差,体积变化量(L),稳定时间(s),付出ID,付出量(L),付出量Vt(L),修正体积变化(L),修正付出量(L),体积变化权值,稳定时间权值,综合权值
2020-07-06 19:49:12,2020-07-06 19:51:52,2.4,40.4,70,93444,40.79,0,40.79,0,1,0.5,1.5
2020-07-06 19:41:52,2020-07-06 19:44:32,2,32,280,93440,33.39,0,33.39,0,1,0.5,1.5
2020-07-06 19:38:02,2020-07-06 19:40:42,1.9,31.8,70,93438,33.39,0,33.883,0,1,0.5,1.5
2020-07-06 19:30:02,2020-07-06 19:34:02,5.8,95.2,240,93434,94.32,0,94.32,0,1,0.5,1.5
2020-07-06 19:25:52,2020-07-06 19:28:42,2.9,46.6,80,93430,43.65,0,44.977,0,1,0.5,1.5
2020-07-06 19:22:02,2020-07-06 19:25:42,4.6,76.2,10,93428,77.3,0,77.634,0,1,0.5,1.5
2020-07-06 19:15:12,2020-07-06 19:19:22,6.3,103.8,160,93427,106.26,0,106.596,0,1,0.5,1.5
2020-07-06 19:06:02,2020-07-06 19:07:02,0.3,4.3,490,93421,4.18,0,3.508,0,0.5,1,1.5
2020-07-06 19:02:12,2020-07-06 19:05:22,3,48.9,40,93420,50.09,0,50.427,0,1,0.5,1.5
2020-07-06 18:56:02,2020-07-06 18:59:42,3.5,57.5,150,93418,59.6,0,60.447,0,1,0.5,1.5
2020-07-06 18:52:22,2020-07-06 18:53:32,0.4,6.4,150,93413,5.01,0,4.502,0,0.5,0.5,1
2020-07-06 18:46:42,2020-07-06 18:49:42,5.9,97.5,160,93410,97.81,0,97.81,0,1,0.5,1.5
2020-07-06 18:38:42,2020-07-06 18:43:22,7,114.4,200,93407,114.97,0,114.97,0,1,0.5,1.5
2020-07-06 18:24:02,2020-07-06 18:36:22,18,298.1,140,93402,300.34,0,299.989,0,1,0.5,1.5
2020-07-06 18:18:12,2020-07-06 18:21:52,5,80.9,130,93397,80.22,0,80.573,0,1,0.5,1.5
2020-07-06 18:13:52,2020-07-06 18:15:42,2.7,44.7,150,93393,45.5,0,46.031,0,1,0.5,1.5
2020-07-06 18:01:12,2020-07-06 18:05:42,8.8,144.8,490,93388,146.86,0,146.86,0,1,1,2
2020-07-06 17:53:42,2020-07-06 17:58:52,12.5,206.6,140,93382,206.6,0,206.056,0,1,0.5,1.5
2020-07-06 17:47:12,2020-07-06 17:53:32,8.5,140.5,10,93378,140.7,0,141.249,0,1,0.5,1.5
2020-07-06 17:37:42,2020-07-06 17:42:22,5.2,85.2,290,93373,84.63,0,84.63,0,1,0.5,1.5
2020-07-06 17:28:32,2020-07-06 17:35:22,7.1,117.1,140,93371,119.12,0,119.12,0,1,0.5,1.5
2020-07-06 17:25:22,2020-07-06 17:27:02,2.2,36.2,90,93367,35.85,0,35.85,0,1,0.5,1.5
2020-07-06 17:22:42,2020-07-06 17:24:42,1.7,27.7,40,93365,29.18,0,29.18,0,1,0.5,1.5
2020-07-06 17:14:42,2020-07-06 17:18:52,4.4,72.4,230,93362,73.52,0,72.959,0,1,0.5,1.5
2020-07-06 17:05:42,2020-07-06 17:13:32,12,197.1,70,93357,195.56,0,196.129,0,1,0.5,1.5
2020-07-06 17:00:42,2020-07-06 17:04:42,4.6,76.6,60,93353,78.52,0,78.901,0,1,0.5,1.5
2020-07-06 16:47:42,2020-07-06 16:55:42,10.7,176.8,300,93348,181.62,0,181.235,0,1,1,2
2020-07-06 16:43:02,2020-07-06 16:44:22,1.5,25.5,200,93343,25.05,0,25.436,0,1,0.5,1.5
2020-07-06 16:29:12,2020-07-06 16:36:02,9.1,149.1,420,93339,148.44,0,148.051,0,1,1,2
2020-07-06 16:22:02,2020-07-06 16:26:52,4.5,74.5,140,93334,72.75,0,72.75,0,1,0.5,1.5
2020-07-06 16:15:32,2020-07-06 16:21:32,13.4,221.5,30,93331,223.3,0,223.3,0,1,0.5,1.5
2020-07-06 16:02:22,2020-07-06 16:09:32,11.7,193.8,360,93325,196.22,0,146.13,0,1,1,2
2020-07-06 15:46:02,2020-07-06 15:59:02,24.4,401.4,200,93322,402.5,0,402.5,0,1,0.5,1.5
2020-07-06 15:31:02,2020-07-06 15:42:02,17,279.5,240,93315,284.37,0,284.787,0,1,0.5,1.5
2020-07-06 15:23:22,2020-07-06 15:26:32,2,31.799,270,93308,36.29,0,36.29,0,1,0.5,1.5
2020-07-06 15:17:22,2020-07-06 15:20:42,3.2,52.901,160,93304,59.75,0,60.169,0,1,0.5,1.5
2020-07-06 15:14:32,2020-07-06 15:16:42,2.7,44.4,40,93302,43.67,0,43.67,0,1,0.5,1.5
2020-07-06 15:10:12,2020-07-06 15:12:22,3.5,57.199,130,93298,57.9,0,57.9,0,1,0.5,1.5
2020-07-06 15:07:42,2020-07-06 15:08:42,0.3,4.201,90,93295,3.98,0,4.401,0,0.5,0.5,1
2020-07-06 15:03:42,2020-07-06 15:04:32,0.3,4.199,190,93294,4.18,0,3.337,0,0.5,0.5,1
2020-07-06 14:54:02,2020-07-06 14:57:12,5.6,91.099,390,93291,92.75,0,93.174,0,1,1,2
2020-07-06 14:48:32,2020-07-06 14:51:32,3.2,52.898,150,93285,54.15,0,54.15,0,1,0.5,1.5
2020-07-06 14:43:42,2020-07-06 14:48:12,8.3,135,20,93284,134.5,0,134.928,0,1,0.5,1.5
2020-07-06 14:38:42,2020-07-06 14:42:32,4.9,79.901,70,93279,100.21,0,99.779,0,1,0.5,1.5
2020-07-06 14:31:22,2020-07-06 14:37:22,8.6,139.701,80,93277,136.81,0,136.81,0,1,0.5,1.5
2020-07-06 14:30:12,2020-07-06 14:31:02,0.2,4.199,20,93276,4.18,0,4.18,0,0.5,0.5,1
2020-07-06 14:17:12,2020-07-06 14:25:12,16,261.901,300,93275,263.13,0,263.13,0,1,1,2
2020-07-06 14:09:32,2020-07-06 14:13:22,3.6,58.901,230,93270,59.98,0,59.98,0,1,0.5,1.5
2020-07-06 14:05:22,2020-07-06 14:07:22,3.4,54.701,130,93268,55.83,0,55.83,0,1,0.5,1.5
2020-07-06 14:01:52,2020-07-06 14:04:22,4.5,73.599,60,93266,73.23,0,73.23,0,1,0.5,1.5
2020-07-06 13:49:12,2020-07-06 13:55:22,12.6,206.1,390,93263,203.37,0,203.37,0,1,1,2
2020-07-06 13:37:12,2020-07-06 13:44:42,12.1,195.801,270,93258,197.46,0,197.46,0,1,0.5,1.5
2020-07-06 13:19:32,2020-07-06 13:30:32,18.8,303.898,400,93250,301.3,0,301.3,0,1,1,2
2020-07-06 13:10:42,2020-07-06 13:18:32,19.1,308.5,60,93247,310.2,0,309.731,0,1,0.5,1.5
2020-07-06 13:00:02,2020-07-06 13:05:33,8.8,141.199,309,93242,140.47,0,140.943,0,1,1,2
2020-07-06 12:53:12,2020-07-06 12:58:42,9.1,147.6,80,93238,146.68,0,146.204,0,1,0.5,1.5
2020-07-06 12:50:22,2020-07-06 12:53:02,4.8,76.8,10,93234,77.98,0,78.936,0,1,0.5,1.5
2020-07-06 12:42:52,2020-07-06 12:45:32,2.6,41.6,290,93231,41.74,0,41.261,0,1,0.5,1.5
2020-07-06 12:36:52,2020-07-06 12:42:02,9.4,151.199,50,93227,148.7,0,148.7,0,1,0.5,1.5
2020-07-06 12:28:22,2020-07-06 12:30:02,1.1,16.5,410,93223,16.7,0,16.7,0,0.75,1,1.75
2020-07-06 12:22:32,2020-07-06 12:26:22,3.3,53.699,120,93220,53.59,0,53.59,0,1,0.5,1.5
2020-07-06 12:19:52,2020-07-06 12:22:22,4.7,74,10,93218,72.65,0,72.65,0,1,0.5,1.5
2020-07-06 12:13:12,2020-07-06 12:16:12,2.7,43,220,93216,46.25,0,46.737,0,1,0.5,1.5
2020-07-06 12:07:42,2020-07-06 12:11:42,5.3,84.3,90,93215,88.86,0,88.371,0,1,0.5,1.5
2020-07-06 11:44:42,2020-07-06 12:04:42,40.3,639.799,180,93213,630.89,0,630.385,0,1,0.5,1.5
2020-07-06 11:35:02,2020-07-06 11:44:32,21.1,333.801,10,93203,334.51,0,333.997,0,1,0.5,1.5
2020-07-06 11:31:02,2020-07-06 11:33:32,2.2,34.199,90,93198,33.39,0,32.62,0,1,0.5,1.5
2020-07-06 11:26:02,2020-07-06 11:29:42,8.2,127.201,80,93195,126.31,0,126.31,0,1,0.5,1.5
2020-07-06 11:23:02,2020-07-06 11:25:02,2.8,44.6,60,93193,43.26,0,44.037,0,1,0.5,1.5
2020-07-06 11:10:12,2020-07-06 11:14:12,8.8,137.199,530,93185,138.58,0,137.277,0,1,1,2
2020-07-06 11:04:22,2020-07-06 11:07:42,3.5,54.401,150,93181,54.41,0,55.716,0,1,0.5,1.5
2020-07-06 10:54:02,2020-07-06 10:56:12,3.3,52.3,490,93176,50.15,0,49.365,0,1,1,2
2020-07-06 10:52:52,2020-07-06 10:53:42,0.2,2.1,20,93173,2.51,0,2.51,0,0.5,0.5,1
2020-07-06 10:50:12,2020-07-06 10:52:22,2.2,34.199,30,93172,33.39,0,34.177,0,1,0.5,1.5
2020-07-06 10:47:52,2020-07-06 10:49:32,2.2,34.201,40,93170,33.39,0,32.602,0,1,0.5,1.5
2020-07-06 10:33:32,2020-07-06 10:37:22,4.3,68.401,630,93164,67.12,0,69.755,0,1,1,2
2020-07-06 10:31:12,2020-07-06 10:33:12,3.3,50,20,93162,50.09,0,50.618,0,1,0.5,1.5
2020-07-06 10:23:42,2020-07-06 10:26:32,2.4,38,280,93159,36.73,0,37.524,0,1,0.5,1.5
2020-07-06 10:01:12,2020-07-06 10:04:12,5.6,86,1170,93150,85.04,0,85.04,0,1,1,2
2020-07-06 09:49:12,2020-07-06 09:51:02,2.3,36,610,93143,38.08,0,38.08,0,1,1,2
2020-07-06 09:41:52,2020-07-06 09:45:04,4.6,72,248,93140,71.75,0,71.75,0,1,0.5,1.5
2020-07-06 09:38:02,2020-07-06 09:41:32,3.8,59.699,20,93139,59.87,0,59.87,0,1,0.5,1.5
2020-07-06 09:35:12,2020-07-06 09:37:32,2.2,33.801,30,93137,33.39,0,33.658,0,1,0.5,1.5
2020-07-06 09:23:42,2020-07-06 09:25:42,2,29.799,570,93131,29.76,0,29.492,0,1,1,2
2020-07-06 09:18:02,2020-07-06 09:19:52,2.5,37.701,230,93127,37.75,0,37.75,0,1,0.5,1.5
2020-07-06 09:13:52,2020-07-06 09:17:32,5.5,84.398,30,93125,83.48,0,83.48,0,1,0.5,1.5
2020-07-06 09:09:22,2020-07-06 09:11:42,3.7,56.901,130,93123,58.44,0,58.711,0,1,0.5,1.5
2020-07-06 09:02:22,2020-07-06 09:08:42,15.9,243.201,40,93121,240.92,0,240.373,0,1,0.5,1.5
2020-07-06 08:58:12,2020-07-06 08:59:22,1.3,19.699,180,93116,16.7,0,16.7,0,0.75,0.5,1.25
2020-07-06 08:49:32,2020-07-06 08:58:02,16.8,254.6,10,93114,253.29,0,253.013,0,1,0.5,1.5
2020-07-06 08:42:32,2020-07-06 08:47:02,7.5,113.099,150,93110,114.98,0,114.98,0,1,0.5,1.5
2020-07-06 08:36:52,2020-07-06 08:38:52,3.5,52.602,220,93105,51.79,0,51.511,0,1,0.5,1.5
2020-07-06 08:29:12,2020-07-06 08:36:42,15.4,231.898,10,93104,229.35,0,228.224,0,1,0.5,1.5
2020-07-06 08:19:02,2020-07-06 08:22:32,4.2,61.5,400,93097,60.44,0,61.569,0,1,1,2
2020-07-06 08:09:12,2020-07-06 08:16:32,11.2,167.301,150,93093,168.84,0,168.271,0,1,0.5,1.5
2020-07-06 08:00:52,2020-07-06 08:03:02,3.6,53.901,370,93086,53.57,0,53.57,0,1,1,2
2020-07-06 07:55:42,2020-07-06 07:58:02,2.6,38.299,170,93083,36.09,0,36.09,0,1,0.5,1.5
2020-07-06 07:48:42,2020-07-06 07:51:22,3.3,49.699,260,93081,50.04,0,49.468,0,1,0.5,1.5
2020-07-06 07:43:42,2020-07-06 07:45:42,3.4,49.602,180,93077,48.71,0,48.71,0,1,0.5,1.5
2020-07-06 07:37:32,2020-07-06 07:40:32,3.7,53.5,190,93072,51.42,0,51.42,0,1,0.5,1.5
2020-07-06 07:18:52,2020-07-06 07:21:52,3.3,49.7,940,93066,50.99,0,51.278,0,1,1,2
2020-07-06 07:15:22,2020-07-06 07:17:52,4,59.201,60,93064,58.39,0,58.679,0,1,0.5,1.5
2020-07-06 07:09:32,2020-07-06 07:11:42,3.5,50.799,220,93060,50.09,0,50.09,0,1,0.5,1.5
2020-07-06 07:07:22,2020-07-06 07:09:02,2.3,33.599,30,93058,33.39,0,33.39,0,1,0.5,1.5
2020-07-06 06:50:52,2020-07-06 06:53:42,3.5,50.602,820,93050,50.09,0,50.09,0,1,1,2
2020-07-06 06:38:12,2020-07-06 06:39:42,0.9,13.099,670,93046,12.86,0,12.86,0,0.75,1,1.75
2020-07-06 06:26:42,2020-07-06 06:30:22,4.1,60.2,470,93043,58.44,0,59.895,0,1,1,2
2020-07-06 06:02:52,2020-07-06 06:04:42,2.7,39.599,1320,93039,38.51,0,38.802,0,1,1,2
2020-07-06 05:45:32,2020-07-06 05:48:32,3.1,45.201,860,93035,44.5,0,43.332,0,1,1,2
2020-07-06 05:42:32,2020-07-06 05:45:02,4.4,63.7,30,93034,63.37,0,69.227,0,1,0.5,1.5
2020-07-06 02:53:32,2020-07-06 02:55:52,2.3,33.6,10000,93026,33.39,0,32.803,0,1,1,2
2020-07-06 02:40:32,2020-07-06 02:43:02,2.4,35.599,630,93025,33.39,0,37.502,0,1,1,2
2020-07-06 00:47:02,2020-07-06 00:49:52,4.5,65.099,6640,93021,63.2,0,64.673,0,1,1,2
2020-07-06 00:11:52,2020-07-06 00:14:12,2.5,35.3,1970,93020,33.39,0,36.044,0,1,1,2
2020-07-05 23:03:02,2020-07-05 23:05:22,2.5,37.2,3990,93013,34.27,0,35.452,0,1,1,2
2020-07-05 22:57:12,2020-07-05 22:59:22,2.4,33.4,220,93012,32.89,0,32.298,0,1,0.5,1.5
2020-07-05 22:51:32,2020-07-05 22:53:22,2.7,39.1,230,93011,39.64,0,40.529,0,1,0.5,1.5
2020-07-05 22:43:02,2020-07-05 22:44:12,0.4,5.5,440,93010,5.14,0,5.14,0,0.5,1,1.5
2020-07-05 22:35:52,2020-07-05 22:40:42,5.4,78,140,93008,78.15,0,78.745,0,1,0.5,1.5
2020-07-05 22:33:22,2020-07-05 22:34:32,1.3,18.5,80,93007,17.15,0,16.555,0,0.75,0.5,1.25
2020-07-05 22:24:52,2020-07-05 22:27:52,2.8,40.301,330,93005,42.08,0,42.974,0,1,1,2
2020-07-05 22:05:32,2020-07-05 22:08:22,3.7,53.102,990,92996,55.17,0,54.871,0,1,1,2
2020-07-05 22:02:02,2020-07-05 22:04:52,6.5,91.299,40,92994,92.33,0,92.63,0,1,0.5,1.5
2020-07-05 21:57:42,2020-07-05 22:00:42,3.3,47.3,80,92992,47.92,0,47.62,0,1,0.5,1.5
2020-07-05 21:54:52,2020-07-05 21:57:12,4.4,61.9,30,92991,61.76,0,63.265,0,1,0.5,1.5
2020-07-05 21:42:42,2020-07-05 21:48:42,11.3,159.799,370,92988,159.23,0,158.624,0,1,1,2
2020-07-05 21:38:52,2020-07-05 21:42:12,6.3,88.5,30,92985,86.22,0,87.132,0,1,0.5,1.5
2020-07-05 21:36:12,2020-07-05 21:37:42,2.4,32.201,70,92983,33.72,0,34.024,0,1,0.5,1.5
2020-07-05 21:23:22,2020-07-05 21:25:32,3.3,46.299,640,92979,45.44,0,46.05,0,1,1,2
2020-07-05 21:18:22,2020-07-05 21:19:22,0.3,3.602,240,92976,2.51,0,2.51,0,0.5,0.5,1
2020-07-05 21:17:32,2020-07-05 21:18:12,0.1,1.799,10,92975,2.51,0,1.9,0,0.5,0.5,1
2020-07-05 21:14:52,2020-07-05 21:16:42,2.7,37.4,50,92974,35.71,0,36.321,0,1,0.5,1.5
2020-07-05 21:09:42,2020-07-05 21:13:32,5.1,69.4,80,92970,66.91,0,66.297,0,1,0.5,1.5
2020-07-05 21:03:32,2020-07-05 21:07:02,6.7,92.6,160,92967,94.76,0,95.375,0,1,0.5,1.5
2020-07-05 21:01:02,2020-07-05 21:02:52,2.3,32.099,40,92966,33.39,0,33.39,0,1,0.5,1.5
2020-07-05 20:58:22,2020-07-05 21:00:52,4.9,67.6,10,92964,64.98,0,64.98,0,1,0.5,1.5
2020-07-05 20:54:02,2020-07-05 20:56:42,5.4,74.301,100,92962,73.52,0,73.52,0,1,0.5,1.5
2020-07-05 20:46:42,2020-07-05 20:53:22,14.9,200.299,40,92958,199.69,0,199.69,0,1,0.5,1.5
2020-07-05 20:42:22,2020-07-05 20:45:32,3.7,50.201,70,92956,50.09,0,50.09,0,1,0.5,1.5
2020-07-05 20:39:32,2020-07-05 20:42:02,4,53.599,20,92953,53.65,0,54.59,0,1,0.5,1.5
2020-07-05 20:32:42,2020-07-05 20:37:12,5.1,67.401,140,92949,67.12,0,67.12,0,1,0.5,1.5
2020-07-05 20:28:12,2020-07-05 20:31:02,2.4,32.599,100,92947,33.39,0,33.39,0,1,0.5,1.5
2020-07-05 20:25:42,2020-07-05 20:27:32,3.3,42.9,40,92944,44.06,0,44.69,0,1,0.5,1.5
2020-07-05 20:21:02,2020-07-05 20:23:32,2.8,37.801,130,92941,37.73,0,37.73,0,1,0.5,1.5
2020-07-05 20:09:52,2020-07-05 20:17:42,19.8,259,200,92937,257.68,0,257.999,0,1,0.5,1.5
2020-07-05 20:03:12,2020-07-05 20:05:32,2,26.801,260,92931,28.39,0,29.028,0,1,0.5,1.5
2020-07-05 19:59:32,2020-07-05 20:03:02,6.2,80.5,10,92929,79.78,0,80.74,0,1,0.5,1.5
2020-07-05 19:51:12,2020-07-05 19:54:12,6.2,79.898,320,92924,69.63,0,68.988,0,1,1,2
