开始时间,结束时间,高度差,体积变化量(L),稳定时间(s),付出ID,付出量(L),付出量Vt(L),修正体积变化(L),修正付出量(L),体积变化权值,稳定时间权值,综合权值
2020-07-04 05:07:32,2020-07-04 05:08:32,0.5,7.9,3610,92008,8.97,0,21.529,0,0.5,1,1.5
2020-07-04 00:14:42,2020-07-04 00:18:22,3.1,47.6,17350,91994,45.83,0,47.665,0,1,1,2
2020-07-03 23:35:52,2020-07-03 23:37:22,1.9,29.699,2240,91988,30.84,0,30.84,0,1,1,2
2020-07-03 23:25:52,2020-07-03 23:27:52,1.6,25.701,480,91985,26.89,0,28.467,0,1,1,2
2020-07-03 23:03:12,2020-07-03 23:05:02,2.9,43.6,1250,91979,44.15,0,43.623,0,1,1,2
2020-07-03 22:56:32,2020-07-03 23:00:02,3.1,46.9,190,91977,45.72,0,47.04,0,1,0.5,1.5
2020-07-03 22:26:42,2020-07-03 22:31:42,5.2,80.2,1490,91970,76.92,0,76.92,0,1,1,2
2020-07-03 22:21:02,2020-07-03 22:22:12,0.7,9.8,270,91967,8.97,0,9.235,0,0.5,0.5,1
2020-07-03 22:08:02,2020-07-03 22:12:02,3.6,54.7,540,91963,53.85,0,53.85,0,1,1,2
2020-07-03 22:00:02,2020-07-03 22:05:22,7.2,109.5,160,91962,110.08,0,110.614,0,1,0.5,1.5
2020-07-03 21:47:02,2020-07-03 21:50:12,2.3,35,590,91954,36.15,0,36.953,0,1,1,2
2020-07-03 21:35:22,2020-07-03 21:37:52,3.5,52.5,550,91951,53.77,0,53.77,0,1,1,2
2020-07-03 21:33:02,2020-07-03 21:34:52,2.3,35,30,91948,36.95,0,36.95,0,1,0.5,1.5
2020-07-03 21:22:12,2020-07-03 21:24:52,2.5,38.901,490,91943,38.89,0,38.89,0,1,1,2
2020-07-03 21:12:42,2020-07-03 21:14:42,2.8,43,450,91940,42.84,0,43.649,0,1,1,2
2020-07-03 21:08:52,2020-07-03 21:10:52,3.5,52.799,110,91938,49.47,0,49.2,0,1,0.5,1.5
2020-07-03 20:58:42,2020-07-03 21:02:42,7.3,110,370,91934,108.48,0,109.023,0,1,1,2
2020-07-03 20:54:12,2020-07-03 20:57:52,1.2,17.3,50,91933,17.93,0,17.658,0,0.75,0.5,1.25
2020-07-03 20:50:12,2020-07-03 20:52:22,4.2,63.299,110,91932,64.5,0,64.773,0,1,0.5,1.5
2020-07-03 20:44:42,2020-07-03 20:47:32,3,44.401,160,91930,43.02,0,42.747,0,1,0.5,1.5
2020-07-03 20:37:22,2020-07-03 20:41:22,5.4,81,200,91928,80.98,0,81.802,0,1,0.5,1.5
2020-07-03 20:31:32,2020-07-03 20:34:32,5.3,78.8,170,91923,79.27,0,79.82,0,1,0.5,1.5
2020-07-03 20:20:42,2020-07-03 20:24:02,3.8,57.5,450,91920,55.96,0,55.96,0,1,1,2
2020-07-03 20:10:42,2020-07-03 20:13:32,5.7,84.398,430,91916,82.33,0,82.33,0,1,1,2
2020-07-03 20:06:42,2020-07-03 20:09:52,5.5,82.401,50,91912,83.96,0,83.96,0,1,0.5,1.5
2020-07-03 19:58:14,2020-07-03 19:59:52,2.4,36.1,410,91907,35.85,0,36.128,0,1,1,2
2020-07-03 19:51:42,2020-07-03 19:54:15,4.1,60.5,239,91906,59.3,0,59.021,0,1,0.5,1.5
2020-07-03 19:43:42,2020-07-03 19:45:52,3.3,49.201,350,91904,49.29,0,49.29,0,1,1,2
2020-07-03 19:37:42,2020-07-03 19:43:22,9.8,143.7,20,91903,142.68,0,142.961,0,1,0.5,1.5
2020-07-03 19:31:22,2020-07-03 19:33:32,1.7,24.599,250,91901,23.48,0,23.48,0,1,0.5,1.5
2020-07-03 19:23:52,2020-07-03 19:27:42,4.8,69.5,220,91897,68.42,0,68.985,0,1,0.5,1.5
2020-07-03 19:08:54,2020-07-03 19:11:22,2.7,39.4,750,91891,40.53,0,40.53,0,1,1,2
2020-07-03 19:05:52,2020-07-03 19:07:32,0.6,9.4,82,91888,8.97,0,10.384,0,0.5,0.5,1
2020-07-03 18:58:12,2020-07-03 19:00:04,3,43.2,348,91886,43.19,0,43.19,0,1,1,2
2020-07-03 18:50:42,2020-07-03 18:53:02,2,30.099,310,91884,28.14,0,28.14,0,1,1,2
2020-07-03 18:47:02,2020-07-03 18:49:22,5.8,84.5,80,91881,83.46,0,83.46,0,1,0.5,1.5
2020-07-03 18:40:42,2020-07-03 18:42:52,3.5,50.102,250,91878,49.83,0,49.83,0,1,0.5,1.5
2020-07-03 18:33:12,2020-07-03 18:38:42,9,129.699,120,91874,128.24,0,128.527,0,1,0.5,1.5
2020-07-03 18:28:52,2020-07-03 18:32:12,6.8,98.199,60,91870,98.95,0,98.95,0,1,0.5,1.5
2020-07-03 18:19:52,2020-07-03 18:23:32,11.2,159.099,320,91866,158.16,0,158.16,0,1,1,2
2020-07-03 18:10:12,2020-07-03 18:12:32,3.8,55.201,440,91862,54.21,0,54.21,0,1,1,2
2020-07-03 18:03:22,2020-07-03 18:07:22,6.3,90.1,170,91859,90.18,0,91.639,0,1,0.5,1.5
2020-07-03 17:52:52,2020-07-03 17:56:42,7.7,108.898,400,91856,109.36,0,109.36,0,1,1,2
2020-07-03 17:47:22,2020-07-03 17:49:22,3.2,45.301,210,91851,44.44,0,44.734,0,1,0.5,1.5
2020-07-03 17:43:22,2020-07-03 17:47:12,6.2,87.1,10,91848,85.48,0,85.48,0,1,0.5,1.5
2020-07-03 17:37:22,2020-07-03 17:41:42,5.6,79.201,100,91846,80,0,79.704,0,1,0.5,1.5
2020-07-03 17:34:32,2020-07-03 17:36:32,4.5,62.599,50,91843,64.47,0,64.766,0,1,0.5,1.5
2020-07-03 17:31:02,2020-07-03 17:33:32,3.9,55.401,60,91840,53.17,0,53.17,0,1,0.5,1.5
2020-07-03 17:21:12,2020-07-03 17:22:52,2.2,30.4,490,91835,29.57,0,29.57,0,1,1,2
2020-07-03 17:15:42,2020-07-03 17:19:22,5,69.801,110,91832,70.83,0,70.83,0,1,0.5,1.5
2020-07-03 17:12:02,2020-07-03 17:15:02,4.6,64,40,91831,63.75,0,65.245,0,1,0.5,1.5
2020-07-03 17:05:02,2020-07-03 17:07:12,3.6,49.701,290,91826,48.37,0,48.37,0,1,0.5,1.5
2020-07-03 17:00:22,2020-07-03 17:02:42,2.3,32,140,91824,33.87,0,32.37,0,1,0.5,1.5
2020-07-03 16:57:12,2020-07-03 17:00:05,2.5,35.301,17,91822,35.85,0,37.052,0,1,0.5,1.5
2020-07-03 16:54:22,2020-07-03 16:57:02,3.4,45.799,10,91821,44.73,0,45.332,0,1,0.5,1.5
2020-07-03 16:39:22,2020-07-03 16:43:32,3.8,51.1,650,91814,46.72,0,46.72,0,1,1,2
2020-07-03 16:35:12,2020-07-03 16:39:12,5.6,76.5,10,91812,76.85,0,76.85,0,1,0.5,1.5
2020-07-03 16:32:22,2020-07-03 16:34:02,2.7,36.5,70,91809,36.42,0,36.42,0,1,0.5,1.5
2020-07-03 16:26:12,2020-07-03 16:32:12,9.3,125.801,10,91807,127.6,0,128.818,0,1,0.5,1.5
2020-07-03 16:23:52,2020-07-03 16:26:12,3.7,50.5,0,91805,47.27,0,47.27,0,1,0.5,1.5
2020-07-03 16:17:42,2020-07-03 16:21:22,6.6,87.3,150,91802,88.69,0,88.69,0,1,0.5,1.5
2020-07-03 16:14:32,2020-07-03 16:17:42,3.3,44.5,0,91801,43.2,0,43.2,0,1,0.5,1.5
2020-07-03 16:11:32,2020-07-03 16:13:32,1,13.7,60,91800,17.93,0,18.544,0,0.75,0.5,1.25
2020-07-03 16:05:12,2020-07-03 16:07:52,4.7,63.799,220,91797,53.68,0,53.68,0,1,0.5,1.5
2020-07-03 16:03:02,2020-07-03 16:03:32,1,13.799,100,91795,9.04,0,9.04,0,0.5,0.5,1
2020-07-03 15:59:32,2020-07-03 16:01:42,6.7,88.701,80,91794,80.22,0,80.837,0,1,0.5,1.5
2020-07-03 15:58:12,2020-07-03 15:59:22,0.5,6.8,10,91792,2.69,0,2.381,0,0.5,0.5,1
2020-07-03 15:54:02,2020-07-03 15:56:52,2.3,30.3,80,91791,46.35,0,46.041,0,1,0.5,1.5
2020-07-03 15:52:32,2020-07-03 15:54:02,4.2,55.6,0,91789,39.44,0,40.059,0,1,0.5,1.5
