开始时间,结束时间,高度差,体积变化量(L),稳定时间(s),付出ID,付出量(L),付出量Vt(L),修正体积变化(L),修正付出量(L),体积变化权值,稳定时间权值,综合权值
2020-06-26 15:55:54,2020-06-26 15:57:25,0.9,14.799,99,88519,15.91,0,16.327,0,0.75,0.5,1.25
2020-06-26 15:51:54,2020-06-26 15:54:44,5.1,84.398,70,88518,83.1,0,83.1,0,1,0.5,1.5
2020-06-26 15:47:55,2020-06-26 15:49:34,2,31.602,140,88515,31.03,0,31.03,0,1,0.5,1.5
2020-06-26 15:23:24,2020-06-26 15:25:25,4.1,67.5,1350,88506,67.98,0,67.98,0,1,1,2
2020-06-26 15:17:25,2020-06-26 15:20:55,2.8,46.5,149,88504,45.6,0,46.022,0,1,0.5,1.5
2020-06-26 15:15:06,2020-06-26 15:16:45,2.2,35.799,40,88503,35.64,0,35.64,0,1,0.5,1.5
2020-06-26 15:12:34,2020-06-26 15:14:44,3.1,50.4,22,88500,50.72,0,50.72,0,1,0.5,1.5
2020-06-26 15:01:24,2020-06-26 15:03:14,2.2,35.4,560,88495,36.5,0,36.5,0,1,1,2
2020-06-26 14:54:25,2020-06-26 14:57:14,5.4,87.5,250,88492,87.72,0,87.72,0,1,0.5,1.5
2020-06-26 14:41:04,2020-06-26 14:43:54,2.6,42.1,631,88488,42.58,0,42.58,0,1,1,2
2020-06-26 14:33:34,2020-06-26 14:34:54,1.3,21.099,370,88485,21.9,0,21.9,0,1,1,2
2020-06-26 14:30:44,2020-06-26 14:33:24,2.3,38,10,88483,38.6,0,38.6,0,1,0.5,1.5
2020-06-26 14:23:54,2020-06-26 14:25:54,2.6,42.199,290,88480,40.15,0,40.15,0,1,0.5,1.5
2020-06-26 14:19:24,2020-06-26 14:21:04,2.3,37.9,170,88478,37.53,0,37.53,0,1,0.5,1.5
2020-06-26 14:09:04,2020-06-26 14:14:05,5.7,91.7,319,88475,92.18,0,91.746,0,1,1,2
2020-06-26 14:04:05,2020-06-26 14:08:44,9.2,150.099,20,88472,148.92,0,148.92,0,1,0.5,1.5
2020-06-26 14:01:25,2020-06-26 14:03:24,1.6,25,41,88469,22.97,0,23.408,0,1,0.5,1.5
2020-06-26 13:57:45,2020-06-26 13:59:24,1.9,31.301,121,88467,32.56,0,32.121,0,1,0.5,1.5
2020-06-26 13:50:14,2020-06-26 13:52:35,3.9,62.5,310,88465,63.51,0,63.51,0,1,1,2
2020-06-26 13:48:04,2020-06-26 13:49:15,0.2,4.199,59,88462,5.48,0,6.361,0,0.5,0.5,1
2020-06-26 13:41:25,2020-06-26 13:44:15,2.6,41.602,229,88459,40.41,0,39.969,0,1,0.5,1.5
2020-06-26 13:30:44,2020-06-26 13:36:14,6.8,110.5,311,88455,108.71,0,108.71,0,1,1,2
2020-06-26 13:22:35,2020-06-26 13:24:04,1.3,20.898,400,88450,20.99,0,20.101,0,1,1,2
2020-06-26 13:18:55,2020-06-26 13:20:34,1.6,25.102,121,88448,27.38,0,27.825,0,1,0.5,1.5
2020-06-26 13:14:54,2020-06-26 13:18:45,3.2,52.099,10,88445,50,0,50.447,0,1,0.5,1.5
2020-06-26 13:00:05,2020-06-26 13:02:15,3.2,52.1,759,88441,51.01,0,51.01,0,1,1,2
2020-06-26 12:53:14,2020-06-26 12:56:04,3,47.9,241,88437,47.66,0,48.558,0,1,0.5,1.5
2020-06-26 12:09:04,2020-06-26 12:10:45,1.4,22.901,2549,88424,22.2,0,22.2,0,1,1,2
2020-06-26 12:01:14,2020-06-26 12:03:24,1.4,23,340,88420,21.9,0,21.45,0,1,1,2
2020-06-26 11:51:04,2020-06-26 11:54:34,4.1,66.5,400,88417,68.81,0,68.81,0,1,1,2
2020-06-26 11:46:05,2020-06-26 11:48:14,1.4,22.799,170,88414,22.55,0,22.55,0,1,0.5,1.5
2020-06-26 11:39:45,2020-06-26 11:42:14,5,80.8,231,88412,83,0,83.454,0,1,0.5,1.5
2020-06-26 11:28:14,2020-06-26 11:32:35,4.9,79,430,88406,77.2,0,76.744,0,1,1,2
2020-06-26 11:19:15,2020-06-26 11:22:45,3,47.901,329,88402,47.62,0,47.62,0,1,1,2
2020-06-26 11:12:44,2020-06-26 11:16:54,5,81.099,141,88397,80.82,0,80.82,0,1,0.5,1.5
2020-06-26 11:06:35,2020-06-26 11:10:44,5.3,84.4,120,88395,86.64,0,86.64,0,1,0.5,1.5
2020-06-26 11:02:45,2020-06-26 11:04:34,2.6,41.1,121,88392,42.38,0,42.38,0,1,0.5,1.5
2020-06-26 10:52:04,2020-06-26 10:54:24,1.5,22.701,501,88389,24.16,0,24.16,0,1,1,2
2020-06-26 10:48:54,2020-06-26 10:50:44,2.3,37.299,80,88386,37.86,0,38.324,0,1,0.5,1.5
2020-06-26 10:44:25,2020-06-26 10:46:25,2.3,37.199,149,88384,39.23,0,39.23,0,1,0.5,1.5
2020-06-26 10:22:54,2020-06-26 10:25:24,3.7,60.1,1141,88382,58.88,0,58.414,0,1,1,2
2020-06-26 10:18:34,2020-06-26 10:20:14,2.4,37,160,88377,36.5,0,36.967,0,1,0.5,1.5
2020-06-26 10:13:54,2020-06-26 10:18:14,5.4,86,20,88376,86.74,0,86.271,0,1,0.5,1.5
2020-06-26 10:09:35,2020-06-26 10:12:24,5.1,82,90,88371,81.08,0,81.08,0,1,0.5,1.5
2020-06-26 10:01:55,2020-06-26 10:05:55,6.6,105,220,88365,103.9,0,104.374,0,1,0.5,1.5
2020-06-26 09:50:54,2020-06-26 09:55:14,5.2,84,401,88361,83.22,0,82.269,0,1,1,2
2020-06-26 09:46:34,2020-06-26 09:49:54,3.1,49.099,60,88360,47.98,0,47.98,0,1,0.5,1.5
2020-06-26 09:44:25,2020-06-26 09:46:14,2.5,38.901,20,88358,40.15,0,40.15,0,1,0.5,1.5
2020-06-26 09:38:34,2020-06-26 09:40:35,2.8,45,230,88354,46.36,0,46.36,0,1,0.5,1.5
2020-06-26 09:34:45,2020-06-26 09:38:14,6.4,102.3,20,88353,99.02,0,99.02,0,1,0.5,1.5
2020-06-26 09:30:24,2020-06-26 09:32:24,2.5,38.901,141,88348,38.41,0,38.41,0,1,0.5,1.5
2020-06-26 09:20:24,2020-06-26 09:27:25,17.7,281.5,179,88344,281.93,0,281.441,0,1,0.5,1.5
2020-06-26 09:16:34,2020-06-26 09:18:25,2.4,36.5,119,88340,36.5,0,36.5,0,1,0.5,1.5
2020-06-26 09:14:34,2020-06-26 09:16:14,2.3,36.599,20,88339,36.5,0,36.5,0,1,0.5,1.5
2020-06-26 09:09:15,2020-06-26 09:12:25,3.6,56.901,129,88336,58.43,0,57.938,0,1,0.5,1.5
2020-06-26 09:02:04,2020-06-26 09:05:24,5.3,83.099,231,88334,80.34,0,80.834,0,1,0.5,1.5
2020-06-26 08:59:25,2020-06-26 09:01:54,5.2,80.799,10,88331,81.94,0,82.436,0,1,0.5,1.5
2020-06-26 08:38:15,2020-06-26 08:40:14,2.8,44.5,1151,88323,44.26,0,44.26,0,1,1,2
2020-06-26 08:31:34,2020-06-26 08:36:04,7.3,115.102,131,88321,116.21,0,115.21,0,1,0.5,1.5
2020-06-26 08:23:24,2020-06-26 08:26:55,6.8,106.599,279,88317,104.07,0,104.07,0,1,0.5,1.5
2020-06-26 08:10:04,2020-06-26 08:12:14,1.8,28.1,670,88310,29.2,0,29.703,0,1,1,2
2020-06-26 08:02:44,2020-06-26 08:04:34,1.7,26.1,330,88306,27.38,0,26.876,0,1,1,2
2020-06-26 07:54:34,2020-06-26 07:55:55,1.3,20.099,409,88303,18.65,0,19.154,0,0.75,1,1.75
2020-06-26 07:50:15,2020-06-26 07:52:34,3.6,56.201,120,88302,55.47,0,55.47,0,1,0.5,1.5
2020-06-26 07:39:45,2020-06-26 07:41:34,2.4,38.1,521,88296,36.5,0,35.994,0,1,1,2
2020-06-26 07:31:15,2020-06-26 07:32:55,2.2,34.1,410,88293,33.65,0,34.157,0,1,1,2
2020-06-26 07:26:04,2020-06-26 07:29:44,3.7,58.099,91,88291,57.35,0,56.078,0,1,0.5,1.5
2020-06-26 07:19:54,2020-06-26 07:23:14,3.4,51.901,170,88289,52.01,0,52.265,0,1,0.5,1.5
2020-06-26 07:14:45,2020-06-26 07:16:44,2,31.9,190,88286,31.81,0,32.831,0,1,0.5,1.5
2020-06-26 07:05:44,2020-06-26 07:06:55,0.7,10,470,88283,9.13,0,7.342,0,0.5,1,1.5
2020-06-26 06:52:14,2020-06-26 06:58:55,8.7,136.199,409,88280,135.52,0,135.52,0,1,1,2
2020-06-26 06:41:35,2020-06-26 06:44:45,2.8,44.102,449,88277,44.94,0,44.94,0,1,1,2
2020-06-26 06:23:35,2020-06-26 06:25:24,1.7,26,971,88275,27.56,0,26.528,0,1,1,2
2020-06-26 06:15:25,2020-06-26 06:19:25,4.5,69.299,250,88274,69.61,0,70.128,0,1,0.5,1.5
